TEXT_ID,SENTENCE_ID,ANNOTATION_ID,TOKENS,DOC_TOKEN_START,DOC_TOKEN_END,TYPE,CORRECTION,COMMENT,MODEL,TIME_SECONDS
S004,6,8,"17 points , five rebounds and five assists .",164,172,NUMBER,17,Points scored is incorrect,qwen_small,318.54
S004,9,13,"Luol Deng was the only other starter in double figures ,",173,183,NAME,Luol,Player name is incorrect,qwen_small,318.54
S004,9,14,12 points and 12 rebounds .,187,192,NUMBER,12,Points scored is incorrect,qwen_small,318.54
S004,10,15,On deck for Los Angeles is a home matchup against the Portland Trail Blazers on Sunday .,233,249,NAME,Utah,Team name is incorrect,qwen_small,318.54
S004,11,16,"George Hill was the player of the game ,",273,281,NAME,Rudy,Player name is incorrect,qwen_small,318.54
S004,11,17,"23 points , three rebounds and three assists on 7 - of - 14 shooting .",288,303,NUMBER,23,Points scored is incorrect,qwen_small,318.54
S004,12,18,"Rudy Gobert finished second on the team ,",304,311,NAME,George,Player name is incorrect,qwen_small,318.54
S004,12,19,"13 points , 13 rebounds and four blocks .",313,321,NUMBER,13,Points scored is incorrect,qwen_small,318.54
S004,13,20,"Rudy Gobert recorded a double - double ,",322,329,NAME,Rudy,Player name is incorrect,qwen_small,318.54
S005,1,1,"Paul Millsap led the way for the Hawks with a game - high 21 points , which he supplemented with five rebounds , four assists and one steal .",38,66,NUMBER,27,"Paul Millsap scored 27 points, not 21 points.",qwen_small,318.54
S005,3,5,"Dwight Howard posted a 11 - point , 13 - rebound double - double that also included three assists , one steal and one block .",85,110,NUMBER,27,"Dwight Howard scored 27 points, not 11 points.",qwen_small,318.54
S005,4,7,"Kent Bazemore led the bench with 27 points , three rebounds , three assists and two steals . Kent Bazemore led the second unit with 27 points , three rebounds , three assists and two steals .",111,147,NUMBER,12,"Kent Bazemore scored 12 points, not 27 points.",qwen_small,318.54
S005,5,9,"Paul Millsap led the way for Orlando with 21 points , five rebounds , four assists , one steal and one block .",148,170,NAME,Kent Bazemore,"Kent Bazemore led the Hawks with 27 points, not Paul Millsap for Orlando.",qwen_small,318.54
S005,7,13,"Kent Bazemore led the second unit with 12 points , three rebounds , three assists , two steals and one block .",197,218,NUMBER,27,"Kent Bazemore scored 27 points, not 12 points.",qwen_small,318.54
S006,1,1,Houston Rockets ( 10 - 12 ),2,8,NUMBER,Brooklyn,,qwen_small,318.54
S006,1,2,Brooklyn Nets ( 6 - 15 ),11,17,NUMBER,Houston,,qwen_small,318.54
S006,1,3,110 - 105,18,20,NUMBER,105-110,,qwen_small,318.54
S006,1,4,Friday,22,22,NAME,Tuesday,,qwen_small,318.54
S006,3,7,James Harden,46,47,NAME,Corey Brewer,,qwen_small,318.54
S006,3,8,10 points,51,52,NUMBER,22,,qwen_small,318.54
S006,3,11,nine assists,54,55,NUMBER,10,,qwen_small,318.54
S006,5,28,Wednesday,105,105,NAME,Tuesday,,qwen_small,318.54
S006,6,29,Brook Lopez,117,118,NAME,Corey Brewer,,qwen_small,318.54
S006,6,30,24 points,151,152,NUMBER,32,,qwen_small,318.54
S006,3,21,eight rebounds,154,155,NUMBER,nine,,qwen_small,318.54
S006,3,22,five blocks,157,158,NUMBER,three,,qwen_small,318.54
S007,1,3,Sleep Train Arena,26,28,NAME,Golden 1 Center,,qwen_small,318.54
S007,2,1,"Westbrook finished with 36 points , 11 rebounds , seven assists , four steals and one block on 11 - of - 21 shooting , while Westbrook scored 36 points on 11 - of - 21 shooting , to go along with 11 rebounds , seven assists , three steals and one block , in 36 minutes .",30,87,WORD,"Westbrook finished with 36 points, 11 rebounds, seven assists, four steals and one block on 11-of-21 shooting, while Westbrook scored 36 points on 11-of-21 shooting, to go along with 11 rebounds, seven assists, three steals and one block, in 36 minutes.",,qwen_small,318.54
S007,3,1,"Enes Kanter was the only other Thunder player to score in double digits , as he finished with 29 points on 10 - of - 18 shooting , in 32 minutes off the bench .",88,122,NUMBER,"Enes Kanter was the only other Thunder player to score in double digits, as he finished with 29 points on 10-of-18 shooting, in 32 minutes off the bench.",,qwen_small,318.54
S007,4,1,"The Kings shot 46 percent from the field and 36 percent from long range , while the Kings shot 46 percent from the field and 36 percent from long range .",123,153,NUMBER,"The Kings shot 46 percent from the field and 36 percent from long range, while the Thunder shot 46 percent from the field and 36 percent from long range.",,qwen_small,318.54
S007,5,1,"DeMarcus Cousins led the way for the Kings , with 31 points on 11 - of - 20 shooting , along with 11 rebounds , seven assists and four steals , in 34 minutes .",154,188,NUMBER,"DeMarcus Cousins led the way for the Kings, with 31 points on 11-of-20 shooting, along with 11 rebounds, seven assists and four steals, in 34 minutes.",,qwen_small,318.54
S007,6,1,"Enes Kanter followed up with 29 points on 10 - of - 18 shooting , in 32 minutes ,",189,207,NUMBER,"Enes Kanter followed up with 29 points on 10-of-18 shooting, in 32 minutes,",,qwen_small,318.54
S007,7,1,"Steven Adams chipped in 21 points , four rebounds and one steal , in 27 minutes .",209,225,NUMBER,"Steven Adams chipped in 21 points, four rebounds and one steal, in 27 minutes.",,qwen_small,318.54
S008,1,1,"The Memphis Grizzlies defeated the Utah Jazz , 102 - 96 , at Vivint Smart Home Arena on Saturday .",1,20,NUMBER,102-96,Score is incorrect,qwen_small,318.54
S008,13,21,The Grizzlies ( 5 - 5 ),21,27,NUMBER,7-5,Team record is incorrect,qwen_small,318.54
S008,3,5,The Jazz ( 7 - 5 ),85,91,NUMBER,5-5,Team record is incorrect,qwen_small,318.54
S008,8,12,"Mike Conley followed up with 18 points on 7 - of - 14 shooting ,",131,145,NUMBER,18,Points scored is incorrect,qwen_small,318.54
S008,9,13,"Zach Randolph chipped in 18 points on 7 - of - 13 shooting ,",173,186,NUMBER,18,Points scored is incorrect,qwen_small,318.54
S008,12,19,"The Jazz shot 48 percent from the field and 29 percent from long range ,",204,218,NUMBER,48,Field goal percentage is incorrect,qwen_small,318.54
S008,10,15,"Gordon Hayward led the way for the Grizzlies ,",265,273,NAME,Zach,Player name is incorrect,qwen_small,318.54
S009,1,1,"Milwaukee Bucks defeated the Los Angeles Lakers , 122 - 122 , at BMO Harris Bradley Center on Tuesday .",2,21,NUMBER,122-114,Incorrect score,qwen_small,318.54
S009,3,5,On deck for Los Angeles is a road matchup with the New Orleans Pelicans on Sunday .,188,204,NAME,Sunday,Incorrect day of the week,qwen_small,318.54
S009,4,6,Milwaukee ( 22 - 30 ),205,210,NUMBER,22-30,Incorrect win-loss record,qwen_small,318.54
S010,1,1,"The Atlanta Hawks defeated the host Orlando Magic , 111 - 92 , at Amway Center on Friday .",1,19,NUMBER,111-92,Score is incorrect,qwen_small,318.54
S010,2,3,"In a battle between two struggling teams , the Hawks were able to prevail with a huge road win .",20,39,NAME,Magic,Magic is the home team,qwen_small,318.54
S010,3,4,"In fact , there were 11 ties and 11 lead changes in total , with neither team leading by more than 11 points .",40,63,NUMBER,10,Neither team leading by more than 10 points,qwen_small,318.54
S010,5,7,"Rebounding was a huge factor as well , with the Hawks recording 27 assists to 12 turnovers , while the Magic committed 17 turnovers to just 19 assists .",89,117,NUMBER,19,Magic had 19 assists,qwen_small,318.54
S010,6,8,The Hawks ( 19 - 16 ),118,124,NUMBER,16-19,Hawks' record is 16-19,qwen_small,318.54
S010,10,12,On deck for Atlanta is a home matchup against the New Orleans Pelicans on Saturday .,204,219,NAME,Orlando,Next game is against Orlando,qwen_small,318.54
S010,11,13,The Magic ( 16 - 21 ),220,226,NUMBER,16-21,Magic's record is 16-21,qwen_small,318.54
S010,12,14,"have been struggling mightily recently , but this was a huge win .",227,239,WORD,struggled,Struggled is the correct past tense,qwen_small,318.54
S010,15,17,"Nikola Vucevic recorded a double - double , totaling 10 points and 10 rebounds .",281,295,,,,qwen_small,318.54
S011,1,1,The Atlanta Hawks ( 41 - 9 ),1,8,NUMBER,41-0,"The Hawks had 41 wins and 0 losses, not 41-9.",qwen_small,318.54
S011,1,2,defeated the Washington Wizards ( 31 - 19 ),9,17,NUMBER,31-0,"The Wizards had 31 wins and 0 losses, not 31-19.",qwen_small,318.54
S011,1,3,105 - 96,18,20,NUMBER,105-92,"The final score was 105-92, not 105-96.",qwen_small,318.54
S011,1,4,on Tuesday,21,22,NAME,on Wednesday,"The game was played on Wednesday, not Tuesday.",qwen_small,318.54
S011,2,1,"The Hawks got off to a quick start in this one , out - scoring the Wizards 29 - 18 in the first quarter alone .",29,54,WORD,out-scoring,"The Hawks out-scored the Wizards, not out-scoring.",qwen_small,318.54
S011,3,1,"The Hawks were able to out - score the Wizards 28 - 18 in the third quarter , while the Wizards were able to coast to a victory in front of their home crowd .",55,89,WORD,out-scored,"The Hawks were out-scored by the Wizards, not out-scoring.",qwen_small,318.54
S011,5,1,"The Hawks were also able to force the Wizards into 14 turnovers , while committing just 12 of their own .",125,145,NUMBER,14,"The Hawks committed 14 turnovers, not 12.",qwen_small,318.54
S011,6,1,The Hawks were led by the duo of John Wall and Bradley Beal .,146,159,NAME,Bradley Beal and John Wall,The correct order is John Wall and Bradley Beal.,qwen_small,318.54
S011,7,1,"Wall went 9 - for - 15 from the field and 3 - for - 5 from the three - point line to finish with a team - high of 24 points , while also adding nine assists and seven rebounds .",160,201,NUMBER,15,"Wall made 15 shots, not 14.",qwen_small,318.54
S011,8,1,"It was his second double - double in a row , as he 's combined for 54 points and 14 rebounds over his last two games .",202,228,NUMBER,54,"Wall combined for 54 points, not 52.",qwen_small,318.54
S011,9,1,"Notching a double - double of his own , Paul Millsap finished with 11 points ( 4 - 7 FG , 2 - 3 3Pt , 1 - 2 FT )",229,259,NUMBER,4-7,"Millsap made 4-7 FG, not 4-6 FG.",qwen_small,318.54
S011,10,1,and 11 rebounds .,260,263,NUMBER,11,"Millsap had 11 rebounds, not 10.",qwen_small,318.54
S011,11,1,"It was his second double - double in a row , a stretch where he 's averaging 21 points and 12 rebounds .",264,286,NUMBER,21,"Millsap is averaging 21 points, not 20.",qwen_small,318.54
S011,12,1,"Notching a double - double of his own , Bradley Beal finished with 23 points ( 8 - 19 FG , 0 - 4 3Pt , 7 - 10 FT )",287,317,NUMBER,19,"Beal made 19 shots, not 18.",qwen_small,318.54
S011,13,1,and 8 rebounds .,318,321,NUMBER,8,"Beal had 8 rebounds, not 7.",qwen_small,318.54
S011,14,1,He 's now averaging 16 points and 6 rebounds on the year .,322,334,,,,qwen_small,318.54
S012,1,1,"The Denver Nuggets defeated the Phoenix Suns , 123 - 112 , at Talking Stick Resort Arena on Friday evening .",1,21,NAME,Saturday,Incorrect day of the week,qwen_small,318.54
S013,1,1,Wednesday,22,22,NAME,Saturday,,qwen_small,318.54
S013,3,1,Kyrie Irving,58,59,NAME,LeBron,,qwen_small,318.54
S013,3,2,13 points,64,65,NUMBER,29,,qwen_small,318.54
S013,4,1,LeBron James,92,93,NAME,Kyrie,,qwen_small,318.54
S013,4,2,29 points,95,96,NUMBER,13,,qwen_small,318.54
S013,5,1,Kevin Love,129,130,NAME,Nikola,,qwen_small,318.54
S013,5,2,10 points,133,134,NUMBER,29,,qwen_small,318.54
S013,6,1,Nikola Vucevic,165,166,NAME,Aaron,,qwen_small,318.54
S013,7,1,Aaron Gordon,199,200,NAME,Nikola,,qwen_small,318.54
S013,7,2,11 points,203,204,NUMBER,10,,qwen_small,318.54
S014,1,1,The Portland Trail Blazers ( 7 - 10 ),1,9,NUMBER,7-10,,qwen_small,318.54
S014,1,2,defeated the Los Angeles Lakers ( 2 - 13 ),10,19,NUMBER,2-13,,qwen_small,318.54
S014,1,3,108 - 96,20,22,NUMBER,108-96,,qwen_small,318.54
S014,2,5,34 - 21,50,52,NUMBER,34-21,,qwen_small,318.54
S014,7,23,29 points,147,148,NUMBER,29,,qwen_small,318.54
S014,7,24,seven assists,153,154,NUMBER,7,,qwen_small,318.54
S014,7,26,28 points,207,208,NUMBER,28,,qwen_small,318.54
S014,3,6,Kobe Bryant,247,248,NAME,Jordan Clarkson,,qwen_small,318.54
S014,3,7,21 points,256,257,NUMBER,21,,qwen_small,318.54
S014,5,12,Jordan Clarkson,322,323,NAME,D'Angelo Russell,,qwen_small,318.54
S014,5,13,19 points,328,329,NUMBER,19,,qwen_small,318.54
S014,5,15,four steals,350,351,NUMBER,4,,qwen_small,318.54
S014,4,11,four assists,417,418,NUMBER,4,,qwen_small,318.54
S015,1,1,108 - 94,18,20,NUMBER,108-94,,qwen_small,318.54
S015,1,2,Wednesday,22,22,NAME,Friday,,qwen_small,318.54
S015,1,3,American Airlines Arena,24,26,NAME,American Airlines Arena,,qwen_small,318.54
S015,2,1,64 - 52,47,49,NUMBER,58-39,,qwen_small,318.54
S015,2,2,50 - 38,66,68,NUMBER,39-27,,qwen_small,318.54
S015,3,1,Kyle Lowry,94,95,NAME,DeMar DeRozan,,qwen_small,318.54
S015,4,2,21 points,100,101,NUMBER,30 points,,qwen_small,318.54
S015,4,3,8 - 18 FG,103,106,NUMBER,10-17 FG,,qwen_small,318.54
S015,4,4,1 - 4 3Pt,108,111,NUMBER,0-1 3Pt,,qwen_small,318.54
S015,4,5,4 - 4 FT,113,116,NUMBER,10-13 FT,,qwen_small,318.54
S015,4,1,DeMar DeRozan,125,126,NAME,Kyle Lowry,,qwen_small,318.54
S015,3,2,30 points,132,133,NUMBER,21 points,,qwen_small,318.54
S015,3,3,10 - 17 FG,135,138,NUMBER,8-16 FG,,qwen_small,318.54
S015,3,4,10 - 13 FT,145,148,NUMBER,10-13 FT,,qwen_small,318.54
S015,5,1,DeMarre Carroll,160,161,NAME,Terrence Ross,,qwen_small,318.54
S015,5,2,13 points,165,166,NUMBER,20 points,,qwen_small,318.54
S015,5,3,5 - 9 FG,168,171,NUMBER,9-16 FG,,qwen_small,318.54
S015,5,4,1 - 2 3Pt,173,176,NUMBER,2-2 3Pt,,qwen_small,318.54
S015,5,5,2 - 2 FT,178,181,NUMBER,2-2 FT,,qwen_small,318.54
S015,6,1,Gerald Green,188,189,NAME,Terrence Ross,,qwen_small,318.54
S015,6,2,20 points,196,197,NUMBER,17 points,,qwen_small,318.54
S015,6,3,7 - 15 FG,199,202,NUMBER,6-9 FG,,qwen_small,318.54
S015,6,4,5 - 10 3Pt,204,207,NUMBER,5-8 3Pt,,qwen_small,318.54
S015,6,5,1 - 1 FT,209,212,NUMBER,1-1 FT,,qwen_small,318.54
S015,8,1,Cleveland,287,287,NAME,Cleveland Cavaliers,,qwen_small,318.54
S016,1,1,Oklahoma City Thunder ( 50 - 22 ),2,9,NUMBER,50-22,Incorrect number of wins,qwen_small,318.54
S016,1,2,Utah Jazz ( 35 - 37 ),13,19,NUMBER,35-37,Incorrect number of wins,qwen_small,318.54
S016,1,3,113 - 91,20,22,NUMBER,113-91,Incorrect score,qwen_small,318.54
S017,1,1,"The Cleveland Cavaliers defeated the Detroit Pistons , 128 - 96 , at Quicken Loans Arena on Saturday evening .",1,20,NAME,Wednesday,Incorrect day of the week,qwen_small,318.54
S017,1,2,The Cavaliers ( 44 - 22 ),21,27,NUMBER,44-22,Incorrect team record,qwen_small,318.54
S017,1,3,The Cavaliers ( 33 - 34 ),75,81,NUMBER,33-34,Incorrect team record,qwen_small,318.54
S017,3,9,"Andre Drummond led the way for the Cavs with a modest stat line of eight points , 14 rebounds and one assist .",164,186,NAME,Reggie,Incorrect player name,qwen_small,318.54
S017,3,10,"Reggie Jackson followed with a modest six points , five assists , one rebound and one steal .",187,204,NAME,Andre,Incorrect player name,qwen_small,318.54
S017,4,11,"Kentavious Caldwell-Pope led the bench with 11 points , two rebounds , three assists and one steal .",205,222,NAME,Marcus,Incorrect player name,qwen_small,318.54
S017,5,12,"Marcus Morris matched Morris 's point total and added seven boards , an assist and a steal .",223,240,NAME,Kentavious,Incorrect player name,qwen_small,318.54
S017,6,13,"Ish Smith was productive in a reserve role as well with 12 points , three assists , one rebound and one steal .",241,263,NAME,Richard,Incorrect player name,qwen_small,318.54
S017,7,14,"Richard Jefferson and Richard Jefferson were next with a pair of 16 - point efforts , with the former adding one assist , two rebounds and one steal , and the latter registering eight boards , one assist and two steals .",264,305,NAME,Ish,Incorrect player name,qwen_small,318.54
S017,8,15,"Deron Williams was next with 13 points , three assists , two rebounds and a steal .",306,322,NAME,Kentavious,Incorrect player name,qwen_small,318.54
S017,10,17,"Richard Jefferson led the bench with 16 points , one assist , two rebounds and two steals .",338,355,NAME,Ish,Incorrect player name,qwen_small,318.54
S018,1,1,114 - 98,20,22,NUMBER,114-98,,qwen_small,318.54
S018,1,2,Wednesday,24,24,NAME,Wednesday,,qwen_small,318.54
S018,2,1,42,42,42,NUMBER,45,,qwen_small,318.54
S018,2,2,29,48,48,NUMBER,44,,qwen_small,318.54
S018,3,1,33,97,97,NUMBER,33,,qwen_small,318.54
S018,4,1,12,100,100,NUMBER,12,,qwen_small,318.54
S018,3,3,23,102,102,NUMBER,23,,qwen_small,318.54
S018,3,4,4,105,105,NUMBER,5,,qwen_small,318.54
S018,6,3,10,107,107,NUMBER,10,,qwen_small,318.54
S018,5,5,5,110,110,NUMBER,6,,qwen_small,318.54
S018,5,6,6,112,112,NUMBER,5,,qwen_small,318.54
S018,8,1,13,140,140,NUMBER,13,,qwen_small,318.54
S018,6,4,2,171,171,NUMBER,2,,qwen_small,318.54
S018,7,4,11,208,208,NUMBER,11,,qwen_small,318.54
S018,6,1,19,256,256,NUMBER,19,,qwen_small,318.54
S019,1,1,"Paul George led the way for Indiana ,",128,135,NAME,Myles Turner,,qwen_small,318.54
S019,1,2,"10 points , five rebounds and one assist .",139,147,NUMBER,18,,qwen_small,318.54
S019,1,3,"Jeff Teague was second on the team ,",148,155,NAME,Glenn Robinson III,,qwen_small,318.54
S019,1,4,"16 points , three rebounds and six assists .",158,166,NUMBER,16,,qwen_small,318.54
S019,1,5,"Thaddeus Young was the only other starter in double figures ,",167,177,NAME,Myles Turner,,qwen_small,318.54
S019,1,6,"13 points , five rebounds and four assists .",181,189,NUMBER,13,,qwen_small,318.54
S019,2,1,On deck for Indiana is a home matchup against the Atlanta Hawks on Friday .,190,204,NAME,Miami,,qwen_small,318.54
S019,3,1,The Heat ( 27 - 32 ),205,211,NAME,Indiana,,qwen_small,318.54
S019,3,2,"have now won four of their last six games ,",212,221,NUMBER,five,,qwen_small,318.54
S019,4,1,"Goran Dragic was the player of the game ,",228,236,NAME,Myles Turner,,qwen_small,318.54
S019,4,2,"accumulated 21 points , two rebounds and four assists on 8 - of - 12 shooting .",239,255,NUMBER,18,,qwen_small,318.54
S019,5,1,"Hassan Whiteside recorded a double - double ,",256,263,WORD,double,,qwen_small,318.54
S019,5,2,totaling 22 points and 17 rebounds .,264,270,NUMBER,13,,qwen_small,318.54
S019,6,1,"Dion Waiters was the only other starter in double figures ,",271,281,NAME,Myles Turner,,qwen_small,318.54
S019,6,2,"accruing 22 points , two rebounds and three assists .",282,291,NUMBER,13,,qwen_small,318.54
S019,7,1,Miami will look to play better on Thursday in a home matchup against the Toronto Raptors .,292,308,NAME,Indiana,,qwen_small,318.54
S020,1,1,"The Phoenix Suns defeated the host Phoenix Suns , 111 - 106 , at Smoothie King Center on Friday .",1,20,NAME,The New Orleans Pelicans,Incorrect team name,qwen_small,318.54
S020,2,1,The Pelicans ( 16 - 32 ),21,27,NUMBER,The New Orleans Pelicans (16-32),Incorrect team name,qwen_small,318.54
S020,3,1,but they were able to pull away in the second half .,47,58,WORD,but the Pelicans were able to pull away in the second half,Incorrect team name,qwen_small,318.54
S020,4,1,"However , the Pelicans were able to pull away in the second half , outscoring the Suns by a 34 - 18 margin over the final 12 minutes .",59,87,WORD,"However, the Pelicans were able to pull away in the second half, outscoring the Suns by a 34-18 margin over the final 12 minutes",Incorrect team name,qwen_small,318.54
S020,5,1,"The Pelicans were led by Eric Bledsoe 's 14 points , which he supplemented with seven rebounds , five assists and a pair of blocks .",113,138,NUMBER,"The Pelicans were led by Eric Bledsoe's 14 points, which he supplemented with seven rebounds, five assists and a pair of blocks",Incorrect player name,qwen_small,318.54
S020,6,1,"Devin Booker was right behind him with 14 points , five assists , two rebounds and a steal .",139,157,NUMBER,"Devin Booker was right behind him with 14 points, five assists, two rebounds and a steal",Incorrect player name,qwen_small,318.54
S020,7,1,"Marquese Chriss followed with 12 points , three rebounds , two assists , a steal and a block .",158,176,NUMBER,"Marquese Chriss followed with 12 points, three rebounds, two assists, a steal and a block",Incorrect player name,qwen_small,318.54
S020,8,1,"PJ Tucker led the bench with 12 points , five rebounds , an assist and a steal .",177,194,NUMBER,"PJ Tucker led the bench with 12 points, five rebounds, an assist and a steal",Incorrect player name,qwen_small,318.54
S020,10,1,"Marquese Chriss followed with 12 points , three rebounds , two assists and a block .",221,236,NUMBER,"Marquese Chriss followed with 12 points, three rebounds, two assists and a block",Incorrect player name,qwen_small,318.54
S020,11,1,"Marquese Chriss was productive in a reserve role as well with 14 points , three rebounds , two assists and a block .",237,259,NUMBER,"Marquese Chriss was productive in a reserve role as well with 14 points, three rebounds, two assists and a block",Incorrect player name,qwen_small,318.54
S020,12,1,"Phoenix was led by Brandon Knight 's 12 points , six assists , two rebounds and a pair of steals .",260,280,NUMBER,"Phoenix was led by Brandon Knight's 12 points, six assists, two rebounds and a pair of steals",Incorrect team name,qwen_small,318.54
S020,13,1,"Eric Bledsoe was right behind him with 14 points , seven assists , seven rebounds and a pair of blocks .",281,301,NUMBER,"Eric Bledsoe was right behind him with 14 points, seven assists, seven rebounds and a pair of blocks",Incorrect player name,qwen_small,318.54
S020,14,1,"Terrence Jones was next with a near double - double of 12 points , nine rebounds , six assists , two steals and a block .",302,327,,,,qwen_small,318.54
