TEXT_ID,SENTENCE_ID,ANNOTATION_ID,TOKENS,SENT_TOKEN_START,SENT_TOKEN_END,DOC_TOKEN_START,DOC_TOKEN_END,TYPE,CORRECTION,COMMENT
S008,6,1,48,4,4,,,NUMBER,82,Jazz shot 82 percent from the field.
S008,6,2,29,10,10,,,NUMBER,29,Jazz shot 29 percent from long range.
S008,7,1,four,11,11,,,NUMBER,three,Incorrect number of games lost.
S008,3,1,22,20,20,,,NUMBER,22,"The sentence says 22 minutes, but the box score data says 22 is the number of points scored by Rudy Gobert, not the minutes played."
S008,11,1,Monday,17,17,,,NAME,Wednesday,Day of the week is incorrect.
S009,1,1,Milwaukee,2,2,,,NAME,Los Angeles,Incorrect team name.
S009,1,2,122,10,10,,,NUMBER,114,Incorrect score.
S009,1,3,Tuesday,20,20,,,NAME,Friday,Incorrect day of the week.
S009,2,1,huge,17,17,,,WORD,narrow,The Bucks did not have a huge road win.
S009,3,1,majority,9,9,,,WORD,most,"The Bucks led for most of the game, not the majority."
S009,4,1,29,14,14,,,NUMBER,53,"The Bucks shot 53 percent, not 29 percent."
S009,5,1,four,11,11,,,NUMBER,three,The Lakers have won three of their last five games.
S009,6,1,D'Angelo,1,1,,,NAME,Giannis,"Giannis Antetokounmpo was the player of the game, not D'Angelo Russell."
S009,7,1,Luol,1,1,,,NAME,Giannis,Incorrect player name.
S009,6,1,three,16,16,,,NUMBER,four,The Bucks have lost four of their last five games.
S009,3,1,second,26,26,,,WORD,first,Khris Middleton was first on the team in scoring.
S009,13,1,Greg,1,1,,,NAME,Giannis,Incorrect player name.
S009,14,1,Friday,10,10,,,NOT_CHECKABLE,,No schedule data is provided.
S010,1,1,Friday,18,18,,,NAME,Wednesday,Day of the week is incorrect.
S010,2,1,huge,17,17,,,WORD,narrow,"The Hawks won by 19 points, which is not a narrow margin."
S010,3,1,11,6,6,,,NUMBER,10,Number of ties and lead changes is incorrect.
S010,4,1,43,12,12,,,NUMBER,39,Atlanta held Orlando to 39 percent from the field.
S010,5,1,27,13,13,,,NUMBER,39,"Hawks recorded 39 assists, not 27."
S010,5,2,12,16,16,,,NUMBER,17,"Hawks committed 17 turnovers, not 12."
S010,6,1,four,11,11,,,NUMBER,three,Incorrect number of games lost.
S010,7,1,7 - of - 13,22,26,,,NUMBER,13,Incorrect shooting percentage.
S010,5,1,17,23,23,,,NUMBER,17,Kent Bazemore scored 17 points.
S010,6,1,16,6,6,,,NUMBER,17,"The Magic have been struggling mightily recently, but this was a huge win."
S010,13,1,second,4,4,,,NUMBER,first,Evan Fournier was first on the team in points.
S010,12,1,10,13,13,,,NUMBER,10,"Nikola Vucevic recorded a double-double, totaling 10 points and 6 rebounds."
S010,8,1,double,5,5,,,WORD,double,"Evan Fournier was the only other Magic player in double figures is correct, but the word double is used incorrectly."
S011,1,1,Tuesday,22,22,,,NAME,Wednesday,Incorrect day of the week.
S011,2,1,29,18,18,,,NUMBER,30,"The Hawks scored 30 points in the first quarter, not 29."
S011,3,1,28,11,11,,,NUMBER,30,"The Hawks scored 30 points in the third quarter, not 28."
S011,4,1,44,10,10,,,NUMBER,25,The Wizards finished at 25 percent from deep.
S011,5,1,14,11,11,,,NUMBER,12,"The Hawks forced the Wizards into 12 turnovers, not 14."
S011,6,1,John,9,9,,,NAME,Jeff,Incorrect player name.
S011,6,2,Wall,10,10,,,NAME,Teague,Incorrect player name.
S011,6,3,Bradley,12,12,,,NAME,Kyle,Incorrect player name.
S011,6,4,Beal,13,13,,,NAME,Korver,Incorrect player name.
S011,8,1,double,5,5,,,WORD,consecutive,double-double is not a word
S011,8,1,second,4,4,,,NUMBER,first,"The sentence says it was his second double-double in a row, but the box score data does not support this claim."
S011,11,1,8,17,17,,,NUMBER,7,"FG made was 7, not 8."
S011,11,2,0,22,22,,,NUMBER,4,"3Pt made was 4, not 0."
S011,11,3,10,29,29,,,NUMBER,3,"FT made was 3, not 10."
S011,12,1,16,5,5,,,NUMBER,17,The player is averaging 17 points and 6 rebounds on the year.
S011,10,1,21,18,18,,,NUMBER,20,"Al Horford scored 20 points, not 21."
S012,1,1,Friday,19,19,,,NAME,Saturday,Incorrect day of the week.
S012,2,1,21 - 25,4,6,,,NUMBER,15,The Suns' record is actually 15-32.
S012,3,1,Six,1,1,,,NUMBER,Five,Incorrect number of players who scored in double digits.
S012,4,1,Gary,1,1,,,NAME,Eric,Incorrect player name.
S012,5,1,Jameer,1,1,,,NAME,Jameer Nelson,Incorrect first name.
S012,4,2,three,26,26,,,NUMBER,six,Incorrect number of rebounds.
S012,3,3,one,25,25,,,NUMBER,six,Incorrect number of assists.
S012,7,1,15 - 32,4,6,,,NUMBER,21,Incorrect score for the Nuggets.
S012,8,1,12,8,8,,,NUMBER,13,"Tyson Chandler had 13 rebounds, not 12."
S013,1,1,Wednesday,22,22,,,NAME,Saturday,Incorrect day of the week.
S013,2,1,strong,5,5,,,WORD,dominant,The Cavaliers did not have a strong first half.
S013,3,1,4,19,19,,,NUMBER,4,"FGM is 4, not 4-12."
S013,3,2,0,24,24,,,NUMBER,0,"FG3M is 0, not 0-4."
S013,3,3,5,29,29,,,NUMBER,7,"FTM is 7, not 5-7."
S013,4,1,11,7,7,,,NUMBER,4,"FGM is 4, not 11."
S013,4,2,18,9,9,,,NUMBER,7,"FGA is 7, not 18."
S013,5,1,2,8,8,,,NUMBER,1,"FG made is 1, not 2."
S013,5,2,1,13,13,,,NUMBER,0,"3Pt made is 0, not 1."
S013,6,1,four,7,7,,,NUMBER,2,"Nikola Vucevic scored 2 points, not 4."
S013,3,5,7,31,31,,,NUMBER,2,"Nikola Vucevic shot 2 FT, not 7."
S013,3,6,five,35,35,,,NUMBER,3,"Nikola Vucevic had 3 assists, not 5."
S013,9,1,Monday,18,18,,,NAME,Friday,"The Magic will play host to the Magic on Friday, not Monday."
S014,1,1,Friday,24,24,,,NAME,Saturday,Incorrect day of the week.
S014,2,1,34,19,19,,,NUMBER,21,The Trail Blazers outscored the Lakers 21-34 in the first quarter.
S014,3,1,49,13,13,,,NUMBER,48,The Trail Blazers shot 48 percent from the field.
S014,3,2,40,19,19,,,NUMBER,46,The Trail Blazers shot 46 percent from the three-point line.
S014,3,3,44,32,32,,,NUMBER,35,The Lakers shot 35 percent from the floor.
S014,3,4,30,39,39,,,NUMBER,20,The Lakers shot 20 percent from deep.
S014,4,1,duo,8,8,,,WORD,duet,"The Trail Blazers were led by the duo of CJ McCollum and Damian Lillard, but duo is not the correct word to use here."
S014,6,1,37,5,5,,,NUMBER,57,"The correct total is 57, not 37."
S014,7,3,28,29,29,,,NUMBER,28,Incorrect total points.
S014,8,1,56,16,16,,,NUMBER,57,The correct total points is 57.
S014,6,1,his,8,8,,,WORD,his,"The sentence is referring to a female player, so the pronoun should be 'her'."
S014,7,1,20,11,11,,,NUMBER,30,"The sentence claims he surpassed the 20-point mark for the first time this season, but the box score data does not support this claim."
S014,9,1,bench,19,19,,,WORD,court,The Lakers saw some strong contributions off their court.
S015,1,1,Wednesday,22,22,,,NAME,Friday,Incorrect day of the week.
S015,4,1,8,15,15,,,NUMBER,8,"FG made is 8, not 8-18."
S015,4,2,1,20,20,,,NUMBER,1,"3Pt made is 1, not 1-4."
S015,4,3,4,22,22,,,NUMBER,4,"FT made is 4, not 4-4."
S015,5,1,0,16,16,,,NUMBER,10,
S015,5,1,13,23,23,,,NUMBER,11,"DeMarre Carroll scored 11 points, not 13."
S015,6,2,5 - 9,9,11,,,NUMBER,5-8,"DeMarre Carroll shot 5-8 FG, not 5-9."
S015,6,3,1 - 2,14,16,,,NUMBER,3-4,"DeMarre Carroll shot 3-4 FT, not 1-2."
S015,6,4,20,37,37,,,NUMBER,7,"Gerald Green scored 7-15 FG, not 20."
S015,6,5,5 - 10,45,47,,,NUMBER,5-10,"Gerald Green shot 5-10 3Pt, not 5-10."
S015,6,6,1 - 1,50,52,,,NUMBER,1-1,"Gerald Green shot 1-1 FT, not 1-1."
S015,7,1,some,5,5,,,WORD,several,The sentence should be 'The Heat also saw several solid contributions off their bench.'
S015,9,1,back,7,7,,,WORD,back-to-back,back-to-back is the correct phrase
S015,10,1,three,5,5,,,NUMBER,four,"The sentence claims Miami has lost three straight games, but the box score data does not provide information about the number of games lost."
S015,12,1,37,6,6,,,NUMBER,38,"The player has combined for 38 points in the last two games, not 37."
S015,13,1,Timberwolves,17,17,,,NAME,Trail Blazers,Wrong team name.
S016,1,1,Friday,25,25,,,NAME,Thursday,Incorrect day of the week.
S016,2,1,29,26,26,,,NUMBER,32,The Thunder outscored the Jazz 32-8 in the third quarter.
S016,3,2,59,39,39,,,NUMBER,55,"Thunder scored 55 in the second and third quarters, not 59."
S016,4,1,Russell,6,6,,,NAME,Russell Westbrook,Incorrect first name.
S016,4,2,15,15,15,,,NUMBER,15,Incorrect number of points.
S016,4,3,6,18,18,,,NUMBER,6,Incorrect number of field goals.
S016,4,4,1,23,23,,,NUMBER,1,Incorrect number of three-pointers.
S016,3,5,2,51,51,,,NUMBER,2,Incorrect number of free throws.
S016,4,6,27,46,46,,,NUMBER,27,Incorrect number of minutes.
S016,5,1,20,6,6,,,NUMBER,20,Kevin Durant scored 20 points.
S016,5,2,7,9,9,,,NUMBER,7,Kevin Durant made 7 field goals.
S016,5,3,11,11,11,,,NUMBER,11,Kevin Durant attempted 11 field goals.
S016,5,5,4,16,16,,,NUMBER,4,Kevin Durant attempted 4 three-pointers.
S016,5,7,5,21,21,,,NUMBER,5,Kevin Durant attempted 5 free throws.
S016,5,8,eight,25,25,,,NUMBER,8,Kevin Durant had 8 rebounds.
S016,4,9,nine,36,36,,,NUMBER,9,Kevin Durant had 9 assists.
S016,5,10,two,31,31,,,NUMBER,2,Kevin Durant had 2 steals.
S016,5,11,one,34,34,,,NUMBER,1,Kevin Durant had 1 block.
S016,5,12,30,38,38,,,NUMBER,30,Kevin Durant played 30 minutes.
S016,5,13,Dion,42,42,,,NAME,Dion,Dion Waiters played well off the bench.
S016,5,14,17,46,46,,,NUMBER,17,Dion Waiters scored 17 points.
S016,2,15,8,28,28,,,NUMBER,8,Dion Waiters made 8 field goals.
S016,5,16,16,51,51,,,NUMBER,16,Dion Waiters attempted 16 field goals.
S016,4,20,three,42,42,,,NUMBER,3,Dion Waiters had 3 assists.
S016,6,1,six,4,4,,,NUMBER,2,"Gordon Hayward had 2 points, not 6."
S016,6,2,five,23,23,,,NUMBER,2,"Gordon Hayward had 2 rebounds, not 5."
S016,6,2,0,12,12,,,NUMBER,1,"Hayward made 1 of 3 three-pointers, not 0."
S016,13,1,Saturday,9,9,,,NAME,Friday,"The Jazz will host the Grizzlies on Friday, not Saturday."
S017,1,1,Saturday,18,18,,,NAME,Tuesday,Incorrect day of the week.
S017,2,1,Monday,11,11,,,NAME,Tuesday,Incorrect day of the week.
S017,2,1,seven,16,16,,,NUMBER,eight,The Cavaliers had eight road wins in 17 games away from the Barclays Center.
S017,4,1,63,12,12,,,NUMBER,21,"Detroit's three-point success rate was 21 percent, not 63 percent."
S017,5,1,Andre,1,1,,,NAME,Kyrie Irving,Incorrect player name.
S017,5,1,modest,11,11,,,WORD,moderate,"Reggie Jackson had 6 points, 6 assists, 1 rebound and 1 steal."
S017,7,1,Kentavious,1,1,,,NAME,Kentavious Caldwell-Pope,Incorrect player name.
S017,8,1,Marcus,1,1,,,NAME,Maurice,Incorrect player name.
S017,9,1,productive,4,4,,,WORD,was,Incorrect word choice.
S017,11,1,Deron,1,1,,,NAME,Deron Williams,Incorrect first name.
S017,12,1,Kyle,1,1,,,NAME,Kyrie,Incorrect player name.
S017,12,2,Korver,2,2,,,NAME,Irving,Incorrect player name.
S017,10,1,Richard,1,1,,,NAME,Reggie,Incorrect player name.
S017,14,1,Atlanta,10,10,,,NAME,Utah,"The Pistons will face the Utah Jazz, not the Atlanta Hawks."
S018,2,1,42,12,12,,,NUMBER,45,The Warriors went 45 percent from the field.
S018,2,2,29,18,18,,,NUMBER,44,The Warriors went 44 percent from the three-point line.
S018,3,1,duo,7,7,,,WORD,trio,"The Warriors were led by the trio of Stephen Curry, Klay Thompson, and Draymond Green."
S018,4,1,33,9,9,,,NUMBER,32,Incorrect point total for Curry.
S018,5,1,39,13,13,,,NUMBER,59,"The total points, assists and steals are 59, not 39."
S018,6,1,4 - 8,19,21,,,NUMBER,4-8,FG made and attempted values are swapped.
S018,6,2,0 - 2,24,26,,,NUMBER,0-2,3Pt made and attempted values are swapped.
S018,6,3,4 - 6,29,31,,,NUMBER,4-6,FT made and attempted values are swapped.
S018,4,2,12,12,12,,,NUMBER,16,Incorrect total rebounds.
S018,8,1,11,6,6,,,NUMBER,3,Incorrect number of points scored by Harrison Barnes.
S018,9,1,Josh,13,13,,,NAME,Austin,Incorrect player name.
S018,8,2,2 - 4,14,16,,,NUMBER,0,"FTA is 0, not 2"
S018,11,1,17,18,18,,,NUMBER,32,Incorrect points average.
S018,13,1,Friday,16,16,,,NAME,Thursday,"The Clippers' next game will be at home against the Portland Trail Blazers on Thursday, not Friday."
S019,1,1,Saturday,18,18,,,NAME,Saturday evening,
S019,3,1,30,21,21,,,NUMBER,30-16,"The Heat outscored the Pacers 30-16 in the third quarter, not just 30-16."
S019,4,1,23,16,16,,,NUMBER,21,Incorrect assist number.
S019,3,2,16,23,23,,,NUMBER,21,Incorrect assist number.
S019,5,1,five,11,11,,,NUMBER,four,The Pacers have won four of their last six games.
S019,6,1,Paul,1,1,,,NAME,James,Incorrect player name.
S019,3,1,second,12,12,,,WORD,first,Jeff Teague was first on the team in assists.
S019,8,1,Thaddeus,1,1,,,NAME,Thaddeus Young,Incorrect first name.
S019,8,1,four,21,21,,,NUMBER,two,"The Heat have won two of their last six games, not four."
S019,8,1,starter,7,7,,,WORD,reserve,Dion Waiters was not a starter.
S020,3,1,34,20,20,,,NUMBER,21,Incorrect margin.
S020,6,1,Devin,1,1,,,NAME,Anthony,Incorrect player name.
S020,3,1,12,27,27,,,NUMBER,6,"Marquese Chriss scored 6 points, not 12."
S020,8,1,PJ,1,1,,,NAME,PJ Tucker is not the correct player name in this context,PJ Tucker is not the correct player name in this context
S020,7,1,Marquese,1,1,,,NAME,Marquese Chriss,Incorrect first name.
S020,5,1,Eric,6,6,,,NAME,Devin,Incorrect player name.
S020,14,1,near,7,7,,,WORD,a,near is not a precise word for a double-double.
S020,15,1,Buddy,1,1,,,NAME,Jrue,Incorrect player name.
S020,14,1,nine,15,15,,,NUMBER,5,Incorrect number of blocks by Anthony Davis.
S020,19,1,20,5,5,,,NUMBER,30,"Jrue Holiday scored 30 points, not 20."
S021,1,1,Saturday,18,18,,,NAME,Friday,Incorrect day of the week.
S021,5,1,nine,12,12,,,NUMBER,ten,Incorrect number of rebounds.
S021,8,1,18,11,11,,,NUMBER,8,Incorrect points scored by Darren Collison.
S021,12,2,four,9,9,,,NUMBER,two,Incorrect number of assists by Darren Collison.
S022,1,1,Friday,18,18,,,NAME,Wednesday,Day of the week is incorrect.
S022,2,1,two,3,3,,,NUMBER,one,"The sentence says two teams, but there are only two teams in the league."
S022,3,1,8,7,7,,,NUMBER,9,"The story says there were 8 ties, but the box score data does not support this claim."
S022,4,1,46,14,14,,,NUMBER,22,"The Timberwolves shot 22 percent from three-point range, not 46."
S022,5,1,43 - 34,16,18,,,NUMBER,43-34,The Pelicans won the rebounding battle 43-34.
S022,7,1,second,4,4,,,WORD,first,Jrue Holiday was first on the team in points.
S022,9,1,eight,5,5,,,NUMBER,three,"Gorgui Dieng had three steals, not eight."
S022,8,1,Buddy,1,1,,,NAME,Anthony Davis,Incorrect player name.
S022,13,1,17th,23,23,,,NUMBER,21st,"The Pelicans have 21 wins, not 17."
S022,1,1,Minnesota,7,7,,,NAME,Pelicans,"Anthony Davis plays for the Pelicans, not the Timberwolves."
S023,1,1,Wednesday,19,19,,,NAME,Sunday,Incorrect day of the week.
S023,3,1,for,7,7,,,WORD,during,Incorrect preposition.
S023,4,1,38,14,14,,,NUMBER,32,"The Mavericks held the Lakers to 32 percent shooting, not 38."
S023,5,1,19,14,14,,,NUMBER,19,Justin Anderson scored 19 points.
S023,7,1,starter,7,7,,,WORD,player,Deron Williams was the only other player in double figures.
S023,1,1,Lakers,8,8,,,NAME,Mavericks,Incorrect team name.
S023,9,1,Julius,1,1,,,NAME,"Julius Randle was the only other Laker in double figures, so the sentence makes it sound like he was one of the six Suns","Julius Randle is a Laker, not a Maverick"
S023,7,1,five,18,18,,,NUMBER,four,"The Mavericks have won four straight games, not five."
S023,3,1,second,12,12,,,WORD,led,"Anderson was the leader in scoring, not second."
S024,1,1,Saturday,18,18,,,NAME,Friday,Incorrect day of the week.
S024,3,1,12,13,13,,,NUMBER,6,Incorrect number of assists.
S024,4,1,23,4,4,,,NUMBER,22,Incorrect number of points scored by Green.
S024,2,1,27,29,29,,,NUMBER,23,"The player played 23 minutes, not 27."
S024,6,1,Buddy,6,6,,,NAME,Steph,Incorrect player name.
S024,7,1,4 - assist,9,11,,,NUMBER,4-assist,"The sentence says 4-assist double-double, but the box score says 8 assists."
S024,5,1,Skal,1,1,,,NAME,Skal Labissiere,Incorrect first name.
S024,9,1,Ben,1,1,,,NAME,Skal,Incorrect player name.
S024,5,1,bench,21,21,,,WORD,team-high,Buddy Hield led the team in scoring.
S024,4,2,four,7,7,,,NUMBER,four,Willie Cauley-Stein had four rebounds.
S025,1,1,Friday,18,18,,,NAME,Wednesday,Day of the week is incorrect.
S025,3,1,8,14,14,,,NUMBER,8,FGM is 8
S025,3,2,18,18,18,,,NUMBER,18,FGA is 18
S025,2,3,3,6,6,,,NUMBER,3,FG3M is 3
S025,2,4,7,25,25,,,NUMBER,7,FG3A is 7
S025,3,5,four,40,40,,,NUMBER,4,Assists is 4
S025,5,2,15,11,11,,,NUMBER,8,Incorrect number of made shots.
S025,6,1,36,24,24,,,NUMBER,38,"Isaiah Thomas played 38 minutes, not 36."
S025,7,1,6,23,23,,,NUMBER,9,"David Lee shot 9 for 9, not 6 for 9."
S025,3,1,10,37,37,,,NUMBER,8,"LaMarcus Aldridge had 8 points, not 10."
S026,1,1,Wednesday,22,22,,,NAME,Tuesday,Incorrect day of the week.
S026,2,1,26,18,18,,,NUMBER,28,Incorrect score in the first quarter.
S026,3,1,50,12,12,,,NUMBER,48,Incorrect shooting percentage from the field.
S026,3,2,48,18,18,,,NUMBER,50,Incorrect shooting percentage from the three-point line.
S026,1,3,12,16,16,,,NUMBER,0,Incorrect number of free throws made.
S026,6,1,second,15,15,,,NUMBER,fifth,"The sentence says Dragic recorded his second double-double, but the box score data does not support this."
S026,1,1,11,5,5,,,NUMBER,15,FG made is incorrect.
S026,1,2,5,14,14,,,NUMBER,6,3Pt made is incorrect.
S026,7,3,7,16,16,,,NUMBER,4,FT made is incorrect.
S026,5,1,15,7,7,,,NUMBER,10,"Roy Hibbert had 10 rebounds, not 15."
S026,11,1,17,12,12,,,NUMBER,6,"CJ Miles scored 6 points, not 17."
S026,9,1,10,29,29,,,NUMBER,14,"The player is averaging 14 points and 6 rebounds on the year, not 10."
S026,7,2,4,44,44,,,NUMBER,4,Incorrect number of free throws made by CJ Miles.
S026,5,1,6,16,16,,,NUMBER,5,rebounds
S026,17,1,starter,7,7,,,WORD,bench player,CJ Miles was the only other bench player to reach double figures in points.
S027,3,1,58 percent from the field,12,16,,,NUMBER,45,"The Rockets went 45 percent from the field, not 58."
S027,4,1,13,11,11,,,NUMBER,11,Incorrect number of field goals made by Arron Afflalo.
S027,4,2,2,20,20,,,NUMBER,4,Incorrect number of three-pointers made by Arron Afflalo.
S027,4,1,31,38,38,,,NUMBER,32,"The player scored 32 points, not 31."
S027,6,1,45,17,17,,,NUMBER,38,The player had 38 points and 10 rebounds over his last two games.
S027,7,1,20,14,14,,,NUMBER,8,Incorrect point total for Kristaps Porzingis.
S027,1,2,8,6,6,,,NUMBER,4,Incorrect field goal attempts for Kristaps Porzingis.
S027,7,3,0,22,22,,,NUMBER,1,Incorrect three-point attempts for Kristaps Porzingis.
S027,4,5,4,24,24,,,NUMBER,2,Incorrect free throw attempts for Kristaps Porzingis.
S028,1,1,Saturday,17,17,,,NAME,Wednesday,Incorrect day of the week.
S028,2,1,31,4,4,,,NUMBER,9,Incorrect score for the Wizards.
S028,4,1,59,27,27,,,NUMBER,28,Incorrect second half margin.
S028,5,1,23,9,9,,,NUMBER,31,"John Wall and Bradley Beal scored 31 points, not 23."
S028,3,1,a,6,6,,,NUMBER,an,indefinite article error
S028,7,1,10,8,8,,,NUMBER,15,"Sean Kilpatrick scored 15 points, not 10."
S028,1,1,Brooklyn,6,6,,,NAME,Washington,"Bradley Beal plays for Washington, not Brooklyn."
S028,9,1,"20 - point , 10 - rebound",7,13,,,NUMBER,"20-point, 10-rebound","The sentence is correct, but the format is wrong."
S028,10,1,11,9,9,,,NUMBER,11,"Rondae Hollis-Jefferson had 11 rebounds, not 11 - rebound double - double."
S028,5,1,Bradley,17,17,,,NAME,Bojan,Incorrect player name.
S028,2,1,21,6,6,,,NUMBER,13,"Rondae Hollis-Jefferson had 13 points, not 21."
S028,6,1,14,5,5,,,NUMBER,14,"Marcin Gortat posted a 14-point, 14-rebound double-double that also included one assist, one steal and one block."
S028,17,1,Detroit,11,11,,,NAME,Indiana,Incorrect team name.
S028,17,2,Phoenix,25,25,,,NAME,Miami,Incorrect team name.
S029,1,1,Wednesday,17,17,,,NAME,Monday,Incorrect day of the week.
S029,2,1,Friday,11,11,,,NAME,Monday,Incorrect day of the week.
S029,3,1,24,30,30,,,NUMBER,9,"Margin of victory was 9, not 24."
S029,3,1,11,24,24,,,NUMBER,7,"Deron Williams had 7 assists, not 11."
S029,7,1,bench,7,7,,,WORD,team-high,"Wesley Matthews led the team with 37 points, not the bench."
S029,9,1,JJ,1,1,,,NAME,J.J.,Incorrect first name.
S029,2,1,26,6,6,,,NUMBER,24,Incorrect point total for Dirk Nowitzki.
S029,7,2,five,17,17,,,NUMBER,4,Incorrect number of rebounds for Dirk Nowitzki.
S029,7,3,four,20,20,,,NUMBER,3,Incorrect number of assists for Dirk Nowitzki.
S030,1,1,Wednesday,18,18,,,NAME,Monday,Incorrect day of the week.
S030,2,1,overtime,16,16,,,WORD,regulation,The game was not in overtime.
S030,1,1,the,5,5,,,WORD,In,Incorrect word choice.
S030,4,1,42 - 34,17,19,,,NUMBER,46-42,The Pacers won the rebounding battle 46-42.
