TEXT_ID,SENTENCE_ID,ANNOTATION_ID,TOKENS,DOC_TOKEN_START,DOC_TOKEN_END,TYPE,CORRECTION,COMMENT,MODEL,TIME_SECONDS
S005,2,2,21,35.0,35.0,NUMBER,20,Incorrect win-loss record for the Magic,qwen_small,364.4
S005,3,3,30,33.0,33.0,NUMBER,11,Incorrect number of points for Dwight Howard's double-double,qwen_small,364.4
S005,4,4,27,117.0,117.0,NUMBER,21,Incorrect number of points for Kent Bazemore's second unit performance,qwen_small,364.4
S005,6,5,21,35.0,35.0,NUMBER,30,Incorrect number of points for Paul Millsap's leading scoring performance,qwen_small,364.4
S005,7,6,21,35.0,35.0,NUMBER,30,Incorrect number of points for Paul Millsap's leading scoring performance,qwen_small,364.4
S006,1,1,double - digit,32.0,34.0,NUMBER,single-digit,Incorrect description of Nets' favorite status,qwen_small,364.4
S006,4,2,all he could,137.0,139.0,OTHER,was able to,Inconsistent verb tense and awkward phrasing,qwen_small,364.4
S006,5,3,tallied 24 points,150.0,152.0,NUMBER,tallied 29 points,Incorrect point total for Brook Lopez,qwen_small,364.4
S007,13,1,Russell Westbrook,1.0,2.0,NAME,Westbrook,Both instances should be the same player,qwen_small,364.4
S007,14,2,Russell Westbrook,1.0,2.0,NAME,Westbrook,Both instances should be the same player,qwen_small,364.4
S007,19,3,DeMarcus Cousins,154.0,155.0,NAME,Enes Kanter,Mistakenly credited the wrong player with 29 points,qwen_small,364.4
S008,1,1,Tuesday,56.0,56.0,NOT_CHECKABLE,,"The story mentions Saturday, not Tuesday.",qwen_small,364.4
S009,1,1,defeated,4.0,4.0,OTHER,defied,The teams played a closely contested game and did not defeat each other.,qwen_small,364.4
S009,2,2,29,83.0,83.0,NUMBER,27,The Bucks allowed the Lakers to shoot only 27% from the field.,qwen_small,364.4
S009,4,3,17,91.0,91.0,NUMBER,15,The Lakers committed only 15 turnovers in the game.,qwen_small,364.4
S009,8,4,19,97.0,97.0,NUMBER,22,"The Bucks should have a record of 22-37, not 19-37.",qwen_small,364.4
S009,8,5,30,209.0,209.0,NUMBER,40,"The Bucks should have a record of 22-40, not 22-30.",qwen_small,364.4
S009,17,6,41,129.0,129.0,NUMBER,28,"D'Angelo Russell scored 28 points, not 41.",qwen_small,364.4
S009,20,7,18,259.0,259.0,NUMBER,26,"Khris Middleton scored 26 points, not 18.",qwen_small,364.4
S009,23,8,41,129.0,129.0,NUMBER,28,"Giannis Antetokounmpo scored 28 points, not 41.",qwen_small,364.4
S010,1,1,19 16,,,NUMBER,18-17,Magic's win-loss record is incorrect.,qwen_small,364.4
S010,2,2,13 points,178.0,179.0,NUMBER,14 points,Dwight Howard's scoring is incorrect.,qwen_small,364.4
S010,5,3,17 points,198.0,199.0,NUMBER,14 points,Bazemore's scoring is incorrect.,qwen_small,364.4
S011,3,1,Wednesday,,,NAME,Tuesday,"The game was played on Tuesday, not Wednesday.",qwen_small,364.4
S011,8,2,96,20.0,20.0,NUMBER,95,"The final score was 105-95, not 105-96.",qwen_small,364.4
S012,1,1,Phoenix,6.0,6.0,NAME,Denver,Wrong team name,qwen_small,364.4
S012,5,2,Nuggets,3.0,3.0,NAME,Suns,Wrong team name,qwen_small,364.4
S013,2,1,at Quicken,,,OTHER,in Cleveland,Incorrect venue location.,qwen_small,364.4
S013,4,2,13 points,64.0,65.0,NUMBER,15 points,Kyrie Irving scored more than stated.,qwen_small,364.4
S013,4,3,4 - 12,67.0,69.0,NUMBER,5-12,Incorrect field goal percentage.,qwen_small,364.4
S013,6,4,29 points,95.0,96.0,NUMBER,30 points,LeBron James scored more than stated.,qwen_small,364.4
S013,6,5,29 minutes,126.0,127.0,NUMBER,31 minutes,LeBron James played more than stated.,qwen_small,364.4
S013,7,6,10 points,133.0,134.0,NUMBER,2 points,Kevin Love scored less than stated.,qwen_small,364.4
S013,8,7,29 minutes,126.0,127.0,NUMBER,24 minutes,Kevin Love played more than stated.,qwen_small,364.4
S013,9,8,4 points,,,NUMBER,7 points,Nikola Vucevic scored more than stated.,qwen_small,364.4
S013,9,9,21 minutes,89.0,90.0,NUMBER,35 minutes,Nikola Vucevic played less than stated.,qwen_small,364.4
S013,10,10,11 points,203.0,204.0,NUMBER,14 points,Aaron Gordon scored more than stated.,qwen_small,364.4
S014,2,1,Portland Trail,2.0,3.0,NAME,Blazers,The Trail Blazers are not a name for the Portland team.,qwen_small,364.4
S014,3,2,went 9 - for,119.0,122.0,NUMBER,went 9-19,"The correct score is 9-19, not 9-for.",qwen_small,364.4
S014,3,3,for,122.0,122.0,NOT_CHECKABLE,,This is a common phrasing in basketball statistics and not a mistake.,qwen_small,364.4
S014,5,4,Jordan,322.0,322.0,NAME,Kobe,The text mistakenly refers to Jordan Clarkson when it should refer to Kobe Bryant.,qwen_small,364.4
S014,6,5,Jordan,322.0,322.0,NAME,Kobe,The text mistakenly refers to Jordan Clarkson when it should refer to Kobe Bryant.,qwen_small,364.4
S015,2,1,Wednesday,22.0,22.0,NOT_CHECKABLE,,"The game was played on Friday, not Wednesday.",qwen_small,364.4
S016,1,1,Oklahoma City,2.0,3.0,NAME,Utah,Incorrect home team name,qwen_small,364.4
S016,2,2,defeated,10.0,10.0,OTHER,beat,Inconsistent with the original story's language,qwen_small,364.4
S016,3,3,24-2,,,NUMBER,29-8,Incorrect score difference in the third quarter,qwen_small,364.4
S016,5,4,Russell Westbrook,119.0,120.0,NAME,Kevin Durant,Incorrect player name,qwen_small,364.4
S017,2,1,only,35.0,35.0,NUMBER,eight,The Cavaliers won seven road games but the sentence states only,qwen_small,364.4
S017,3,2,only,35.0,35.0,NUMBER,eight,The Pistons won seven road games but the sentence states only,qwen_small,364.4
S017,5,3,Cavaliers,3.0,3.0,NAME,Cavs,The Cavaliers are often referred to as the Cavs,qwen_small,364.4
S017,6,4,Cavaliers,3.0,3.0,NAME,Cavs,The Cavaliers are often referred to as the Cavs,qwen_small,364.4
S018,2,1,64 -,6.0,7.0,NUMBER,65-7,The team's record should be 65 wins and 7 losses.,qwen_small,364.4
S018,2,2,43 - 27,16.0,18.0,NUMBER,44-28,The team's record should be 44 wins and 28 losses.,qwen_small,364.4
S018,5,3,29 %,,,NUMBER,30%,The three-point shooting percentage should be higher.,qwen_small,364.4
S018,5,4,29 %,,,NUMBER,30%,The free-throw shooting percentage should be higher.,qwen_small,364.4
S018,7,5,42 %,,,NUMBER,43%,The free-throw shooting percentage should be higher.,qwen_small,364.4
S018,7,6,29 %,,,NUMBER,30%,The three-point shooting percentage should be higher.,qwen_small,364.4
S018,14,7,29 %,,,NUMBER,30%,The free-throw shooting percentage should be higher.,qwen_small,364.4
S018,15,8,42 %,,,NUMBER,43%,The free-throw shooting percentage should be higher.,qwen_small,364.4
S018,15,9,29 %,,,NUMBER,30%,The three-point shooting percentage should be higher.,qwen_small,364.4
S018,20,10,4 -  for,,,NUMBER,3 - for,Crawford's free-throw attempts should be less.,qwen_small,364.4
S018,20,11,4 -  for,,,NUMBER,3 - for,Crawford's three-point attempts should be less.,qwen_small,364.4
S019,6,1,23,89.0,89.0,NUMBER,23,Typo: '23' should be '23',qwen_small,364.4
S019,6,2,16,67.0,67.0,NUMBER,16,Typo: '16' should be '16',qwen_small,364.4
S019,7,3,10,139.0,139.0,NUMBER,10,Typo: '10' should be '10',qwen_small,364.4
S019,7,4,Paul,128.0,128.0,NAME,Paul George,Missing name: Should include Paul George's full name,qwen_small,364.4
S019,8,5,16,67.0,67.0,NUMBER,16,Typo: '16' should be '16',qwen_small,364.4
S019,8,6,3,,,NUMBER,5,Incorrect number: Should be five assists,qwen_small,364.4
S019,9,7,22,265.0,265.0,NUMBER,22,Typo: '22' should be '22',qwen_small,364.4
S019,9,8,3,,,NUMBER,5,Incorrect number: Should be five rebounds,qwen_small,364.4
S020,1,1,host,6.0,6.0,NAME,Pelicans,"The home team is the Pelicans, not host Phoenix Suns.",qwen_small,364.4
S021,3,1,38 -,57.0,58.0,NUMBER,68,First quarter score should be 68 instead of 38,qwen_small,364.4
S021,4,2,68,,,NUMBER,38,Second quarter score should be 38 instead of 68,qwen_small,364.4
S021,4,3,19,155.0,155.0,NUMBER,37,Fourth quarter score should be 37 instead of 19,qwen_small,364.4
S021,8,4,four,320.0,320.0,NUMBER,five,Rockets had five players with double-doubles instead of four,qwen_small,364.4
S022,1,1,Friday,18.0,18.0,NAME,evening,The date should include the time.,qwen_small,364.4
S022,3,2,8 of 11,,,NUMBER,8-9,The free-throw percentage is incorrect.,qwen_small,364.4
S022,5,3,17 points,169.0,170.0,NUMBER,8 points,Buddy Hield's score is incorrect.,qwen_small,364.4
S022,5,4,17 points,169.0,170.0,NUMBER,8 points,Buddy Hield's score is incorrect.,qwen_small,364.4
S022,9,5,Oklahoma City,,,NAME,Utah,The opponent name is wrong.,qwen_small,364.4
S022,10,6,42 points,114.0,115.0,NUMBER,36 points,Anthony Davis's score is incorrect.,qwen_small,364.4
S023,1,1,122 -,10.0,11.0,NUMBER,122-73,Score should be both numbers.,qwen_small,364.4
S023,2,2,on Wednesday,18.0,19.0,CONTEXT,on Wednesday,Sentence is missing the preposition 'on'.,qwen_small,364.4
S023,6,3,Justin Anderson,88.0,89.0,NAME,Justin Anderson,Duplicate first name and last name.,qwen_small,364.4
S023,8,4,19 points,101.0,102.0,NUMBER,19 points,Score should be both numbers.,qwen_small,364.4
S023,9,5,Justin Anderson,88.0,89.0,NAME,Justin Anderson,Duplicate first name and last name.,qwen_small,364.4
S024,1,1,60-win,,,NUMBER,60-win,Sentence uses a hyphen instead of an em dash,qwen_small,364.4
S024,5,2,breezed,,,OTHER,outscored,Incorrect verb used for the result of the game,qwen_small,364.4
S024,7,3,3-of-14,,,NUMBER,3-of-14,Sentence uses a hyphen instead of an em dash,qwen_small,364.4
S024,9,4,bench,135.0,135.0,NAME,bench,Incorrect name used for the second unit in the story,qwen_small,364.4
S025,1,1,9 -  3,,,NUMBER,8 - 7,Incorrect win-loss record for Celtics,qwen_small,364.4
S025,1,2,13 -  3,,,NUMBER,9 - 7,Incorrect win-loss record for Spurs,qwen_small,364.4
S025,3,3,8 -  of -,,,NUMBER,16,Incorrect field goal attempts for Spurs,qwen_small,364.4
S025,4,4,8 -  of -,,,NUMBER,10,Incorrect field goal attempts for Celtics,qwen_small,364.4
S025,6,5,19 -  of -,,,NUMBER,18,Incorrect field goal attempts for Leonard,qwen_small,364.4
S025,6,6,3 -  of -,,,NUMBER,4,Incorrect three-pointers made for Leonard,qwen_small,364.4
S025,8,7,19 -  of -,,,NUMBER,16,Incorrect field goal attempts for Bradley,qwen_small,364.4
S025,8,8,6 -  of -,,,NUMBER,14,Incorrect field goal attempts for Lee,qwen_small,364.4
S025,9,9,46 -  %,,,NUMBER,47,Incorrect three-point shooting percentage for Celtics,qwen_small,364.4
S025,11,10,8 -  of,,,NUMBER,47,Incorrect field goal shooting percentage for Spurs,qwen_small,364.4
S025,11,11,46 -  %,,,NUMBER,35,Incorrect three-point shooting percentage for Spurs,qwen_small,364.4
S026,1,1,David West,11.0,12.0,NAME,Phoenix Suns,Incorrect team name mentioned.,qwen_small,364.4
S026,1,2,116 -0,,,NUMBER,116 - 0,Incorrect score format.,qwen_small,364.4
S026,3,3,Eric Dragic,114.0,115.0,NAME,Goran Dragic,Incorrect player name mentioned.,qwen_small,364.4
S026,4,4,34 points,149.0,150.0,NUMBER,34 points,Points already included in tokens.,qwen_small,364.4
S026,5,5,34 points,149.0,150.0,NUMBER,34 points,Points already included in tokens.,qwen_small,364.4
S026,7,6,15 points,276.0,277.0,NUMBER,10 points,Incorrect player stats.,qwen_small,364.4
S026,8,7,CJ Miles,324.0,325.0,NAME,Roy Hibbert,Incorrect player name mentioned.,qwen_small,364.4
S026,9,8,17 points,335.0,336.0,NUMBER,15 points,Incorrect player stats.,qwen_small,364.4
S027,1,1,116-111,,,NUMBER,111-111,Incorrect score difference,qwen_small,364.4
S027,4,2,31,138.0,138.0,NUMBER,29,Afflalo's points are incorrect,qwen_small,364.4
S027,5,3,31,138.0,138.0,NUMBER,29,Afflalo's points are repeated and incorrect,qwen_small,364.4
S027,6,4,31,138.0,138.0,NUMBER,29,Afflalo's points are repeated and incorrect,qwen_small,364.4
S028,1,1,114 -,9.0,10.0,NUMBER,114-110,Incorrect score in box score.,qwen_small,364.4
S028,3,2,31 - 21,23.0,25.0,NUMBER,31-21,Incorrect score in box score.,qwen_small,364.4
S028,4,3,31 - 21,23.0,25.0,NUMBER,31-21,Incorrect score in box score.,qwen_small,364.4
S028,5,4,9 - 21,70.0,72.0,NUMBER,9-21,Incorrect score in box score.,qwen_small,364.4
S028,6,5,31 - 44,102.0,104.0,NUMBER,31-21,Incorrect score in box score.,qwen_small,364.4
S028,7,6,John Wall,145.0,146.0,NAME,Bradley Beal,Incorrect name in box score.,qwen_small,364.4
S028,9,7,Bradley Beal,148.0,149.0,NAME,John Wall,Incorrect name in box score.,qwen_small,364.4
S028,10,8,Bradley Beal,148.0,149.0,NAME,John Wall,Incorrect name in box score.,qwen_small,364.4
S028,11,9,Marcin Gortat,176.0,177.0,NAME,Sean Kilpatrick,Incorrect name in box score.,qwen_small,364.4
S028,13,10,Bradley Beal,148.0,149.0,NAME,Bojan Bogdanovic,Incorrect name in box score.,qwen_small,364.4
S028,14,11,Marcin Gortat,176.0,177.0,NAME,Sean Kilpatrick,Incorrect name in box score.,qwen_small,364.4
S029,15,1,Wednesday,17.0,17.0,NOT_CHECKABLE,Tuesday,"The game was played on Tuesday, not Wednesday.",qwen_small,364.4
S030,1,1,Wednesday,18.0,18.0,NOT_CHECKABLE,Monday,"The story states the game was played on Wednesday, but the schedules indicate it was actually on Monday.",qwen_small,364.4
