TEXT_ID,SENTENCE_ID,ANNOTATION_ID,TOKENS,DOC_TOKEN_START,DOC_TOKEN_END,TYPE,CORRECTION,COMMENT,MODEL,TIME_SECONDS
S007,5,5,"DeMarcus Cousins led the way for the Kings, with 31 points on 11 - of - 20 shooting, along with 11 rebounds, seven assists and four steals, in 34 minutes.",,,CONTEXT,"DeMarcus Cousins led the way for the Kings, with 31 points on 11-of-20 shooting, along with 11 rebounds, seven assists, three steals and one block, in 34 minutes.",Context mistake: incorrect stats,llama_medium,4892.2
S007,6,6,"Enes Kanter followed up with 29 points on 10 - of - 18 shooting, in 32 minutes, while Steven Adams chipped in 21 points, four rebounds and one steal, in 27 minutes.",,,OTHER,"Enes Kanter followed up with 29 points on 10-of-18 shooting, in 32 minutes, while Steven Adams chipped in 21 points, four rebounds and one steal is not present in the original text.",Other mistake: incorrect information,llama_medium,4892.2
S008,1,1,"The Memphis Grizzlies defeated the Utah Jazz , 102 - 96 at Vivint Smart Home Arena on Saturday .",,,Number mistake,"The Memphis Grizzlies defeated the Utah Jazz, 102-96, at Vivint Smart Home Arena on Saturday.","The date of the game is not specified in the text, but it can be inferred from the provided online calendar link that the game was played on Saturday, 11_14_16.",llama_medium,4892.2
S008,2,2,The Grizzlies ( 5 - 5 ) checked in to Saturday 's contest with only six road wins in 17 tries this season .,,,Number mistake,"The Grizzlies (5-5) checked in to Saturday's contest with only six road wins in 17 tries this season, but the Grizzlies (5-5) came in to Tuesday's contest with a 33-point first quarter, and the Grizzlies (5-5) were able to pull away in the second half.","The text incorrectly states that the Grizzlies had only six road wins in 17 tries this season, but the correct information is not provided in the text.",llama_medium,4892.2
S008,3,3,"The Jazz ( 7 - 5 ) were led by Marc Gasol , who scored a game - high 22 points on 9 - of - 17 shooting .",,,Number mistake,"The Jazz (7-5) were led by Marc Gasol, who scored a game-high 22 points on 9-of-17 shooting, to go along with five rebounds, five assists and one steal, in 33 minutes.","The text incorrectly states that Marc Gasol scored a game-high 22 points, but the correct information is not provided in the text.",llama_medium,4892.2
S009,1,1,"The Milwaukee Bucks defeated the Los Angeles Lakers , 122 - 114 ,",,,Number mistake,122-114,"The Bucks did not defeat the Lakers, the Lakers actually won the game.",llama_medium,4892.2
S009,2,2,"In a battle between two struggling teams , the Bucks were able to prevail with a huge road win .",22.0,41.0,Context mistake,,"The Bucks did not win the game, the Lakers actually won.",llama_medium,4892.2
S009,3,3,"Rebounding was key for the Lakers , as they held the Lakers to 29 percent shooting and forced them to commit 17 turnovers .",70.0,93.0,Number mistake,52 percent,"The Lakers were held to 52 percent shooting, not 29 percent.",llama_medium,4892.2
S009,4,4,"D' Angelo Russell was the player of the game , as he tallied 41 points , three rebounds and five assists on 11 - of - 20 shooting .",,,Number mistake,26 points,"D'Angelo Russell scored 26 points, not 41 points.",llama_medium,4892.2
S009,5,5,"Luol Deng was second on the team , as he accrued 26 points , three rebounds and two assists .",145.0,164.0,Number mistake,14 points,"Luol Deng scored 14 points, not 26 points.",llama_medium,4892.2
S009,6,6,"D' Angelo Russell was the only other starter in double figures , as he accrued 14 points , three rebounds and five assists .",,,Number mistake,41 points,"D'Angelo Russell scored 41 points, not 14 points.",llama_medium,4892.2
S009,7,7,"Giannis Antetokounmpo was the player of the game , as he accumulated 41 points , eight rebounds and six assists .",227.0,247.0,Number mistake,41 points,"Giannis Antetokounmpo scored 41 points, this is correct.",llama_medium,4892.2
S009,8,8,"Khris Middleton was second on the team , as he accrued 18 points , six rebounds and six assists .",248.0,267.0,Number mistake,18 points,"Khris Middleton scored 18 points, this is correct.",llama_medium,4892.2
S009,9,9,"Greg Monroe was the only other starter in double figures , as he accrued 18 points , five rebounds and three assists .",268.0,290.0,Number mistake,8 points,"Greg Monroe scored 8 points, not 18 points.",llama_medium,4892.2
S012,1,1,"The Denver Nuggets defeated the host Phoenix Suns 123 - 112 , at Talking Stick Resort Arena on Friday evening .",,,Context,Saturday,Incorrect day of the week,llama_medium,4892.2
S012,2,2,The Nuggets ( 21 - 25 ) came into this game tied for the worst record in the west and this was a much needed win for the Suns ( 21 - 25 ),22.0,55.0,Number,21-32,Incorrect record,llama_medium,4892.2
S012,3,3,"Six players scored in double digits for Denver ,",57.0,65.0,Number,Four,Incorrect number of players,llama_medium,4892.2
S012,4,4,"Danilo Gallinari ,",67.0,69.0,Name,Eric Bledsoe,Incorrect player name,llama_medium,4892.2
S012,5,5,"eight rebounds ,",,,Number,one assist,Incorrect number of rebounds,llama_medium,4892.2
S012,6,6,"Gary Harris ,",,,Name,Kenneth Faried,Incorrect player name,llama_medium,4892.2
S012,7,7,"17 points ,",119.0,121.0,Number,21,Incorrect number of points,llama_medium,4892.2
S012,8,8,"Jameer Nelson ,",,,Name,Wilson Chandler,Incorrect player name,llama_medium,4892.2
S012,9,9,"Jameer Nelson ,",,,Name,Jameer Nelson,Incorrect player name,llama_medium,4892.2
S012,10,10,"Tyson Chandler ,",,,Name,Devin Booker,Incorrect player name,llama_medium,4892.2
S012,11,11,"12 rebounds ,",,,Number,13,Incorrect number of rebounds,llama_medium,4892.2
S012,12,12,"Friday ,",,,Name,Monday,Incorrect day of the week,llama_medium,4892.2
S015,1,1,"The Toronto Raptors ( 17 - 11 ) defeated the Miami Heat ( 15 - 10 ) by a score of 108 - 94 , Friday night in Miami .",,,Number mistake,Wednesday,"The game was played on Wednesday, not Friday.",llama_medium,4892.2
S015,1,2,American Airlines Arena,24.0,26.0,Name mistake,"American Airlines Arena is the correct name of the arena, but the game was played at American Airlines Arena in Miami, not just American Airlines Arena","The game was played at American Airlines Arena in Miami, not just American Airlines Arena",llama_medium,4892.2
S015,2,3,64 - 52,47.0,49.0,Number mistake,58-39,"The Raptors outscored the Heat 58-39 in the first half, not 64-52.",llama_medium,4892.2
S015,3,4,50 - 38,66.0,68.0,Number mistake,58-39,"The Raptors outscored the Heat 58-39 in the second half, not 50-38.",llama_medium,4892.2
S015,5,5,Kyle Lowry,94.0,95.0,Name mistake,DeMar DeRozan,"DeMar DeRozan led the Raptors, not Kyle Lowry.",llama_medium,4892.2
S015,6,6,"21 points ( 8 - 18 FG , 1 - 4 3Pt , 4 - 4 FT ) , four assists and four steals",100.0,123.0,Number mistake,"30 points (10-17 FG, 0-1 3Pt, 10-13 FT), four rebounds, four assists and two steals","DeMar DeRozan had 30 points, four rebounds, four assists and two steals, not 21 points, four assists and four steals.",llama_medium,4892.2
S015,7,7,DeMarre Carroll,160.0,161.0,Name mistake,Gerald Green,"Gerald Green came off the bench to score 20 points, not DeMarre Carroll.",llama_medium,4892.2
S015,8,8,"20 points ( 7 - 15 FG , 5 - 10 3Pt , 1 - 1 FT )",196.0,213.0,Number mistake,"20 points (7-15 FG, 5-10 3Pt, 1-1 FT)","Gerald Green had 20 points, not 20 points (7-15 FG, 5-10 3Pt, 1-1 FT).",llama_medium,4892.2
S015,9,9,Hassan Whiteside,305.0,306.0,Name mistake,Dwyane Wade,"Dwyane Wade led the Heat in scoring, not Hassan Whiteside.",llama_medium,4892.2
S015,10,10,"20 points ( 7 - 15 FG , 5 - 10 3Pt , 1 - 1 FT )",196.0,213.0,Number mistake,"21 points (8-16 FG, 5-5 FT), along with six assists and four rebounds","Dwyane Wade had 21 points, six assists and four rebounds, not 20 points.",llama_medium,4892.2
S015,11,11,Timberwolves,380.0,380.0,Name mistake,Cavaliers,"The Heat will travel to Cleveland to take on the Cavaliers, not the Timberwolves.",llama_medium,4892.2
S016,1,1,Friday,25.0,25.0,Name mistake,Thursday,Incorrect day of the week,llama_medium,4892.2
S016,2,2,Friday,25.0,25.0,Name mistake,Thursday,Incorrect day of the week,llama_medium,4892.2
S017,1,1,Saturday,18.0,18.0,Name mistake,Tuesday,"The game was played on Tuesday, not Saturday.",llama_medium,4892.2
S017,1,2,Monday,31.0,31.0,Name mistake,Tuesday,"The game was played on Tuesday, not Monday.",llama_medium,4892.2
S017,1,3,Barclays Center,,,Name mistake,Quicken Loans Arena,"The game was played at Quicken Loans Arena, not Barclays Center.",llama_medium,4892.2
S017,1,4,Friday,368.0,368.0,Name mistake,Wednesday,"The Pistons head back home to tangle with the Atlanta Hawks on Wednesday night, not Friday night.",llama_medium,4892.2
S017,1,5,Philadelphia 76ers,,,Name mistake,Utah Jazz,"The Cavaliers remain home and await the Utah Jazz on Thursday evening, not the Philadelphia 76ers.",llama_medium,4892.2
S017,1,6,Friday,368.0,368.0,Name mistake,Thursday,"The Cavaliers remain home and await the Utah Jazz on Thursday evening, not Friday evening.",llama_medium,4892.2
S019,1,1,"The Miami Heat defeated the Indiana Pacers , 113 - 95 ,",1.0,12.0,Number mistake,113-95,The score is written as a range instead of a dash.,llama_medium,4892.2
S019,2,2,The Heat had three players eclipse the 20 - point mark,,,Number mistake,20-point,The score is written as a range instead of a dash.,llama_medium,4892.2
S019,3,3,"The Pacers were led by Myles Turner ,",,,Name mistake,Myles Turner,The name is not marked up correctly.,llama_medium,4892.2
S019,4,4,The Heat had three players eclipse the 20 - point mark,,,Number mistake,20-point,The score is written as a range instead of a dash.,llama_medium,4892.2
S019,5,5,Hassan Whiteside and Dion Waiters co -,,,Name mistake,Hassan Whiteside and Dion Waiters,The name is not marked up correctly.,llama_medium,4892.2
S019,6,6,"Goran Dragic followed closely behind with 21 points ,",,,Number mistake,21,The score is written in words instead of digits.,llama_medium,4892.2
S019,7,7,"Luke Babbitt registered nine points ,",,,Number mistake,nine,The score is written in words instead of digits.,llama_medium,4892.2
S019,8,8,"James Johnson led the bench with 15 points ,",,,Number mistake,15,The score is written in digits instead of words.,llama_medium,4892.2
S020,1,1,Phoenix Suns,2.0,3.0,Name,Pelicans,Incorrect team name,llama_medium,4892.2
S020,2,2,Phoenix Suns,2.0,3.0,Name,Pelicans,Incorrect team name,llama_medium,4892.2
S021,1,1,"The Houston Rockets fended off a strong second half from Sacramento to defeat the host Kings , 117 - 104 , on Friday at Golden 1 Center .",,,Context,"The Houston Rockets ended a strong second half from Sacramento to defeat the host Kings, 117-104, on Friday at Golden 1 Center.","The sentence is literally true, but the context is likely to misinterpret it because the Rockets did not end a strong second half from Sacramento, they started strong and then defeated the Kings.",llama_medium,4892.2
S021,2,2,The Rockets ( 10 - 6 ) started out strong with a 68 - point first half and headed into the locker room up by 18 .,,,Number,68,"The Rockets scored 68 points in the first half, but the text does not specify that it was a 68-point first half.",llama_medium,4892.2
S021,3,3,The Kings ( 6 - 10 ) battled back in the second half but it was too little too late as the Rockets cruised to their fourth win in five games .,,,Number,6,"The Kings scored 6 points in the second half, but the text does not specify that it was a 6-point second half.",llama_medium,4892.2
S021,4,4,"James Harden struggled a bit offensively , shooting 6 - of - 18 on his was to 23 points , but rounded out his stat line with 10 assists and 10 rebounds to notch the triple - double , in 40 minutes .",,,Number,6,"James Harden shot 6-of-18, but the text does not specify that it was 6-of-18.",llama_medium,4892.2
S021,5,5,"Trevor Ariza tallied 18 points , nine rebounds , three assists and two steals in a complete game of his own , while Clint Capela continued to do a good job in the middle , finishing with 17 points and 10 rebounds .",,,Number,18,"Trevor Ariza scored 18 points, but the text does not specify that it was 18 points.",llama_medium,4892.2
S021,6,6,"DeMarcus Cousins was the high - point man for Sacramento , with 32 points on 12 - of - 22 shooting , including 5 - of - 9 from long range .",,,Number,32,"DeMarcus Cousins scored 32 points, but the text does not specify that it was 32 points.",llama_medium,4892.2
S021,7,7,"Cousins poured in four three - pointers in the final quarter as part of a comeback rally by the Kings , but it was not enough .",,,Number,4,"Cousins scored 4 three-pointers, but the text does not specify that it was 4 three-pointers.",llama_medium,4892.2
S021,8,8,"The Kings stayed with their smaller lineup , keeping Cousins at center and Rudy Gay at power forward .",,,Context,"The Kings stayed with their normal lineup, keeping Cousins at center and Gay at power forward.","The sentence is literally true, but the context is likely to misinterpret it because the Kings did not stay with their smaller lineup.",llama_medium,4892.2
S021,9,9,"However , Gay struggled in this one , going 4 - of - 12 from the field on his way to 10 points .",,,,,,llama_medium,4892.2
S022,1,1,Friday,18.0,18.0,context,Friday evening,Incorrect time specification,llama_medium,4892.2
S022,2,2,three - point range,,,word,three-point range,Incorrect hyphenation,llama_medium,4892.2
S022,3,3,free - throw line,,,word,free throw line,Incorrect hyphenation,llama_medium,4892.2
S022,4,4,Buddy Hield led Minnesota in scoring,,,name,Buddy Hield led the Pelicans in scoring,Incorrect team affiliation,llama_medium,4892.2
S022,5,5,Oklahoma City Thunder,,,name,Oklahoma Thunder,Incorrect team name,llama_medium,4892.2
S022,6,6,Verizon Center,,,name,Target Center,Incorrect arena name,llama_medium,4892.2
S023,1,1,"Dallas Mavericks defeated the Los Angeles Lakers , 122 - 73 ,",2.0,13.0,Number mistake,122-73,"The score is incorrect, it should be 122-73 instead of 122 - 73",llama_medium,4892.2
S023,2,2,Wednesday,19.0,19.0,Name mistake,Sunday,"The day of the week is incorrect, it should be Sunday instead of Wednesday",llama_medium,4892.2
S023,3,3,Justin Anderson,88.0,89.0,Name mistake,Justin Anderson is not the correct player,The player name is incorrect,llama_medium,4892.2
S023,4,4,19,101.0,101.0,Number mistake,19 points is not the correct number of points,The number of points is incorrect,llama_medium,4892.2
S023,5,5,5 - of - 11,124.0,128.0,Number mistake,5-of-11 is not the correct shooting percentage,The shooting percentage is incorrect,llama_medium,4892.2
S023,6,6,Justin Anderson,88.0,89.0,Name mistake,Justin Anderson is not the correct player,The player name is incorrect,llama_medium,4892.2
S023,7,7,19,101.0,101.0,Number mistake,19 points is not the correct number of points,The number of points is incorrect,llama_medium,4892.2
S023,8,8,5 - of - 11,124.0,128.0,Number mistake,5-of-11 is not the correct shooting percentage,The shooting percentage is incorrect,llama_medium,4892.2
S023,9,9,Justin Anderson,88.0,89.0,Name mistake,Justin Anderson is not the correct player,The player name is incorrect,llama_medium,4892.2
S023,10,10,19,101.0,101.0,Number mistake,19 points is not the correct number of points,The number of points is incorrect,llama_medium,4892.2
S023,11,11,5 - of - 11,124.0,128.0,Number mistake,5-of-11 is not the correct shooting percentage,The shooting percentage is incorrect,llama_medium,4892.2
S024,1,1,"The host Golden State Warriors demolished the Sacramento Kings on Friday , 114 - 100 . Golden State ( 58 - 14 ) is on the verge of its third straight 60 - win season , holding the league 's top record with just 10 games remaining . Fans got to enjoy pure star power on Friday , as the Warriors breezed by the Kings on the backs of two of their healthy All-Stars . Reigning MVP Steph Curry was the team leader in scoring , pouring in 27 points , and also contributed six steals on the defensive end . All-Defense forward Draymond Green , meanwhile , had three steals and a block while scoring 23 points . The two more than made up for a cold night from sharpshooter Klay Thompson , who went just 3 - of - 14 from the field . The night was just one of many great ones for the historic Warriors offense , as the team shot almost 50 percent from the field while dishing out a ridiculous 37 assists . Sacramento ( 27 - 45 ) is far from the top , as the team dropped its fourth straight game on Friday in miserable fashion . The team showed promise , however , as recently - acquired rookie Buddy Hield had arguably his best game as a pro . Hield scored a team - high 22 points to go along with eight rebounds and seven assists . It was also a big night for the Kings ' other rookie sensation , Skal Labissiere . Just a week after becoming the first member of the 2016 draft class to score 30 points , Labissiere narrowly missed his first career triple - double , coming away with 10 points , 10 rebounds , and eight assists . Golden State will host the Grizzlies on Sunday , while the Kings will visit the LA Clippers .",,,Number mistake,Saturday,The text says Friday but the game was played on Saturday,llama_medium,4892.2
S024,2,2,"The Golden State Warriors defeated the Sacramento Kings , 114 - 100 . The Warriors ( 58 - 14 ) came into Wednesday 's contest with a golden opportunity to keep their faint playoff hopes alive , as the Kings ( 27 - 45 ) were able to pierce Golden State 's armor Wednesday , touching up Gregg Popovich 's crew for a season - high 114 points .",,,Number mistake,Gregg,The text says Gregg but the correct name is Gregg,llama_medium,4892.2
S025,1,1,"Kawhi Leonard added 25 points , 10 rebounds and four assists",117.0,127.0,Number,four assists should be three assists,Incorrect number of assists,llama_medium,4892.2
S025,2,2,Avery Bradley added 19 points on 8 - of 15 shooting,,,Number,8 - of - 15 shooting should be 7 - of - 15 shooting,Incorrect number of shots made,llama_medium,4892.2
S025,3,3,David Lee chipped in 15 points off the bench,153.0,161.0,Number,15 points should be 12 points,Incorrect number of points,llama_medium,4892.2
S025,4,4,"Isaiah Thomas led the Celtics in scoring , with 24 points , to go along with a rebound and eight assists",163.0,183.0,Number,eight assists should be seven assists,Incorrect number of assists,llama_medium,4892.2
S025,5,5,"Avery Bradley followed up with 19 points , eight rebounds and three assists",189.0,201.0,Number,eight rebounds should be seven rebounds,Incorrect number of rebounds,llama_medium,4892.2
S025,6,6,David Lee chipped in 15 points on 6 - of 9 shooting,,,Number,6 - of - 9 shooting should be 5 - of - 9 shooting,Incorrect number of shots made,llama_medium,4892.2
S025,7,7,"LaMarcus Aldridge finished with 10 points , four rebounds and four assists",228.0,239.0,Number,four assists should be three assists,Incorrect number of assists,llama_medium,4892.2
S026,1,1,Wednesday,22.0,22.0,Name mistake,Tuesday,Incorrect day of the week,llama_medium,4892.2
S026,2,2,Toronto Raptors,,,Name mistake,Dallas Mavericks,Incorrect team name,llama_medium,4892.2
S026,3,3,Brooklyn Nets,,,Name mistake,Portland Trail Blazers,Incorrect team name,llama_medium,4892.2
S027,1,1,The New York Knicks ( 8 - 10 ) defeated the Houston Rockets ( 7 - 10 ) 116 - 111 in overtime on Sunday .,,,Number mistake,The Houston Rockets (7-10) defeated the New York Knicks (8-10) 116-111 in overtime on Sunday.,The Rockets' record is incorrectly stated as (7-10) instead of (7-10).,llama_medium,4892.2
S027,2,2,"The Knicks learned before the game that Carmelo Anthony would miss the contest with an illness ,",,,Name mistake,The Knicks learned before the game that Carmelo Anthony would miss the contest with an illness,The word 'learned' should be 'learn' or 'found out'.,llama_medium,4892.2
S027,3,3,"The veteran shooting guard resoundingly answered the bell ,",,,Word mistake,The veteran shooting guard resoundingly answered the bell,The word'veteran' should be'veteran' or'veteren'.,llama_medium,4892.2
S027,4,4,"Six of those points came in the extra period ,",,,Number mistake,Six of those points came in the extra period,The number of points is not specified in the original text.,llama_medium,4892.2
S027,5,5,"Kevin Seraphin paced the Knicks ' bench with a 14 - point ,",,,Number mistake,Kevin Seraphin paced the Knicks'bench with a 14-point,The number of points is not specified in the original text.,llama_medium,4892.2
S027,6,6,"Derrick Williams also represented the reserves well ,",,,Name mistake,Derrick Williams also represented the reserves well,The word'reserves' should be 'bench' or'reserves'.,llama_medium,4892.2
S027,7,7,The Knicks fell to 8 - 10 and currently reside in third place in the Eastern Conference ' s Atlantic Division .,,,Number mistake,The Knicks fell to 8-10 and currently reside in third place in the Eastern Conference's Atlantic Division,The number of wins and losses is not specified in the original text.,llama_medium,4892.2
S027,8,8,"Although James Harden once again paced the Rockets ' offense with 26 points ,",,,Number mistake,Although James Harden once again paced the Rockets'offense with 26 points,The number of points is not specified in the original text.,llama_medium,4892.2
S027,9,9,"Thornton led Houston ' s bench with 18 points ,",,,Number mistake,Thornton led Houston's bench with 18 points,The number of points is not specified in the original text.,llama_medium,4892.2
S027,10,10,"Ariza assisted on another Thornton trey in overtime ,",,,Name mistake,Ariza assisted on another Thornton trey in overtime,The word 'assisted' should be 'assisted' or'made'.,llama_medium,4892.2
S027,11,11,"Clint Capela put forward another outstanding effort in a spot start in place of Terrence Jones ,",,,Name mistake,Clint Capela put forward another outstanding effort in a spot start in place of Terrence Jones,The word 'put' should be 'put' or 'had'.,llama_medium,4892.2
S027,12,12,"Dwight Howard was the fourth Houston starter to tally double - digit scoring ,",,,Number mistake,Dwight Howard was the fourth Houston starter to tally double-digit scoring,The number of points is not specified in the original text.,llama_medium,4892.2
S027,13,13,The Rockets improved to 7 - 10 and currently reside in fourth place in the Western Conference ' s Southwest Division .,,,Number mistake,The Rockets improved to 7-10 and currently reside in fourth place in the Western Conference's Southwest Division,The number of wins and losses is not specified in the original text.,llama_medium,4892.2
S028,1,1,Saturday,17.0,17.0,Name mistakes,Wednesday,"The game was played on Wednesday, not Saturday.",llama_medium,4892.2
S028,1,2,31 - 21,23.0,25.0,Number mistakes,9-44,"The Nets' record is 9-44, not 31-21.",llama_medium,4892.2
S028,1,3,Detroit,405.0,405.0,Name mistakes,Indiana,"The Nets will face the Indiana Pacers, not the Detroit Pistons.",llama_medium,4892.2
S028,1,4,Phoenix,419.0,419.0,Name mistakes,Miami,"The Nets will face the Miami Heat, not the Phoenix Suns.",llama_medium,4892.2
S030,1,1,"The Indiana Pacers defeated the Charlotte Hornets , 110 - 94 , at Bankers Life Fieldhouse on Monday evening .",,,Number mistake,Wednesday,"The game was played on Wednesday, not Monday.",llama_medium,4892.2
S030,2,2,"The Pacers ( 13 - 12 ) have gotten increasingly healthier over the last week - plus , getting both Paul George and C.J . Miles back from injuries .",,,Number mistake,13-12,"The Pacers' record is actually 13-12, not just 13.",llama_medium,4892.2
S030,3,3,"At the same time , second - year big man Myles Turner has begun to blossom , providing Indiana with a much more well - rounded first unit .",,,Word mistake,began,"The word 'begun' is not a word, the correct word is 'began'.",llama_medium,4892.2
S030,4,4,"That was on display Monday , as George and Turner co - led the team with 22 points on a combined 18 - of - 34 shooting .",,,Number mistake,Wednesday,"The game was played on Wednesday, not Monday.",llama_medium,4892.2
S030,5,5,The Hornets ( 14 - 11 ) saw their first unit turn in lackluster showings overall .,,,Number mistake,14-11,"The Hornets' record is actually 14-11, not just 14.",llama_medium,4892.2
S030,6,6,"They were led by a pair of 13 - point efforts from Marvin Williams and Nicolas Batum , with the former adding two assists , two rebounds and two steals while the latter hauled in 10 boards and dished out three assists .",,,Number mistake,13,"The correct number of points is 13, not just 13-point.",llama_medium,4892.2
S030,7,7,"Kemba Walker generated a modest 12 points and supplemented them with five assists , two rebounds and two steals .",,,Number mistake,12,"The correct number of points is 12, not just modest.",llama_medium,4892.2
S030,8,8,"Michael Kidd-Gilchrist went for six points but did bring down 10 rebounds , and Marco Belinelli paced the second unit with 14 points , three rebounds , two assists and a steal .",,,Number mistake,six,"The correct number of points is six, not just for six points.",llama_medium,4892.2
S030,9,9,"George complemented his 22 points with five rebounds , three assists and a steal , while Turner recorded seven boards , a steal and four blocks .",,,Number mistake,22,"The correct number of points is 22, not just complemented 22 points.",llama_medium,4892.2
S030,10,10,"Jeff Teague turned in a 16 - point , 11 - assist double - double that also included five rebounds and a steal .",,,Number mistake,16,"The correct number of points is 16, not just turned in 16-point.",llama_medium,4892.2
S030,11,11,"Glenn Robinson got the start for Ellis , but only provided three points , along with six rebounds , two assists , three blocks and a steal .",,,,,,llama_medium,4892.2
