TEXT_ID,SENTENCE_ID,ANNOTATION_ID,TOKENS,DOC_TOKEN_START,DOC_TOKEN_END,TYPE,CORRECTION,COMMENT,MODEL,PROMPT_KEY,TIME_SECONDS
S013,1.0,1,Wednesday,22.0,22.0,WORD,Saturday,"The game was played on Saturday, not Wednesday.",qwen_medium,p4,
S013,2.0,2,31 - 19,,,NUMBER,29 - 13,"The first half score was 29-13, not 31-19.",qwen_medium,p4,
S013,3.0,3,Kyrie Irving,58.0,59.0,NAME,Aaron Gordon,"Aaron Gordon, not Kyrie Irving, was the leading scorer for the Magic.",qwen_medium,p4,
S013,4.0,4,4 - 12 FG 0 - 4 3Pt 5 - 7 FT,,,NUMBER,"5 - 10 FG , 1 - 2 3Pt , 2 - 2 FT","Aaron Gordon's shooting stats were 5-10 FG, 1-2 3Pt, 2-2 FT, not 4-12 FG, 0-4 3Pt, 5-7 FT.",qwen_medium,p4,
S013,5.0,5,Nikola Vucevic,165.0,166.0,NAME,Nikola Vucevic,"Nikola Vucevic's performance is mentioned twice, but the second mention is redundant.",qwen_medium,p4,
S013,6.0,6,play host to the Magic,301.0,305.0,CONTEXT,head to Detroit to take on the Pistons,The Magic are not playing at home; they are heading to Detroit to play the Pistons.,qwen_medium,p4,
S014,1.0,1,Friday,24.0,24.0,WORD,Saturday,"The game was played on Saturday, not Friday.",qwen_medium,p4,
S014,7.0,2,He 's,,,CONTEXT,Lillard,The sentence incorrectly refers to Lillard as 'He' when it should refer to McCollum.,qwen_medium,p4,
S014,7.0,3,boards,177.0,177.0,WORD,rebounds,The sentence incorrectly states 'boards' instead of 'rebounds'.,qwen_medium,p4,
S014,8.0,4,"It was his second strong showing in a row , as he 's combined for 56 points and 22 rebounds over his last two games .",,,CONTEXT,"It was his second strong showing in a row, as he's combined for 56 points over his last two games.","The sentence incorrectly includes 22 rebounds, which is not accurate for McCollum.",qwen_medium,p4,
S014,10.0,5,"It was far - and - away his best game of the year so far , as it marked a new season - high in points for the guard .",,,CONTEXT,"It was a strong performance, marking a new season-high in points for the guard.",The sentence overstates the significance of Bryant's performance.,qwen_medium,p4,
S014,12.0,6,"It was the first time he 's surpassed the 20 - point mark this season , so it was good to see him get back on track .",,,CONTEXT,"It was a strong performance, as he surpassed the 20-point mark this season.",The sentence incorrectly states it was the first time Clarkson surpassed 20 points this season.,qwen_medium,p4,
S014,13.0,7,"Jordan Clarkson led the way with 19 points ( 8 - 15 FG , 2 - 5 3Pt , 1 - 2 FT ) , four assists and four steals , while Clarkson had 19 points ( 8 - 15 FG , 2 - 5 3Pt , 1 - 2 FT ) of his own , to go along with four assists and four steals .",,,CONTEXT,"Jordan Clarkson led the way with 19 points (8 - 15 FG, 2 - 5 3Pt, 1 - 2 FT), four assists, and four steals.",The sentence incorrectly repeats Clarkson's performance.,qwen_medium,p4,
S014,14.0,8,Portland Trail Blazers,,,NAME,Los Angeles Clippers,"The next game for the Trail Blazers is against the Clippers, not the Trail Blazers.",qwen_medium,p4,
S015,1.0,1,Wednesday,22.0,22.0,WORD,Friday,"The game was played on Friday, not Wednesday.",qwen_medium,p4,
S015,2.0,2,64 - 52,47.0,49.0,NUMBER,27 - 25,"The first half score was 27-25, not 64-52.",qwen_medium,p4,
S015,3.0,3,50 - 38,66.0,68.0,NUMBER,58 - 39,"The second half score was 58-39, not 50-38.",qwen_medium,p4,
S015,4.0,4,coast to an easy victory in front of their home crowd,,,CONTEXT,secure a hard-fought victory on the road,"The game was played in Miami, not Toronto, and it was not described as an easy victory.",qwen_medium,p4,
S015,5.0,5,"8 - 18 FG , 1 - 4 3Pt , 4 - 4 FT",103.0,116.0,NUMBER,"8 - 18 FG, 1 - 4 3Pt, 4 - 4 FT","Kyle Lowry's shooting stats are correct, but the story incorrectly states his shooting stats.",qwen_medium,p4,
S015,10.0,6,Gerald Green,,,NAME,Luis Scola,"Luis Scola, not Gerald Green, scored 20 points for the Raptors.",qwen_medium,p4,
S015,11.0,7,The Heat also saw some solid contributions off their bench,,,CONTEXT,The Heat also saw some solid contributions from their starters,"The story incorrectly states that Gerald Green's 20 points were off the bench for the Heat, but it was actually a contribution from the starters.",qwen_medium,p4,
S015,12.0,8,Gerald Green,,,NAME,Dwyane Wade,"Dwyane Wade, not Gerald Green, led the Heat in scoring with 21 points.",qwen_medium,p4,
S015,13.0,9,Cleveland to take on the Cavaliers,287.0,292.0,CONTEXT,to host the Trail Blazers,"The Heat's next game is against the Trail Blazers, not the Cavaliers.",qwen_medium,p4,
S015,14.0,10,three straight games,,,NUMBER,one game,"The Heat lost this game, but it was not their third consecutive loss.",qwen_medium,p4,
S015,15.0,11,Hassan Whiteside,,,NAME,Gerald Green,"Gerald Green, not Hassan Whiteside, scored 20 points for the Heat.",qwen_medium,p4,
S015,16.0,12,37 points in the last two games,,,NUMBER,20 points in this game,Hassan Whiteside did not combine for 37 points in the last two games; Gerald Green scored 20 points in this game.,qwen_medium,p4,
S015,17.0,13,Timberwolves,380.0,380.0,NAME,Trail Blazers,"The Heat's next game is against the Trail Blazers, not the Timberwolves.",qwen_medium,p4,
S016,1.0,1,Friday,25.0,25.0,WORD,Thursday,"The game was played on Thursday, not Friday.",qwen_medium,p4,
S016,3.0,2,29 - 8,57.0,59.0,NUMBER,31-21,"The Thunder outscored the Jazz 31-21 in the third quarter, not 29-8.",qwen_medium,p4,
S016,4.0,3,29 - 8,57.0,59.0,NUMBER,31-21,"The Thunder outscored the Jazz 31-21 in the third quarter, not 29-8.",qwen_medium,p4,
S016,4.0,4,59 - 42,99.0,101.0,NUMBER,57-37,"The Thunder outscored the Jazz 57-37 in the second and third quarters, not 59-42.",qwen_medium,p4,
S016,4.0,5,24 - 2,109.0,111.0,NUMBER,21-0,"The Thunder outscored the Jazz 21-0 in the run, not 24-2.",qwen_medium,p4,
S016,5.0,6,15,128.0,128.0,NUMBER,15,"Russell Westbrook actually scored 15 points, but the story incorrectly states this as a game-high.",qwen_medium,p4,
S016,5.0,7,"6 - 15 FG , 1 - 3 3Pt , 2 - 3 FT",131.0,144.0,NUMBER,"6-15 FG, 1-3 3Pt, 2-3 FT","The shooting stats for Russell Westbrook are correct, but the story incorrectly states this as a game-high.",qwen_medium,p4,
S016,10.0,8,six,237.0,237.0,NUMBER,no,The Jazz did not have six players score in double figures; the story incorrectly states this.,qwen_medium,p4,
S016,11.0,9,six,237.0,237.0,NUMBER,no,The Jazz did not have six players score in double figures; the story incorrectly states this.,qwen_medium,p4,
S016,12.0,10,six,237.0,237.0,NUMBER,no,The Jazz did not have six players score in double figures; the story incorrectly states this.,qwen_medium,p4,
S016,13.0,11,37,18.0,18.0,NUMBER,23,"Gordon Hayward played 23 minutes, not 37 minutes.",qwen_medium,p4,
S016,14.0,12,30,199.0,199.0,NUMBER,22,"Derrick Favors played 22 minutes, not 30 minutes.",qwen_medium,p4,
S017,1.0,1,Saturday,18.0,18.0,WORD,Tuesday,"The game was played on Tuesday, not Saturday.",qwen_medium,p4,
S017,2.0,2,Monday,31.0,31.0,WORD,Tuesday,"The game was played on Tuesday, not Monday.",qwen_medium,p4,
S017,2.0,3,Barclays Center,45.0,46.0,NAME,Quicken Loans Arena,"The game was played at Quicken Loans Arena, not Barclays Center.",qwen_medium,p4,
S017,2.0,4,Cavaliers ( 33 - 34 ),50.0,55.0,NUMBER,Cavaliers (44-22),"The Cavaliers' record is 44-22, not 33-34.",qwen_medium,p4,
S017,3.0,5,Cavaliers ( 33 - 34 ),50.0,55.0,NUMBER,Cavaliers (44-22),"The Cavaliers' record is 44-22, not 33-34.",qwen_medium,p4,
S017,3.0,6,Cavaliers ( 33 - 34 ),50.0,55.0,NUMBER,Cavaliers (44-22),"The Cavaliers' record is 44-22, not 33-34.",qwen_medium,p4,
S017,4.0,7,63,140.0,140.0,NUMBER,21,"The Pistons' three-point percentage was 21%, not 63%.",qwen_medium,p4,
S017,5.0,8,Andre Drummond,164.0,165.0,NAME,Kyrie Irving,"Kyrie Irving led the Cavaliers, not Andre Drummond.",qwen_medium,p4,
S017,5.0,9,eight,178.0,178.0,NUMBER,26,"Kyrie Irving scored 26 points, not eight.",qwen_medium,p4,
S017,6.0,10,Reggie Jackson,187.0,188.0,NAME,Iman Shumpert,"Iman Shumpert followed Kyrie Irving, not Reggie Jackson.",qwen_medium,p4,
S017,6.0,11,five,196.0,196.0,NUMBER,five,"Reggie Jackson had one rebound, not five.",qwen_medium,p4,
S017,7.0,12,Marcus Morris,223.0,224.0,NAME,Tobias Harris,"Tobias Harris matched the point total, not Marcus Morris.",qwen_medium,p4,
S017,8.0,13,Richard Jefferson and Richard Jefferson,264.0,268.0,NAME,LeBron James and Richard Jefferson,"LeBron James and Richard Jefferson had 16 points, not Richard Jefferson twice.",qwen_medium,p4,
S017,8.0,14,16,275.0,275.0,NUMBER,16,"LeBron James had 16 points, not 16.",qwen_medium,p4,
S017,8.0,15,eight,178.0,178.0,NUMBER,11,"LeBron James had 11 rebounds, not eight.",qwen_medium,p4,
S017,9.0,16,Deron Williams,306.0,307.0,NAME,Derrick Williams,"Derrick Williams had 13 points, not Deron Williams.",qwen_medium,p4,
S017,10.0,17,Kyle Korver,323.0,324.0,NAME,JR Smith,"JR Smith had 12 points, not Kyle Korver.",qwen_medium,p4,
S017,11.0,18,Richard Jefferson,264.0,265.0,NAME,Richard Jefferson,"Richard Jefferson led the bench with 16 points, not Richard Jefferson again.",qwen_medium,p4,
S017,12.0,19,Friday,368.0,368.0,WORD,Wednesday,"The Pistons play the Atlanta Hawks on Wednesday, not Friday.",qwen_medium,p4,
S017,12.0,20,Friday,368.0,368.0,WORD,Thursday,"The Cavaliers play the Philadelphia 76ers on Thursday, not Friday.",qwen_medium,p4,
S019,4.0,1,15,98.0,98.0,NUMBER,16,"The box score shows 16 assists for the Heat, not 15.",qwen_medium,p4,
S019,5.0,2,30 - 29,108.0,110.0,NUMBER,30-29,"The box score shows the Pacers' record as 30-29, which is correct, but the context suggests they are struggling, which contradicts the statement about winning five of their last six games.",qwen_medium,p4,
S019,5.0,3,five of their last six games,115.0,120.0,CONTEXT,lost five of their last six games,"The context suggests the Pacers are struggling, which contradicts the statement about winning five of their last six games.",qwen_medium,p4,
S019,6.0,4,Paul George,128.0,129.0,NAME,Paul George,"The name is correct, but the context suggests he led the team, which is incorrect based on the box score.",qwen_medium,p4,
S019,6.0,5,"10 points , five rebounds and one assist",139.0,146.0,NUMBER,"10 points, one rebound and one assist","The box score shows Paul George had 10 points, one rebound, and one assist, not five rebounds.",qwen_medium,p4,
S019,7.0,6,Thaddeus Young,167.0,168.0,NAME,Glenn Robinson III,"The box score shows Glenn Robinson III had 13 points, not Thaddeus Young.",qwen_medium,p4,
S019,7.0,7,"13 points , five rebounds and four assists",181.0,188.0,NUMBER,"13 points, five rebounds and one steal","The box score shows Glenn Robinson III had 13 points, five rebounds, and one steal, not four assists.",qwen_medium,p4,
S019,10.0,8,four of their last six games,215.0,220.0,CONTEXT,won four of their last six games,"The context suggests the Heat are improving, which contradicts the statement about faltering.",qwen_medium,p4,
S019,12.0,9,8 - of - 12 shooting,249.0,254.0,NUMBER,8-of-12 shooting,"The box score shows Goran Dragic shot 8-of-12, which is correct, but the context is redundant.",qwen_medium,p4,
S019,13.0,10,double - double,260.0,262.0,WORD,double-double,"The term 'double-double' is correct, but the context is redundant.",qwen_medium,p4,
S019,14.0,11,Dion Waiters,271.0,272.0,NAME,Dion Waiters,"The name is correct, but the context suggests he was the only other starter in double figures, which is incorrect based on the box score.",qwen_medium,p4,
S019,14.0,12,"22 points , two rebounds and three assists",283.0,290.0,NUMBER,"22 points, three assists, two rebounds and two steals","The box score shows Dion Waiters had 22 points, three assists, two rebounds, and two steals.",qwen_medium,p4,
S019,15.0,13,Thursday,299.0,299.0,WORD,Friday,"The box score does not provide this information, but the context suggests the next game is on Friday, not Thursday.",qwen_medium,p4,
S019,15.0,14,Toronto Raptors,306.0,307.0,NAME,Dallas Mavericks,"The box score does not provide this information, but the context suggests the next game is against the Dallas Mavericks, not the Toronto Raptors.",qwen_medium,p4,
S021,1.0,1,Saturday,18.0,18.0,WORD,Friday,"The game was played on Friday, not Saturday.",qwen_medium,p4,
S021,3.0,2,38 - point,57.0,59.0,NUMBER,68-point,"The Rockets scored 68 points in the first half, not 38 points in the first quarter.",qwen_medium,p4,
S021,4.0,3,pull away,74.0,75.0,CONTEXT,trail,The Kings did not pull away; they trailed by 18 points at halftime.,qwen_medium,p4,
S021,5.0,4,Rockets ( 10 - 6 ) battled back to make it a one - point game at the end of the third quarter,,,CONTEXT,Kings maintained their lead,The Rockets did not battle back to make it a one-point game; the Kings maintained their lead.,qwen_medium,p4,
S021,6.0,5,38 - 19,153.0,155.0,NUMBER,30-27,"The Kings outscored the Rockets 30-27 in the fourth quarter, not 38-19.",qwen_medium,p4,
S021,7.0,6,an assist and five blocks,177.0,181.0,NUMBER,10 assists and 10 rebounds,"James Harden had 10 assists and 10 rebounds, not an assist and five blocks.",qwen_medium,p4,
S021,8.0,7,Sam Dekker,266.0,267.0,NAME,James Harden,Sam Dekker did not score 17 points; James Harden had 23 points.,qwen_medium,p4,
S021,9.0,8,17 points three rebounds three assists two steals and two blocks,,,NUMBER,"13 points, 0 rebounds, 4 assists, 0 steals, 0 blocks","Sam Dekker had 13 points, 0 rebounds, 4 assists, 0 steals, and 0 blocks, not 17 points, three rebounds, three assists, two steals, and two blocks.",qwen_medium,p4,
