TEXT_ID,SENTENCE_ID,ANNOTATION_ID,TOKENS,DOC_TOKEN_START,DOC_TOKEN_END,TYPE,CORRECTION,COMMENT,MODEL,PROMPT_KEY,TIME_SECONDS
S002,9,13,"24 points , 11 rebounds , three assists , two steals",,,NUMBER,"24 points, 12 rebounds, three assists and two steals","Kevin Love did not record 11 rebounds, but Kevin Love recorded 12 rebounds.",qwen_small,p0a,2286.21
S002,10,14,"25 points , two rebounds and four assists",294.0,301.0,NUMBER,"25 points, two rebounds and four assists","Tristan Thompson did not score 25 points, but Tristan Thompson provided 25 points, two rebounds and four assists.",qwen_small,p0a,2286.21
S003,1,1,Saturday,17.0,17.0,NAME,Sunday,"The game was played on Sunday, not Saturday.",qwen_small,p0a,2286.21
S003,2,2,19-8,,,NUMBER,19-8,This is correct according to the box score.,qwen_small,p0a,2286.21
S003,2,3,19-8,,,NUMBER,19-8,This is correct according to the box score.,qwen_small,p0a,2286.21
S003,3,4,12-17,,,NUMBER,12-17,This is correct according to the box score.,qwen_small,p0a,2286.21
S003,4,5,30,56.0,56.0,NUMBER,34,"The Raptors won the second and third quarters by 61-34, not 30.",qwen_small,p0a,2286.21
S003,5,6,31,83.0,83.0,NUMBER,31,This is correct according to the box score.,qwen_small,p0a,2286.21
S003,5,7,five,90.0,90.0,WORD,five,This is correct according to the box score.,qwen_small,p0a,2286.21
S003,5,8,four,93.0,93.0,WORD,four,This is correct according to the box score.,qwen_small,p0a,2286.21
S003,6,9,16,107.0,107.0,NUMBER,16,This is correct according to the box score.,qwen_small,p0a,2286.21
S003,6,10,three,120.0,120.0,WORD,three,This is correct according to the box score.,qwen_small,p0a,2286.21
S003,6,11,10,111.0,111.0,NUMBER,10,This is correct according to the box score.,qwen_small,p0a,2286.21
S003,7,12,16,107.0,107.0,NUMBER,16,This is correct according to the box score.,qwen_small,p0a,2286.21
S003,7,13,13,139.0,139.0,NUMBER,13,This is correct according to the box score.,qwen_small,p0a,2286.21
S003,8,14,11,194.0,194.0,NUMBER,11,This is correct according to the box score.,qwen_small,p0a,2286.21
S003,8,15,two,197.0,197.0,WORD,two,This is correct according to the box score.,qwen_small,p0a,2286.21
S003,8,16,three,120.0,120.0,WORD,three,This is correct according to the box score.,qwen_small,p0a,2286.21
S003,8,17,two,197.0,197.0,WORD,two,This is correct according to the box score.,qwen_small,p0a,2286.21
S003,9,18,11,194.0,194.0,NUMBER,11,This is correct according to the box score.,qwen_small,p0a,2286.21
S003,9,19,three,120.0,120.0,WORD,three,This is correct according to the box score.,qwen_small,p0a,2286.21
S003,9,20,12,64.0,64.0,NUMBER,12,This is correct according to the box score.,qwen_small,p0a,2286.21
S003,9,21,three,120.0,120.0,WORD,three,This is correct according to the box score.,qwen_small,p0a,2286.21
S003,10,22,10,111.0,111.0,NUMBER,10,This is correct according to the box score.,qwen_small,p0a,2286.21
S003,10,23,nine,,,WORD,nine,This is correct according to the box score.,qwen_small,p0a,2286.21
S003,11,24,Charlotte,236.0,236.0,NAME,Charlotte,This is correct according to the team schedule.,qwen_small,p0a,2286.21
S003,12,25,12-17,,,NUMBER,12-17,This is correct according to the box score.,qwen_small,p0a,2286.21
S003,12,26,offensively,,,WORD,offensively,This is correct according to the team schedule.,qwen_small,p0a,2286.21
S003,13,27,13,139.0,139.0,,,,qwen_small,p0a,2286.21
S004,1,1,96 -,11.0,12.0,NUMBER,89,Incorrect score difference.,qwen_small,p0a,2286.21
S004,1,2,Los Angeles Lakers,7.0,9.0,NAME,Utah Jazz,Incorrect team name.,qwen_small,p0a,2286.21
S004,1,3,Friday,21.0,21.0,NAME,Friday,Correct day of the week.,qwen_small,p0a,2286.21
S004,2,4,one,32.0,32.0,NUMBER,one,Typo in win-loss record.,qwen_small,p0a,2286.21
S004,2,5,one,32.0,32.0,NUMBER,one,Typo in win-loss record.,qwen_small,p0a,2286.21
S004,3,6,one,32.0,32.0,NUMBER,one,Typo in win-loss record.,qwen_small,p0a,2286.21
S004,3,7,one,32.0,32.0,NUMBER,one,Typo in win-loss record.,qwen_small,p0a,2286.21
S004,4,8,fourteen,,,NUMBER,14,Incorrect number of shots attempted.,qwen_small,p0a,2286.21
S004,4,9,three,100.0,100.0,NUMBER,3,Incorrect number of successful shots.,qwen_small,p0a,2286.21
S004,4,10,forteen,,,NUMBER,14,Typo in number of shots attempted.,qwen_small,p0a,2286.21
S004,5,11,seven,,,NUMBER,7,Incorrect number of points scored.,qwen_small,p0a,2286.21
S004,5,12,four,260.0,260.0,NUMBER,4,Incorrect number of rebounds.,qwen_small,p0a,2286.21
S004,6,13,one,32.0,32.0,NUMBER,1,Typo in win-loss record.,qwen_small,p0a,2286.21
S004,6,14,one,32.0,32.0,NUMBER,one,Typo in win-loss record.,qwen_small,p0a,2286.21
S004,7,15,fourteen,,,NUMBER,14,Incorrect number of turnovers.,qwen_small,p0a,2286.21
S004,7,16,three,100.0,100.0,NUMBER,3,Incorrect number of successful shots.,qwen_small,p0a,2286.21
S004,7,17,forteen,,,NUMBER,14,Typo in number of shots attempted.,qwen_small,p0a,2286.21
S004,8,18,three,100.0,100.0,NUMBER,3,Incorrect number of successful shots.,qwen_small,p0a,2286.21
S004,8,19,forteen,,,NUMBER,14,Typo in number of shots attempted.,qwen_small,p0a,2286.21
S004,9,20,four,260.0,260.0,NUMBER,4,Incorrect number of rebounds.,qwen_small,p0a,2286.21
S004,9,21,four,260.0,260.0,NUMBER,4,Incorrect number of rebounds.,qwen_small,p0a,2286.21
S004,10,22,four,260.0,260.0,NUMBER,4,Incorrect number of minutes played.,qwen_small,p0a,2286.21
S004,10,23,knee,,,NAME,knee,Correct injury location.,qwen_small,p0a,2286.21
S004,11,24,four,260.0,260.0,NUMBER,4,Incorrect number of minutes played.,qwen_small,p0a,2286.21
S004,11,25,knee,,,NAME,knee,Correct injury location.,qwen_small,p0a,2286.21
S004,12,26,three,100.0,100.0,NUMBER,3,Incorrect number of successful shots.,qwen_small,p0a,2286.21
S004,12,27,fourteen,,,NUMBER,14,Typo in number of shots attempted.,qwen_small,p0a,2286.21
S004,13,28,seven,,,NUMBER,7,Incorrect number of points scored.,qwen_small,p0a,2286.21
S004,13,29,four,260.0,260.0,,,,qwen_small,p0a,2286.21
S005,1,1,30 21,,,NUMBER,"35, 26",Incorrect success rate and three-point percentage.,qwen_small,p0a,2286.21
S005,1,2,Paul Millsap,38.0,39.0,NAME,"Tim Hardaway, Jr, Paul Millsap",Incorrect player names.,qwen_small,p0a,2286.21
S005,1,3,21 points,51.0,52.0,NUMBER,"21, 21 points",Incorrect points scored by Paul Millsap.,qwen_small,p0a,2286.21
S005,1,4,21 points,51.0,52.0,NUMBER,"21, 21 points",Incorrect points scored by Paul Millsap.,qwen_small,p0a,2286.21
S005,1,5,11 point 13 rebound double - double,,,NUMBER,"11, 13, double-double",Incorrect double-double description for Dwight Howard.,qwen_small,p0a,2286.21
S005,1,6,12 points,204.0,205.0,NUMBER,27 points,Incorrect points scored by Kent Bazemore.,qwen_small,p0a,2286.21
S005,1,7,27 points,117.0,118.0,NUMBER,27 points,Incorrect points scored by Kent Bazemore.,qwen_small,p0a,2286.21
S005,1,8,21 points,51.0,52.0,NUMBER,21 points,Incorrect points scored by Paul Millsap.,qwen_small,p0a,2286.21
S005,1,9,11 point 13 rebound double - double,,,NUMBER,"11, 13, double-double",Incorrect double-double description for Dwight Howard.,qwen_small,p0a,2286.21
S005,1,10,12 points,204.0,205.0,NUMBER,12 points,Incorrect points scored by Kent Bazemore.,qwen_small,p0a,2286.21
S006,1,1,Friday,22.0,22.0,NAME,Tuesday,"The game was played on Tuesday, not Friday.",qwen_small,p0a,2286.21
S006,1,2,10 - 12,,,NUMBER,6 - 15,"The Rockets' record is 6-15, not 10-12.",qwen_small,p0a,2286.21
S006,1,3,110 - 105,,,NUMBER,110 - 105,"The score is correct, no change needed.",qwen_small,p0a,2286.21
S006,2,4,double - digit,,,WORD,double-digit,"Typographical error, should be 'double-digit'.",qwen_small,p0a,2286.21
S006,3,5,10 points,,,NUMBER,10,"James Harden scored 10 points, not 10 points.",qwen_small,p0a,2286.21
S006,3,6,nine assists,,,NUMBER,nine,"James Harden had nine assists, not nine assists.",qwen_small,p0a,2286.21
S006,3,7,three rebounds,,,NUMBER,three,"James Harden had three rebounds, not three rebounds.",qwen_small,p0a,2286.21
S006,3,8,three steals,,,NUMBER,three,"James Harden had three steals, not three steals.",qwen_small,p0a,2286.21
S006,4,9,2 points,,,NUMBER,2,"Trevor Ariza scored 2 points, not 2 points.",qwen_small,p0a,2286.21
S006,4,10,four rebounds,,,NUMBER,four,"Trevor Ariza had four rebounds, not four rebounds.",qwen_small,p0a,2286.21
S006,4,11,four assists,,,NUMBER,four,"Trevor Ariza had four assists, not four assists.",qwen_small,p0a,2286.21
S006,5,12,Wednesday,105.0,105.0,NAME,Wednesday,"The game is on Wednesday, not Friday.",qwen_small,p0a,2286.21
S006,6,13,Brook Lopez,,,NAME,Brook Lopez,"Typographical error, should be 'Brook Lopez'.",qwen_small,p0a,2286.21
S006,6,14,24 points,,,NUMBER,24,"Brook Lopez scored 24 points, not 24 points.",qwen_small,p0a,2286.21
S006,6,15,eight rebounds,,,NUMBER,eight,"Brook Lopez had eight rebounds, not eight rebounds.",qwen_small,p0a,2286.21
S006,6,16,five blocks,,,NUMBER,five,"Brook Lopez had five blocks, not five blocks.",qwen_small,p0a,2286.21
S006,7,17,Friday,22.0,22.0,NAME,Thursday,"The Nets' next game is on Thursday, not Friday.",qwen_small,p0a,2286.21
S007,1,1,Russell Westbrook,1.0,2.0,NAME,Russell Westbrook,Both instances of 'Russell Westbrook' are correct.,qwen_small,p0a,2286.21
S007,1,2,Sleep Train Arena,26.0,28.0,NAME,Golden 1 Center,The correct venue is Golden 1 Center.,qwen_small,p0a,2286.21
S007,2,3,Russell Westbrook,1.0,2.0,NAME,Russell Westbrook,Both instances of 'Russell Westbrook' are correct.,qwen_small,p0a,2286.21
S007,2,4,11 of 21,,,NUMBER,11-of-21,The shooting percentage format is correct.,qwen_small,p0a,2286.21
S007,3,5,Enes Kanter,88.0,89.0,NAME,Enes Kanter,The correct player name is Enes Kanter.,qwen_small,p0a,2286.21
S007,4,6,46 % from the field,,,NUMBER,46% from the field,The shooting percentage format is correct.,qwen_small,p0a,2286.21
S007,4,7,36 % from long range,,,NUMBER,36% from long range,The shooting percentage format is correct.,qwen_small,p0a,2286.21
S007,5,8,DeMarcus Cousins,154.0,155.0,NAME,DeMarcus Cousins,The correct player name is DeMarcus Cousins.,qwen_small,p0a,2286.21
S007,5,9,11 of 20,,,NUMBER,11-of-20,The shooting percentage format is correct.,qwen_small,p0a,2286.21
S007,6,10,Steven Adams,209.0,210.0,NAME,Steven Adams,The correct player name is Steven Adams.,qwen_small,p0a,2286.21
S008,1,1,Grizzlies (5-5) Grizzlies (5-5) Grizzlies (5-5),,,NAME,Grizzlies (5-5),Repeated team name and win-loss record.,qwen_small,p0a,2286.21
S008,1,2,Saturday,19.0,19.0,NAME,Wednesday,Incorrect day of the week.,qwen_small,p0a,2286.21
S008,2,3,Jazz (7-5) Jazz (7-5) Jazz (7-5),,,NAME,Jazz (7-5),Repeated team name and win-loss record.,qwen_small,p0a,2286.21
S008,3,4,Marc Gasol 22 points 9 of 17 shooting 5 rebounds 5 assists 1 steal 33 minutes,,,NUMBER,Marc Gasol 22 points 9 of 17 shooting 5 rebounds 5 assists 1 steal 33 minutes,Incorrect statistics for Marc Gasol.,qwen_small,p0a,2286.21
S008,3,5,Mike Conley 18 points 7 of 14 shooting 2 of 5 long range 7 assists 3 rebounds 1 steal 31 minutes,,,NUMBER,Mike Conley 18 points 7 of 14 shooting 2 of 5 long range 7 assists 3 rebounds 1 steal 31 minutes,Incorrect statistics for Mike Conley.,qwen_small,p0a,2286.21
S008,3,6,Zach Randolph 18 points 7 of 13 shooting 4 of 4 long range 23 minutes,,,NUMBER,Zach Randolph 18 points 7 of 13 shooting 4 of 4 long range 23 minutes,Incorrect statistics for Zach Randolph.,qwen_small,p0a,2286.21
S008,4,7,Gordon Hayward 13 points 4 of 14 shooting 4 rebounds 3 assists 1 steal 36 minutes,,,NUMBER,Gordon Hayward 13 points 4 of 14 shooting 4 rebounds 3 assists 1 steal 36 minutes,Incorrect statistics for Gordon Hayward.,qwen_small,p0a,2286.21
S008,4,8,Rudy Gobert 22 points 9 of 17 shooting 22 minutes,,,NUMBER,Rudy Gobert 22 points 9 of 17 shooting 22 minutes,Incorrect statistics for Rudy Gobert.,qwen_small,p0a,2286.21
S008,5,9,48 % from the field 29 % from long range 48 % from the field 29 % from long range,,,NUMBER,48% from the field 29% from long range 48% from the field 29% from long range,Repeated statistics for both teams.,qwen_small,p0a,2286.21
S009,1,1,The Milwaukee Bucks defeated the Los Angeles Lakers,1.0,8.0,NAME,The Los Angeles Lakers defeated the Milwaukee Bucks,Incorrect order of teams,qwen_small,p0a,2286.21
S009,1,2,122 - 122,10.0,12.0,NUMBER,122-114,Incorrect score,qwen_small,p0a,2286.21
S009,1,3,Tuesday,20.0,20.0,NAME,Friday,Incorrect day of the week,qwen_small,p0a,2286.21
S009,2,4,struggling teams,27.0,28.0,WORD,competitive teams,Incorrect description of teams,qwen_small,p0a,2286.21
S009,2,5,double - digits,59.0,61.0,WORD,double-digit,Incorrect phrasing,qwen_small,p0a,2286.21
S009,3,6,29 %,,,NUMBER,29%,Correct format,qwen_small,p0a,2286.21
S009,3,7,17,91.0,91.0,NUMBER,17 turnovers,Incorrect count of turnovers,qwen_small,p0a,2286.21
S009,4,8,41 points,129.0,130.0,NUMBER,26 points,Incorrect points scored by D'Angelo Russell,qwen_small,p0a,2286.21
S009,4,9,26 points,156.0,157.0,NUMBER,41 points,Incorrect points scored by D'Angelo Russell,qwen_small,p0a,2286.21
S009,5,10,14 points,179.0,180.0,NUMBER,14 points,Correct format,qwen_small,p0a,2286.21
S009,6,11,41 points,129.0,130.0,NUMBER,41 points,Incorrect points scored by Giannis Antetokounmpo,qwen_small,p0a,2286.21
S009,6,12,18 points,259.0,260.0,NUMBER,18 points,Incorrect points scored by Khris Middleton,qwen_small,p0a,2286.21
S009,6,13,18 points,259.0,260.0,NUMBER,15 points,Incorrect points scored by Greg Monroe,qwen_small,p0a,2286.21
S010,1,1,host,6.0,6.0,NAME,home,The term 'host' is not commonly used in basketball game summaries to refer to the home team.,qwen_small,p0a,2286.21
S010,1,2,Amway Center,,,NAME,Orlando Arena,"The game was played at the Amway Center, not the Orlando Arena.",qwen_small,p0a,2286.21
S010,1,3,Friday,18.0,18.0,NAME,Wednesday,"The game was actually played on Wednesday, not Friday.",qwen_small,p0a,2286.21
S010,2,4,111 - 92,,,NUMBER,111 - 92,"The score is correct, no correction needed.",qwen_small,p0a,2286.21
S010,3,5,11 ties and 11 lead changes,,,NOT_CHECKABLE,,This statistic is not provided in the box score and cannot be verified.,qwen_small,p0a,2286.21
S010,3,6,43 percent from the field and 53 percent from three - point range,,,NUMBER,43% from the field and 53% from three-point range,The percentages should be in percentage format without spaces.,qwen_small,p0a,2286.21
S010,4,7,27 assists to 12 turnovers,,,NUMBER,27 assists to 19 turnovers,"The Hawks had 12 turnovers, not 12 assists.",qwen_small,p0a,2286.21
S010,5,8,four of their last five games,,,NOT_CHECKABLE,,This statistic is not provided in the box score and cannot be verified.,qwen_small,p0a,2286.21
S010,6,9,7 - of - 13 shooting,,,NUMBER,7 of 13 shooting,The shooting percentage should be in fraction format without hyphens.,qwen_small,p0a,2286.21
S010,7,10,10 points and 12 rebounds,,,NUMBER,13 points and 12 rebounds,Dwight Howard's double-double was 13 points and 12 rebounds.,qwen_small,p0a,2286.21
S010,8,11,14 points and one rebound,,,NUMBER,14 points and one rebound,Nikola Vucevic's stats are correct.,qwen_small,p0a,2286.21
S010,9,12,14 points and one rebound,,,NUMBER,14 points and one rebound,Evan Fournier's stats are correct.,qwen_small,p0a,2286.21
S011,1,1,Tuesday,22.0,22.0,NAME,Wednesday,"The game was played on Wednesday, not Tuesday.",qwen_small,p0a,2286.21
S011,1,2,Philips,24.0,24.0,NAME,State Farm,"The arena is called State Farm Arena, not Philips Arena.",qwen_small,p0a,2286.21
S011,2,3,29 - 18,46.0,48.0,NUMBER,29-18,"The first quarter score difference is correct, no change needed.",qwen_small,p0a,2286.21
S011,2,4,28 - 18,65.0,67.0,NUMBER,28-18,"The third quarter score difference is correct, no change needed.",qwen_small,p0a,2286.21
S011,3,5,14 turnovers,135.0,136.0,NUMBER,12 turnovers,"The Hawks committed 12 turnovers, not 14.",qwen_small,p0a,2286.21
S011,4,6,John Wall and Bradley Beal,154.0,158.0,NAME,Bradley Beal and John Wall,"The order of names is incorrect, should be Bradley Beal and John Wall.",qwen_small,p0a,2286.21
S011,4,7,9 - 15 from the field,,,NUMBER,9-15 from the field,"The field goal attempts are correct, no change needed.",qwen_small,p0a,2286.21
S011,4,8,3 - 5 from the three - point line,,,NUMBER,3-5 from the three-point line,"The three-point attempts are correct, no change needed.",qwen_small,p0a,2286.21
S011,4,9,24 points,190.0,191.0,NUMBER,24 points,"The points scored by Wall are correct, no change needed.",qwen_small,p0a,2286.21
S011,4,10,9 - 15 from the field,,,NUMBER,9-15 from the field,"The field goal attempts are correct, no change needed.",qwen_small,p0a,2286.21
S011,4,11,3 - 5 from the three - point line,,,NUMBER,3-5 from the three-point line,"The three-point attempts are correct, no change needed.",qwen_small,p0a,2286.21
S011,4,12,24 points,190.0,191.0,NUMBER,24 points,"The points scored by Wall are correct, no change needed.",qwen_small,p0a,2286.21
S011,5,13,11 points,242.0,243.0,NUMBER,11 points,"The points scored by Millsap are correct, no change needed.",qwen_small,p0a,2286.21
S011,5,14,11 rebounds,261.0,262.0,NUMBER,11 rebounds,"The rebounds by Millsap are correct, no change needed.",qwen_small,p0a,2286.21
S011,5,15,21 points,281.0,282.0,NUMBER,21 points,"The points scored by Horford are correct, no change needed.",qwen_small,p0a,2286.21
S011,5,16,13 rebounds,376.0,377.0,NUMBER,13 rebounds,"The rebounds by Horford are correct, no change needed.",qwen_small,p0a,2286.21
S011,6,17,New Orleans Pelicans,390.0,392.0,NAME,New Orleans Pelicans,"The team name is correct, no change needed.",qwen_small,p0a,2286.21
S011,7,18,Cleveland Cavaliers,405.0,406.0,NAME,Cleveland Cavaliers,"The team name is correct, no change needed.",qwen_small,p0a,2286.21
S012,1,1,Friday,19.0,19.0,NAME,Saturday,Incorrect day of the week.,qwen_small,p0a,2286.21
S012,2,2,Six,57.0,57.0,NUMBER,Four,Incorrect number of players scoring in double digits.,qwen_small,p0a,2286.21
S012,2,3,Danilo Gallinari,67.0,68.0,NAME,Gallinari,Incorrect name of the player.,qwen_small,p0a,2286.21
S012,2,4,Kenneth Faried,,,NAME,Faried,Incorrect name of the player.,qwen_small,p0a,2286.21
S012,2,5,Devin Booker,168.0,169.0,NAME,Booker,Incorrect name of the player.,qwen_small,p0a,2286.21
S012,2,6,Tyson Chandler,188.0,189.0,NAME,Chandler,Incorrect name of the player.,qwen_small,p0a,2286.21
S012,3,7,Jameer Nelson,115.0,116.0,NAME,Nelson,Incorrect name of the player.,qwen_small,p0a,2286.21
S012,3,8,Wilson Chandler,102.0,103.0,NAME,Chandler,Incorrect name of the player.,qwen_small,p0a,2286.21
S012,4,9,Devin Booker,168.0,169.0,NAME,Booker,Incorrect name of the player.,qwen_small,p0a,2286.21
S012,4,10,Tyson Chandler,188.0,189.0,NAME,Chandler,Incorrect name of the player.,qwen_small,p0a,2286.21
S012,5,11,Phoenix Suns,6.0,7.0,NAME,Nuggets,Incorrect team name.,qwen_small,p0a,2286.21
S012,5,12,Friday,19.0,19.0,NAME,Monday,Incorrect day of the week.,qwen_small,p0a,2286.21
S013,1,1,Wednesday,22.0,22.0,NAME,Saturday,"The game was played on Saturday, not Wednesday.",qwen_small,p0a,2286.21
S013,1,2,Quicken Loans Arena,,,NAME,Rocket Arena,"The game was played at the Rocket Arena, not Quicken Loans Arena.",qwen_small,p0a,2286.21
S013,2,3,31 - 19,,,NUMBER,31 - 19,"The score difference in the first half is correct, but the sentence structure implies a different meaning.",qwen_small,p0a,2286.21
S013,2,4,Magic,12.0,12.0,NAME,Orlando Magic,"The visiting team is the Orlando Magic, not just 'Magic'.",qwen_small,p0a,2286.21
S013,3,5,Kyrie Irving,,,NAME,LeBron James,"Kyrie Irving is not the one who had a strong performance, it was LeBron James.",qwen_small,p0a,2286.21
S013,3,6,"13 points ( 4 - 12 FG , 0 - 4 3Pt , 5 - 7 FT )",,,NUMBER,"29 points ( 11 - 18 FG , 4 - 7 3Pt , 3 - 4 FT )",The points scored by LeBron James are incorrect.,qwen_small,p0a,2286.21
S013,3,7,5 - 7 FT,,,NUMBER,3 - 4 FT,The free throw attempts and makes for LeBron James are incorrect.,qwen_small,p0a,2286.21
S013,4,8,"29 points ( 11 - 18 FG , 4 - 7 3Pt , 3 - 4 FT )",,,NUMBER,"29 points ( 11 - 18 FG , 4 - 7 3Pt , 3 - 4 FT )","The points scored by LeBron James are correct, but the sentence structure implies a different meaning.",qwen_small,p0a,2286.21
S013,5,9,"10 points ( 2 - 5 FG , 1 - 2 3Pt , 5 - 8 FT )",,,NUMBER,"10 points ( 2 - 5 FG , 1 - 2 3Pt , 5 - 8 FT )","The points scored by Kevin Love are correct, but the sentence structure implies a different meaning.",qwen_small,p0a,2286.21
S013,6,10,Nikola Vucevic,,,NAME,Aaron Gordon,"Nikola Vucevic is not the one who was limited to just four points, it was Aaron Gordon.",qwen_small,p0a,2286.21
S013,6,11,"four points ( 2 - 5 FG , 0 - 4 3Pt , 5 - 7 FT )",,,NUMBER,"11 points ( 5 - 10 FG , 1 - 2 3Pt )",The points scored by Aaron Gordon are incorrect.,qwen_small,p0a,2286.21
S013,7,12,Aaron Gordon,,,NAME,Nikola Vucevic,"Aaron Gordon is not the one who chipped in 11 points, it was Nikola Vucevic.",qwen_small,p0a,2286.21
S013,8,13,Magic,12.0,12.0,NAME,Orlando Magic,"The visiting team is the Orlando Magic, not just 'Magic'.",qwen_small,p0a,2286.21
S013,8,14,Monday,307.0,307.0,NAME,Tuesday,"The next game is on Tuesday, not Monday.",qwen_small,p0a,2286.21
S014,1,1,Friday,24.0,24.0,NAME,Saturday,"The game was played on Saturday, not Friday.",qwen_small,p0a,2286.21
S014,2,2,34 -21,,,NUMBER,34-21,"The first quarter score difference is correct, no need to change.",qwen_small,p0a,2286.21
S014,2,3,34 -21,,,NUMBER,34-21,"The first quarter score difference is correct, no need to change.",qwen_small,p0a,2286.21
S014,3,4,"49 % from the field and 40 % from the three - point line , while the Lakers went 44 % from the floor and just 30 % from deep",,,NUMBER,"49% from the field and 40% from the three-point line, while the Lakers went 44% from the floor and just 30% from deep","The percentages are correct, no need to change.",qwen_small,p0a,2286.21
S014,4,5,CJ McCollum and Damian Lillard,112.0,116.0,NAME,Damian Lillard and CJ McCollum,The order of names should be consistent with the box score.,qwen_small,p0a,2286.21
S014,4,6,9 - for - 19 from the field and 5 - for - 11 from the three - point line,120.0,139.0,NUMBER,12-for-19 from the field and 4-for-11 from the three-point line,The shooting statistics are incorrect.,qwen_small,p0a,2286.21
S014,4,7,"29 points , seven assists and four rebounds",,,NUMBER,"29 points, seven assists and four rebounds",The shooting statistics are incorrect.,qwen_small,p0a,2286.21
S014,5,8,"12 - for - 20 from the field , including 4 - 7 from deep",,,NUMBER,"12-for-20 from the field, including 4-for-7 from deep",The shooting statistics are incorrect.,qwen_small,p0a,2286.21
