TEXT_ID,SENTENCE_ID,ANNOTATION_ID,TOKENS,DOC_TOKEN_START,DOC_TOKEN_END,TYPE,CORRECTION,COMMENT,MODEL,TIME_SECONDS
S018,4,13,Austin Rivers,,,NAME,was next with a bench-leading 16 points,Incorrect wording,llama_small,2045.11
S018,5,14,Curry's recent,,,WORD,Curry's recent shooting woes apparently transferred over to Paul for the night,Incorrect wording,llama_small,2045.11
S018,6,15,The Clippers,233.0,234.0,NAME,The Warriors remain atop the Pacific Division and the Western Conference overall,Incorrect team,llama_small,2045.11
S018,7,16,They're home,,,WORD,The Warriors remain atop the Pacific Division and the Western Conference overall.,Missing period,llama_small,2045.11
S019,1,1,The Miami Heat,1.0,3.0,NAME,,Incorrect team name,llama_small,2045.11
S019,1,2,defeated the,4.0,5.0,WORD,,Incorrect verb tense,llama_small,2045.11
S019,1,3,Indiana Pacers,6.0,7.0,NAME,,Incorrect team name,llama_small,2045.11
S019,1,4,113 -,9.0,10.0,NUMBER,,Incorrect score,llama_small,2045.11
S019,1,5,at American,13.0,14.0,WORD,,Incorrect venue,llama_small,2045.11
S019,1,6,Airlines Arena,15.0,16.0,NAME,,Incorrect venue,llama_small,2045.11
S019,1,7,on Saturday,17.0,18.0,WORD,,Incorrect day of the week,llama_small,2045.11
S019,1,8,evening,19.0,19.0,WORD,,Incorrect time of day,llama_small,2045.11
S019,2,9,The Heat,21.0,22.0,NAME,,Incorrect team name,llama_small,2045.11
S019,2,10,were expected,23.0,24.0,WORD,,Incorrect verb tense,llama_small,2045.11
S019,2,11,to win,25.0,26.0,WORD,,Incorrect verb tense,llama_small,2045.11
S019,2,12,this game,27.0,28.0,WORD,,Incorrect verb tense,llama_small,2045.11
S019,2,13,easily,29.0,29.0,WORD,,Incorrect adverb,llama_small,2045.11
S019,2,14,and they,30.0,31.0,WORD,,Incorrect pronoun,llama_small,2045.11
S019,2,15,took care,32.0,33.0,WORD,,Incorrect verb tense,llama_small,2045.11
S019,2,16,of business,34.0,35.0,WORD,,Incorrect noun,llama_small,2045.11
S019,2,17,in this,36.0,37.0,WORD,,Incorrect preposition,llama_small,2045.11
S019,2,18,wire- to-,,,WORD,,Incorrect preposition,llama_small,2045.11
S019,2,19,win,26.0,26.0,WORD,,Incorrect verb tense,llama_small,2045.11
S019,3,20,In fact,45.0,46.0,WORD,,Incorrect adverb,llama_small,2045.11
S019,3,21,the Heat,48.0,49.0,NAME,,Incorrect team name,llama_small,2045.11
S019,3,22,led for,50.0,51.0,WORD,,Incorrect verb tense,llama_small,2045.11
S019,3,23,the entirety,52.0,53.0,WORD,,Incorrect noun,llama_small,2045.11
S019,3,24,of the,54.0,55.0,WORD,,Incorrect preposition,llama_small,2045.11
S019,3,25,second half,56.0,57.0,WORD,,Incorrect noun,llama_small,2045.11
S019,3,26,as they,59.0,60.0,WORD,,Incorrect pronoun,llama_small,2045.11
S019,3,27,outscored the,61.0,62.0,WORD,,Incorrect verb tense,llama_small,2045.11
S019,3,28,Pacers,7.0,7.0,NAME,,Incorrect team name,llama_small,2045.11
S019,3,29,", 30",64.0,65.0,WORD,,Incorrect comma placement,llama_small,2045.11
S019,3,30,- 16,66.0,67.0,NUMBER,,Incorrect score,llama_small,2045.11
S019,4,31,The assist-,,,NAME,,Incorrect noun,llama_small,2045.11
S019,4,32,to -,40.0,41.0,WORD,,Incorrect preposition,llama_small,2045.11
S019,4,33,ratio,80.0,80.0,NAME,,Incorrect noun,llama_small,2045.11
S019,4,34,was the,81.0,82.0,WORD,,Incorrect verb tense,llama_small,2045.11
S019,4,35,main factor,,,WORD,,Incorrect noun,llama_small,2045.11
S019,4,36,in the,69.0,70.0,WORD,,Incorrect preposition,llama_small,2045.11
S019,4,37,game,28.0,28.0,NAME,,Incorrect noun,llama_small,2045.11
S023,1,1,The Dallas Mavericks,1.0,3.0,NAME,Los Angeles Lakers,Team name is incorrect,llama_small,2045.11
S023,1,2,122 - 73,10.0,12.0,NUMBER,123-74,Score is incorrect,llama_small,2045.11
S023,1,3,at American Airlines Center,14.0,17.0,NAME,on Saturday,Date is incorrect,llama_small,2045.11
S023,2,4,There aren't many,,,WORD,,,llama_small,2045.11
S023,2,5,games as lopsided,,,WORD,,,llama_small,2045.11
S023,2,6,this in,,,WORD,,,llama_small,2045.11
S023,2,7,the NBA,,,NAME,the NBA playoffs,Context is incorrect,llama_small,2045.11
S023,3,8,The second,,,NAME,,,llama_small,2045.11
S023,3,9,quarter is,,,WORD,,,llama_small,2045.11
S023,3,10,when Dallas did,,,NAME,the Lakers did,Subject is incorrect,llama_small,2045.11
S023,3,11,their damage,,,WORD,,,llama_small,2045.11
S023,4,12,The Mavericks,249.0,250.0,NAME,the Lakers,Subject is incorrect,llama_small,2045.11
S023,4,13,led,43.0,43.0,WORD,,,llama_small,2045.11
S023,5,14,Dallas shot,,,NAME,,,llama_small,2045.11
S023,6,15,No starter,,,WORD,,,llama_small,2045.11
S023,7,16,Julius Randle,173.0,174.0,NAME,,,llama_small,2045.11
S023,8,17,was the,133.0,134.0,WORD,,,llama_small,2045.11
S023,9,18,only productive,,,WORD,,,llama_small,2045.11
S023,10,19,starter,137.0,137.0,WORD,,,llama_small,2045.11
S024,1,1,The host Golden State,,,WORD,,Incorrect team name,llama_small,2045.11
S024,1,2,Warriors,4.0,4.0,NAME,Warriors (58-14),Missing score and record,llama_small,2045.11
S024,1,3,demolished,,,WORD,,Incorrect word choice,llama_small,2045.11
S024,2,4,"Friday,",,,NOT_CHECKABLE,,,llama_small,2045.11
S024,3,5,Golden,2.0,2.0,NAME,Warriors (58-14),Incorrect team name,llama_small,2045.11
S024,4,6,reigning MVP,,,WORD,,Not exact phrasing used in the box score,llama_small,2045.11
S024,5,7,three,109.0,109.0,NUMBER,two,Incorrect number of players making up for a cold night from Klay Thompson,llama_small,2045.11
S025,1,1,The San Antonio,1.0,3.0,NAME,,Team name is incorrect,llama_small,2045.11
S025,2,2,San Antonio,2.0,3.0,NAME,,Team name is incorrect,llama_small,2045.11
S025,3,3,at TD Garden,14.0,16.0,NAME,at TD Garden,Full venue name is incorrect,llama_small,2045.11
S025,4,4,The Spurs,20.0,21.0,NAME,,Team name is incorrect,llama_small,2045.11
S025,5,5,(13-3),,,NUMBER,(13-2),Team record is incorrect,llama_small,2045.11
S025,6,6,checked in,27.0,28.0,WORD,,,llama_small,2045.11
S025,7,7,to,29.0,29.0,WORD,,,llama_small,2045.11
S025,8,8,Thursday's,,,NAME,Thursday's,Day of the week is incorrect,llama_small,2045.11
S025,9,9,contest,32.0,32.0,NAME,,,llama_small,2045.11
S025,10,10,with a,33.0,34.0,WORD,,,llama_small,2045.11
S025,11,11,mere,35.0,35.0,NAME,mere,Adjective is correct,llama_small,2045.11
S025,12,12,nine,36.0,36.0,NUMBER,,,llama_small,2045.11
S025,13,13,points,37.0,37.0,NAME,,,llama_small,2045.11
S025,14,14,over the,38.0,39.0,WORD,,,llama_small,2045.11
S025,15,15,Celtics,8.0,8.0,NAME,,Team name is incorrect,llama_small,2045.11
S025,16,16,(9-7),,,NUMBER,(8-6),Team record is incorrect,llama_small,2045.11
S025,17,17,to,29.0,29.0,WORD,,,llama_small,2045.11
S025,18,18,their eighth,64.0,65.0,WORD,,,llama_small,2045.11
S025,19,19,home,47.0,47.0,NAME,,,llama_small,2045.11
S025,20,20,victory,67.0,67.0,NAME,,,llama_small,2045.11
S025,21,21,of the,68.0,69.0,WORD,,,llama_small,2045.11
S025,22,22,season,70.0,70.0,NAME,,,llama_small,2045.11
S025,23,23,Kawhi,72.0,72.0,NAME,,,llama_small,2045.11
S025,24,24,Leonard,73.0,73.0,NAME,,,llama_small,2045.11
S025,25,25,led,74.0,74.0,WORD,,,llama_small,2045.11
S025,26,26,the way,75.0,76.0,WORD,,,llama_small,2045.11
S025,27,27,for,77.0,77.0,WORD,,,llama_small,2045.11
S025,28,28,the,6.0,6.0,WORD,,,llama_small,2045.11
S025,29,29,Spurs,4.0,4.0,NAME,,Team name is incorrect,llama_small,2045.11
S025,30,30,scoring,81.0,81.0,NAME,,,llama_small,2045.11
S025,31,31,25,82.0,82.0,NUMBER,29,Point total is incorrect,llama_small,2045.11
S025,32,32,points,37.0,37.0,NAME,,,llama_small,2045.11
S025,33,33,on 8-of-18,,,WORD,,,llama_small,2045.11
S025,34,34,shooting,90.0,90.0,NAME,,,llama_small,2045.11
S025,35,35,from,98.0,98.0,WORD,,,llama_small,2045.11
S025,36,36,the,6.0,6.0,WORD,,,llama_small,2045.11
S025,37,37,field,252.0,252.0,NAME,,,llama_small,2045.11
S025,38,38,at TD,14.0,15.0,WORD,,,llama_small,2045.11
S025,39,39,Garden,16.0,16.0,NAME,,,llama_small,2045.11
S026,1,1,The Phoenix Suns,1.0,3.0,NUMBER,(11-8),Inaccurate game stats,llama_small,2045.11
S026,1,2,defeated the,9.0,10.0,NAME,(7-11),Inaccurate game stats,llama_small,2045.11
S026,1,3,David West,11.0,12.0,NAME,(7-11),Inaccurate game stats,llama_small,2045.11
S026,1,4,116 -0,,,NUMBER,(116-99),Inaccurate game score,llama_small,2045.11
S026,1,5,on Wednesday,21.0,22.0,NOT_CHECKABLE,(Tuesday),Incorrect day of the week,llama_small,2045.11
S026,1,6,at the,23.0,24.0,NOT_CHECKABLE,(at),Redundant words,llama_small,2045.11
S026,2,7,The Suns,31.0,32.0,NAME,(The Pacers),Incorrect team,llama_small,2045.11
S026,2,8,got off,33.0,34.0,NOT_CHECKABLE,(The Pacers got),Redundant words,llama_small,2045.11
S026,2,9,to a,35.0,36.0,NOT_CHECKABLE,(to),Redundant words,llama_small,2045.11
S026,2,10,quick start,37.0,38.0,NOT_CHECKABLE,(a quick start),Redundant words,llama_small,2045.11
S026,2,11,in this,39.0,40.0,NOT_CHECKABLE,(in this one),Redundant words,llama_small,2045.11
S026,3,12,The Suns,31.0,32.0,NAME,(The Pacers),Incorrect team,llama_small,2045.11
S026,3,13,were the,59.0,60.0,NAME,(The Pacers were),Redundant words,llama_small,2045.11
S026,3,14,superior shooters,61.0,62.0,NOT_CHECKABLE,(The Pacers were the superior shooters),Incorrect team,llama_small,2045.11
S026,3,15,in this,39.0,40.0,NOT_CHECKABLE,(in this game),Redundant words,llama_small,2045.11
S026,4,16,going 50,67.0,68.0,NUMBER,(48),Inaccurate shooting percentage,llama_small,2045.11
S026,4,17,percent from,69.0,70.0,NOT_CHECKABLE,(percent from the field),Redundant words,llama_small,2045.11
S026,4,18,the field,71.0,72.0,NOT_CHECKABLE,(the field and the three-point line),Incorrect shooting percentage,llama_small,2045.11
S026,4,19,and,73.0,73.0,NOT_CHECKABLE,(and),Redundant words,llama_small,2045.11
S026,4,20,48 percent,74.0,75.0,NUMBER,(50),Inaccurate shooting percentage,llama_small,2045.11
S026,5,21,while the,83.0,84.0,NOT_CHECKABLE,(while),Redundant words,llama_small,2045.11
S026,5,22,12 -for-,,,NUMBER,(0-for-3),Inaccurate free throw percentage,llama_small,2045.11
S026,5,23,from the,70.0,71.0,NOT_CHECKABLE,(from the three-point line),Redundant words,llama_small,2045.11
S026,5,24,free throw,92.0,93.0,NOT_CHECKABLE,(free throw line),Incorrect shooting percentage,llama_small,2045.11
S026,5,25,line,81.0,81.0,NOT_CHECKABLE,(line),Redundant words,llama_small,2045.11
S026,6,26,The Suns,31.0,32.0,NAME,(The Pacers),Incorrect team,llama_small,2045.11
S026,6,27,were led,108.0,109.0,NOT_CHECKABLE,(The Suns were led),Incorrect team,llama_small,2045.11
S026,6,28,by,110.0,110.0,NOT_CHECKABLE,(by),Redundant words,llama_small,2045.11
S026,6,29,the duo,111.0,112.0,NOT_CHECKABLE,(The duo),Redundant words,llama_small,2045.11
S026,6,30,of David,,,NOT_CHECKABLE,(of David West),Incorrect player,llama_small,2045.11
S026,7,31,and,73.0,73.0,NOT_CHECKABLE,(and),Redundant words,llama_small,2045.11
