TEXT_ID,SENTENCE_ID,ANNOTATION_ID,TOKENS,DOC_TOKEN_START,DOC_TOKEN_END,TYPE,CORRECTION,COMMENT,MODEL,PROMPT_KEY,TIME_SECONDS
S002,3,2,37 - 20,50.0,52.0,NUMBER,27 - 37,"Incorrect scores for the fourth quarter; the Cavaliers scored 27, the Hawks scored 37.",qwen_medium,p0c_sent,14441.24
S002,4,1,21,75.0,75.0,NUMBER,22,"The Cavaliers had 21 assists, not 22.",qwen_medium,p0c_sent,14441.24
S002,4,2,19,78.0,78.0,NUMBER,6,"The Cavaliers had 6 turnovers, not 19.",qwen_medium,p0c_sent,14441.24
S002,5,1,three,102.0,102.0,NUMBER,two,"The Hawks won two of their last five games, not three.",qwen_medium,p0c_sent,14441.24
S002,6,1,17,127.0,127.0,NUMBER,7,"Dwight Howard scored 7 points, not 17.",qwen_medium,p0c_sent,14441.24
S002,6,2,17,127.0,127.0,NUMBER,17,"Dwight Howard had 17 rebounds, which is correct.",qwen_medium,p0c_sent,14441.24
S002,6,3,3 - of - 5,136.0,140.0,NUMBER,3,"Dwight Howard made 3 field goals, but the total attempts are not specified in the box score.",qwen_medium,p0c_sent,14441.24
S002,7,1,25,151.0,151.0,NUMBER,23,"Bazemore actually scored 23 points, not 25.",qwen_medium,p0c_sent,14441.24
S002,8,1,25,151.0,151.0,NUMBER,21,"Bazemore actually scored 21 points, not 25.",qwen_medium,p0c_sent,14441.24
S002,9,1,Sunday,188.0,188.0,NAME,Wednesday,"The game is scheduled for Wednesday, not Sunday.",qwen_medium,p0c_sent,14441.24
S002,10,1,now won,100.0,101.0,WORD,have,The sentence incorrectly states 'now won' instead of 'have won'.,qwen_medium,p0c_sent,14441.24
S002,10,2,three,102.0,102.0,NUMBER,six,The sentence incorrectly states 'three' wins when the box score shows six wins.,qwen_medium,p0c_sent,14441.24
S002,10,3,five,106.0,106.0,NUMBER,seven,The sentence incorrectly states 'five' games when the box score shows seven games played.,qwen_medium,p0c_sent,14441.24
S002,11,1,23,236.0,236.0,NUMBER,29,"LeBron James scored 29 points, not 23.",qwen_medium,p0c_sent,14441.24
S002,12,1,second,248.0,248.0,WORD,first,"Kyrie Irving was the leading scorer for the Cavaliers, not second.",qwen_medium,p0c_sent,14441.24
S002,13,1,11,277.0,277.0,NUMBER,12,"Kevin Love had 12 rebounds, not 11.",qwen_medium,p0c_sent,14441.24
S002,14,1,25,151.0,151.0,NUMBER,0,Tristan Thompson scored 0 points according to the box score.,qwen_medium,p0c_sent,14441.24
S002,14,2,two,25.0,25.0,NUMBER,2,"Tristan Thompson had 2 rebounds, which is correct.",qwen_medium,p0c_sent,14441.24
S002,14,3,four,259.0,259.0,NUMBER,0,Tristan Thompson had 0 assists according to the box score.,qwen_medium,p0c_sent,14441.24
S002,15,1,Sunday,188.0,188.0,NAME,Friday,"The game is scheduled for Friday, not Sunday.",qwen_medium,p0c_sent,14441.24
S003,1,1,Saturday,17.0,17.0,NAME,Sunday,"The game was played on Sunday, not Saturday.",qwen_medium,p0c_sent,14441.24
S003,2,1,Friday,51.0,51.0,NAME,Sunday,"The game was played on Sunday, not Friday.",qwen_medium,p0c_sent,14441.24
S003,3,1,a steal,96.0,97.0,NUMBER,1,"DeMar DeRozan had 1 steal, not a steal (implying more than one).",qwen_medium,p0c_sent,14441.24
S003,4,1,16 - 10,,,NUMBER,"16, 10","Kyle Lowry's stats are correct, but the format should not include the hyphen.",qwen_medium,p0c_sent,14441.24
S003,5,1,a block and,151.0,153.0,NUMBER,3,"Valanciunas had 3 blocks, not 1.",qwen_medium,p0c_sent,14441.24
S003,6,1,a block and,151.0,153.0,NUMBER,3,"Valanciunas had 3 blocks, not 1.",qwen_medium,p0c_sent,14441.24
S003,7,1,11,194.0,194.0,NUMBER,11,"Terrence Ross actually scored 11 points, which is correct.",qwen_medium,p0c_sent,14441.24
S003,8,1,seventh,225.0,225.0,NUMBER,third,"The Raptors are in third place in the conference, not seventh.",qwen_medium,p0c_sent,14441.24
S003,9,1,Friday,51.0,51.0,NAME,Tuesday,"The game is scheduled for Tuesday, not Friday.",qwen_medium,p0c_sent,14441.24
S003,10,1,Elfrid Payton,252.0,253.0,NAME,Evan Fournier,"Evan Fournier, not Elfrid Payton, led the team in scoring.",qwen_medium,p0c_sent,14441.24
S003,11,1,10,111.0,111.0,NUMBER,7,"Aaron Gordon scored 7 points, not 10.",qwen_medium,p0c_sent,14441.24
S003,11,2,12,64.0,64.0,NUMBER,1,"Aaron Gordon had 1 rebound, not 12.",qwen_medium,p0c_sent,14441.24
S003,12,1,13,139.0,139.0,NUMBER,13,"Correct, Elfrid Payton scored 13 points.",qwen_medium,p0c_sent,14441.24
S003,12,2,two,197.0,197.0,NUMBER,3,"Elfrid Payton had 3 assists, not 2.",qwen_medium,p0c_sent,14441.24
S003,12,3,two,197.0,197.0,NUMBER,2,"Elfrid Payton had 2 rebounds, which is correct.",qwen_medium,p0c_sent,14441.24
S003,12,4,a,55.0,55.0,NUMBER,1,"Elfrid Payton had 1 steal, not a single steal.",qwen_medium,p0c_sent,14441.24
S003,13,1,10,111.0,111.0,NUMBER,7,"Aaron Gordon scored 7 points, not 10.",qwen_medium,p0c_sent,14441.24
S003,13,2,12,64.0,64.0,NUMBER,1,"Aaron Gordon had 1 rebound, not 12.",qwen_medium,p0c_sent,14441.24
S003,14,1,11,194.0,194.0,NUMBER,0,"D.J. Augustin scored 0 points, not 11.",qwen_medium,p0c_sent,14441.24
S003,14,2,three,120.0,120.0,NUMBER,2,"D.J. Augustin had 2 rebounds, not three.",qwen_medium,p0c_sent,14441.24
S003,14,3,two,197.0,197.0,NUMBER,2,"D.J. Augustin had 2 assists, not two.",qwen_medium,p0c_sent,14441.24
S003,14,4,a pair,362.0,363.0,NUMBER,2,"D.J. Augustin had 2 steals, not a pair.",qwen_medium,p0c_sent,14441.24
S003,15,1,last place,371.0,372.0,WORD,first place,The Raptors are not in last place; they are leading the division according to the box score data.,qwen_medium,p0c_sent,14441.24
S003,16,1,Friday,51.0,51.0,NAME,Sunday,"The game was played on Sunday, not Friday.",qwen_medium,p0c_sent,14441.24
S004,1,1,Vivint Smart Home,16.0,18.0,NAME,Vivint Arena,The arena name is incorrect.,qwen_medium,p0c_sent,14441.24
S004,2,1,one of the,32.0,34.0,WORD,,The statement about the Jazz being one of the best teams in the NBA this season is not supported by the provided box score data.,qwen_medium,p0c_sent,14441.24
S004,3,1,16,72.0,72.0,NUMBER,31,"The Jazz outscored the Lakers by 31 points in the fourth quarter, not 16.",qwen_medium,p0c_sent,14441.24
S004,4,1,38,91.0,91.0,NUMBER,39,"The Lakers' field goal percentage was 38%, but the correct percentage is 39%.",qwen_medium,p0c_sent,14441.24
S004,4,2,24,97.0,97.0,NUMBER,24,"The Lakers' three-point percentage was 24%, which is correct.",qwen_medium,p0c_sent,14441.24
S004,5,1,43 - 24,120.0,122.0,NUMBER,47 - 43,"The Jazz had 47 rebounds, and the Lakers had 43.",qwen_medium,p0c_sent,14441.24
S004,6,1,Kobe Bryant,137.0,138.0,NAME,Brandon Ingram,Kobe Bryant is not mentioned in the box score; Brandon Ingram is the player who left the game early due to injury.,qwen_medium,p0c_sent,14441.24
S004,7,1,17,164.0,164.0,NUMBER,9,"D'Angelo Russell scored 9 points, not 17.",qwen_medium,p0c_sent,14441.24
S004,7,2,five,167.0,167.0,NUMBER,4,"D'Angelo Russell had 4 rebounds, not five.",qwen_medium,p0c_sent,14441.24
S004,7,3,five,167.0,167.0,NUMBER,5,"D'Angelo Russell had 5 assists, which is correct.",qwen_medium,p0c_sent,14441.24
S004,8,1,12,187.0,187.0,NUMBER,10,"Luol Deng had 10 rebounds, not 12.",qwen_medium,p0c_sent,14441.24
S004,9,1,17,164.0,164.0,NUMBER,9,"D'Angelo Russell scored 9 points, not 17.",qwen_medium,p0c_sent,14441.24
S004,9,2,five,167.0,167.0,NUMBER,4,"D'Angelo Russell had 4 rebounds, not five.",qwen_medium,p0c_sent,14441.24
S004,9,3,five,167.0,167.0,NUMBER,5,"D'Angelo Russell had 5 assists, which is correct.",qwen_medium,p0c_sent,14441.24
S004,10,1,12,187.0,187.0,NUMBER,10,"Luol Deng had 12 rebounds, but the correct number is 10.",qwen_medium,p0c_sent,14441.24
S004,11,1,Portland Trail Blazers,244.0,246.0,NAME,Los Angeles Clippers,"The next game for the Lakers is against the Thunder, not the Portland Trail Blazers.",qwen_medium,p0c_sent,14441.24
S004,12,1,now won,258.0,259.0,WORD,have,The sentence states 'now won' which is incorrect; it should be 'have'.,qwen_medium,p0c_sent,14441.24
S004,12,2,four,260.0,260.0,NUMBER,one,"The Jazz have won one of their last five games, not four.",qwen_medium,p0c_sent,14441.24
S004,13,1,three,100.0,100.0,NUMBER,2,"George Hill had 2 assists, not three.",qwen_medium,p0c_sent,14441.24
S004,14,1,13,313.0,313.0,NUMBER,15,"Rudy Gobert scored 15 points, not 13.",qwen_medium,p0c_sent,14441.24
S004,16,1,13,313.0,313.0,NUMBER,15,"Rudy Gobert actually had 15 points, not 13.",qwen_medium,p0c_sent,14441.24
S004,17,1,Portland Trail Blazers,244.0,246.0,NAME,Los Angeles Clippers,"The Jazz are playing the Los Angeles Clippers, not the Portland Trail Blazers.",qwen_medium,p0c_sent,14441.24
S005,1,1,15,27.0,27.0,NUMBER,13,"The correct number of turnovers is 13, not 15.",qwen_medium,p0c_sent,14441.24
S005,2,1,one,64.0,64.0,NUMBER,two,"Paul Millsap had two steals, not one.",qwen_medium,p0c_sent,14441.24
S005,3,1,one,64.0,64.0,NUMBER,two,"Paul Millsap had two steals, not one.",qwen_medium,p0c_sent,14441.24
S005,4,1,one,64.0,64.0,NUMBER,0,"Dwight Howard had 0 blocks, not 1.",qwen_medium,p0c_sent,14441.24
S005,5,1,27,117.0,117.0,NUMBER,8,"Kent Bazemore actually scored 8 points, not 27.",qwen_medium,p0c_sent,14441.24
S005,6,1,27,117.0,117.0,NUMBER,8,"Kent Bazemore scored 8 points, not 27.",qwen_medium,p0c_sent,14441.24
S005,7,1,Orlando,154.0,154.0,NAME,Atlanta,"Paul Millsap played for the Hawks, not the Magic.",qwen_medium,p0c_sent,14441.24
S005,8,1,one,64.0,64.0,NUMBER,0,"Dwight Howard had 0 blocks, not 1.",qwen_medium,p0c_sent,14441.24
S005,9,1,Kent Bazemore,111.0,112.0,NAME,Jeff Green,"Jeff Green, not Kent Bazemore, led the second unit with 12 points.",qwen_medium,p0c_sent,14441.24
S005,9,2,12,204.0,204.0,NUMBER,8,"Kent Bazemore scored 8 points, not 12.",qwen_medium,p0c_sent,14441.24
S005,10,1,New York Knicks,229.0,231.0,NAME,Houston Rockets,"The Magic are heading to Houston to play the Rockets, not the New York Knicks.",qwen_medium,p0c_sent,14441.24
S005,10,2,Toronto Raptors,244.0,245.0,NAME,Utah Jazz,"The Hawks are facing the Utah Jazz, not the Toronto Raptors.",qwen_medium,p0c_sent,14441.24
S006,1,1,defeated,9.0,9.0,WORD,lost to,"The Nets won, not the Rockets.",qwen_medium,p0c_sent,14441.24
S006,1,2,Friday,22.0,22.0,NAME,Tuesday,"The game was played on Tuesday, not Friday.",qwen_medium,p0c_sent,14441.24
S006,2,1,double - digit,32.0,34.0,NUMBER,single-digit,The Nets were not a double-digit favorite according to the box score.,qwen_medium,p0c_sent,14441.24
S006,3,1,10,5.0,5.0,NUMBER,10,"Correct, but the context suggests this is a season-low, which may not be accurate without additional data.",qwen_medium,p0c_sent,14441.24
S006,4,1,2,80.0,80.0,NUMBER,10,"Trevor Ariza scored 10 points, not 2.",qwen_medium,p0c_sent,14441.24
S006,5,1,Orlando Magic,102.0,103.0,NAME,Wizards,"The Rockets are playing the Wizards, not the Orlando Magic, next.",qwen_medium,p0c_sent,14441.24
S006,6,1,Brook Lopez,117.0,118.0,NAME,Brooklyn Nets,"The sentence incorrectly states that the Nets played without Brook Lopez, but the box score shows he played and scored 24 points.",qwen_medium,p0c_sent,14441.24
S006,8,1,only,70.0,70.0,WORD,,Thaddeus Young was not the only starter in double figures; other starters also scored in double digits.,qwen_medium,p0c_sent,14441.24
S006,9,1,Friday,22.0,22.0,NAME,Thursday,"The game is on Thursday, not Friday.",qwen_medium,p0c_sent,14441.24
S007,1,1,Russell Westbrook and,1.0,3.0,WORD,Russell Westbrook,Redundant mention of Russell Westbrook.,qwen_medium,p0c_sent,14441.24
S007,1,2,Sleep Train Arena,26.0,28.0,NAME,Golden 1 Center,Incorrect arena name.,qwen_medium,p0c_sent,14441.24
S007,2,1,seven,39.0,39.0,NUMBER,4,"Westbrook had 4 steals, not 7.",qwen_medium,p0c_sent,14441.24
S007,2,2,one,45.0,45.0,NUMBER,0,"Westbrook had 0 blocks, not 1.",qwen_medium,p0c_sent,14441.24
S007,3,1,10 - 18,,,NUMBER,11 - of - 18,"Kanter's shooting was 11-of-18, not 10-of-18.",qwen_medium,p0c_sent,14441.24
S007,4,1,the Kings,139.0,140.0,CONTEXT,the Thunder,"The sentence incorrectly states the Kings' shooting percentages twice, when it should have mentioned the Thunder's percentages for the second part.",qwen_medium,p0c_sent,14441.24
S007,5,1,four,42.0,42.0,NUMBER,3,"Cousins had 3 steals, not 4.",qwen_medium,p0c_sent,14441.24
S007,6,1,21,52.0,52.0,NUMBER,6,"Steven Adams scored 6 points, not 21.",qwen_medium,p0c_sent,14441.24
S007,6,2,four,42.0,42.0,NUMBER,1,"Steven Adams had 1 rebound, not four.",qwen_medium,p0c_sent,14441.24
S007,6,3,one,45.0,45.0,NUMBER,0,"Steven Adams had 0 steals, not one.",qwen_medium,p0c_sent,14441.24
S008,1,1,Saturday,19.0,19.0,NAME,Monday,"The game was played on Monday, not Saturday.",qwen_medium,p0c_sent,14441.24
S008,2,1,Saturday,19.0,19.0,NAME,Monday,"The game was played on Monday, not Saturday.",qwen_medium,p0c_sent,14441.24
S008,2,2,33 - point,,,NUMBER,25,"The Grizzlies scored 25 points in the first quarter, not 33.",qwen_medium,p0c_sent,14441.24
S008,3,1,Marc Gasol,95.0,96.0,NAME,Gordon Hayward,Marc Gasol is not a Jazz player; Gordon Hayward is the leading scorer for the Jazz.,qwen_medium,p0c_sent,14441.24
S008,3,2,22,104.0,104.0,NUMBER,20,"Gordon Hayward scored 20 points, not 22.",qwen_medium,p0c_sent,14441.24
S008,4,1,seven,160.0,160.0,NUMBER,2,"Mike Conley had 2 assists, not seven.",qwen_medium,p0c_sent,14441.24
S008,5,1,4 - 4,,,NUMBER,0 - 0,"Zach Randolph made 0 of 0 three-pointers, not 4 of 4.",qwen_medium,p0c_sent,14441.24
S008,6,1,while the,219.0,220.0,WORD,and,"Redundant information, the sentence should not repeat the same clause.",qwen_medium,p0c_sent,14441.24
S008,7,1,top,259.0,259.0,WORD,playoff,"The Grizzlies are not battling for the top seed, but rather a playoff position.",qwen_medium,p0c_sent,14441.24
S008,8,1,Gordon Hayward,265.0,266.0,NAME,Vince Carter,Gordon Hayward did not lead the Grizzlies; Vince Carter did.,qwen_medium,p0c_sent,14441.24
S008,8,2,13,184.0,184.0,NUMBER,20,"Gordon Hayward scored 13 points, but the sentence refers to Vince Carter, who scored 20 points.",qwen_medium,p0c_sent,14441.24
S008,8,3,4 - 14,,,NUMBER,6-11,"Gordon Hayward shot 4-14, but the sentence refers to Vince Carter, who shot 6-11.",qwen_medium,p0c_sent,14441.24
S008,9,1,22,104.0,104.0,NUMBER,6,"Rudy Gobert scored 6 points, not 22.",qwen_medium,p0c_sent,14441.24
S008,9,2,9 - of - 17,107.0,111.0,NUMBER,2 of 3,"Rudy Gobert made 2 of 3 field goals, not 9 of 17.",qwen_medium,p0c_sent,14441.24
S008,9,3,off the bench,200.0,202.0,WORD,as a starter,"Rudy Gobert started the game, not coming off the bench.",qwen_medium,p0c_sent,14441.24
S008,10,1,while the,219.0,220.0,WORD,and,"Redundant information, the sentence should not repeat the same clause.",qwen_medium,p0c_sent,14441.24
S008,11,1,Trail Blazers,376.0,377.0,NAME,Grizzlies,The opponent mentioned is incorrect according to the box score data.,qwen_medium,p0c_sent,14441.24
S009,1,1,defeated,4.0,4.0,WORD,lost to,"The Bucks lost to the Lakers, not defeated them.",qwen_medium,p0c_sent,14441.24
S009,1,2,122 - 122,10.0,12.0,NUMBER,114 - 122,"The final score was 114-122, not 122-122.",qwen_medium,p0c_sent,14441.24
S009,1,3,Tuesday,20.0,20.0,NAME,Friday,"The game was played on Friday, not Tuesday.",qwen_medium,p0c_sent,14441.24
S009,2,1,prevail,35.0,35.0,WORD,lose,The Bucks did not prevail; they lost the game.,qwen_medium,p0c_sent,14441.24
S009,2,2,huge,38.0,38.0,WORD,close,The game was not a huge win; it was a close loss for the Bucks.,qwen_medium,p0c_sent,14441.24
S009,2,3,road,39.0,39.0,WORD,home,"The game was played at home for the Bucks, not on the road.",qwen_medium,p0c_sent,14441.24
S009,3,1,led for the,47.0,49.0,CONTEXT,,The Bucks did not lead for the majority of the game; the Lakers led after the first quarter.,qwen_medium,p0c_sent,14441.24
S009,4,1,held the Lakers,79.0,81.0,CONTEXT,held the Bucks,The sentence incorrectly states that the Lakers held the Lakers to 29% shooting.,qwen_medium,p0c_sent,14441.24
S009,4,2,29,83.0,83.0,NUMBER,53,"The correct shooting percentage for the Bucks is 53%, not 29%.",qwen_medium,p0c_sent,14441.24
S009,5,1,four,104.0,104.0,NUMBER,one,"The Lakers won only one of their last five games, not four.",qwen_medium,p0c_sent,14441.24
S009,6,1,41,129.0,129.0,NUMBER,14,"D'Angelo Russell scored 14 points, not 41.",qwen_medium,p0c_sent,14441.24
S009,6,2,11 - 20,,,NUMBER,6-9,"D'Angelo Russell shot 6-9, not 11-20.",qwen_medium,p0c_sent,14441.24
S009,7,1,26,156.0,156.0,NUMBER,0,Luol Deng scored 0 points according to the box score.,qwen_medium,p0c_sent,14441.24
S009,7,2,three,132.0,132.0,NUMBER,3,Luol Deng had 3 rebounds according to the box score.,qwen_medium,p0c_sent,14441.24
S009,7,3,two,26.0,26.0,NUMBER,0,Luol Deng had 0 assists according to the box score.,qwen_medium,p0c_sent,14441.24
S009,8,1,three,132.0,132.0,NUMBER,2,"D'Angelo Russell had 2 rebounds, not 3.",qwen_medium,p0c_sent,14441.24
S009,9,1,New Orleans Pelicans,199.0,201.0,NAME,Sacramento Kings,"The next game for the Lakers is against the Sacramento Kings, not the New Orleans Pelicans.",qwen_medium,p0c_sent,14441.24
S009,11,1,six,245.0,245.0,NUMBER,3,"The correct number of assists is 3, not 6.",qwen_medium,p0c_sent,14441.24
S009,12,1,six,245.0,245.0,NUMBER,1,"Khris Middleton had 1 assist, not 6.",qwen_medium,p0c_sent,14441.24
S009,12,2,six,245.0,245.0,NUMBER,1,"Khris Middleton had 1 rebound, not 6.",qwen_medium,p0c_sent,14441.24
S009,13,1,18,259.0,259.0,NUMBER,8,"Greg Monroe scored 8 points, not 18.",qwen_medium,p0c_sent,14441.24
S009,14,1,Milwaukee,2.0,2.0,NAME,Bucks,The team name should be 'Bucks' instead of 'Milwaukee'.,qwen_medium,p0c_sent,14441.24
S010,1,1,Friday,18.0,18.0,NAME,"January 4, 2017","The game was played on January 4, 2017, not Friday.",qwen_medium,p0c_sent,14441.24
S010,3,1,11 ties,45.0,46.0,NUMBER,0,The box score does not show any ties.,qwen_medium,p0c_sent,14441.24
S010,3,2,11 lead changes,48.0,50.0,NUMBER,0,The box score does not show any lead changes.,qwen_medium,p0c_sent,14441.24
S010,3,3,more than 11,59.0,61.0,NUMBER,19,"The game was won by 19 points, which is the largest lead.",qwen_medium,p0c_sent,14441.24
S010,4,1,53,81.0,81.0,NUMBER,32,"Orlando's three-point percentage was 32%, not 53%.",qwen_medium,p0c_sent,14441.24
S010,5,1,27,101.0,101.0,NUMBER,27,"The number of assists is correct, but the context is incorrect as the sentence mixes up assists and rebounds.",qwen_medium,p0c_sent,14441.24
S010,5,2,12,104.0,104.0,NUMBER,12,"The number of turnovers is correct, but the context is incorrect as the sentence mixes up assists and rebounds.",qwen_medium,p0c_sent,14441.24
S010,6,1,19 - 16,121.0,123.0,NUMBER,19-15,The Hawks' record is incorrect; it should be 19-15 based on the box score.,qwen_medium,p0c_sent,14441.24
S010,7,1,7,162.0,162.0,NUMBER,6,"Dennis Schroder made 6 field goals, not 7.",qwen_medium,p0c_sent,14441.24
S010,9,1,17,111.0,111.0,NUMBER,15,"Kent Bazemore actually scored 15 points, not 17.",qwen_medium,p0c_sent,14441.24
S010,10,1,New Orleans Pelicans,214.0,216.0,NOT_CHECKABLE,,No information about future games or opponents is provided in the box score.,qwen_medium,p0c_sent,14441.24
S010,12,1,Nikola Vucevic,240.0,241.0,NAME,Dennis Schroeder,"Dennis Schroeder was the player of the game, not Nikola Vucevic.",qwen_medium,p0c_sent,14441.24
S010,12,2,10,252.0,252.0,NUMBER,15,"Nikola Vucevic scored 15 points, not 10.",qwen_medium,p0c_sent,14441.24
S010,13,1,one,275.0,275.0,NUMBER,1,"Correct, as Fournier had 1 rebound.",qwen_medium,p0c_sent,14441.24
S010,13,2,one,275.0,275.0,NUMBER,1,"Correct, as Fournier had 1 assist.",qwen_medium,p0c_sent,14441.24
S010,14,1,10 points,252.0,253.0,NUMBER,10,"Vucevic actually scored 10 points, but the sentence implies he scored more than 10 points for the double-double.",qwen_medium,p0c_sent,14441.24
S010,14,2,10 rebounds,293.0,294.0,NUMBER,6,"Vucevic actually had 6 rebounds, not 10.",qwen_medium,p0c_sent,14441.24
S010,15,1,one,275.0,275.0,NUMBER,4,"Evan Fournier had 4 rebounds, not 1.",qwen_medium,p0c_sent,14441.24
S010,16,1,Toronto,331.0,331.0,NAME,Atlanta,"The opponent should be Atlanta, not Toronto.",qwen_medium,p0c_sent,14441.24
S011,1,1,Tuesday,22.0,22.0,NAME,Wednesday,"The game was played on Wednesday, not Tuesday.",qwen_medium,p0c_sent,14441.24
S011,2,1,18,48.0,48.0,NUMBER,18,The Wizards' first-quarter points are correct.,qwen_medium,p0c_sent,14441.24
S011,3,1,28 - 18,65.0,67.0,NUMBER,18 - 28,"The Hawks outscored the Wizards 18-28 in the third quarter, not 28-18.",qwen_medium,p0c_sent,14441.24
S011,3,2,coast to a,79.0,81.0,WORD,struggle for a,The Wizards did not coast to a victory; they lost the game.,qwen_medium,p0c_sent,14441.24
S011,3,3,victory,82.0,82.0,WORD,defeat,The Wizards did not achieve a victory; they suffered a defeat.,qwen_medium,p0c_sent,14441.24
S011,4,1,44,99.0,99.0,NUMBER,42,The Hawks' three-point percentage is incorrect.,qwen_medium,p0c_sent,14441.24
S011,5,1,14,135.0,135.0,NUMBER,12,"The Wizards committed 12 turnovers, not 14.",qwen_medium,p0c_sent,14441.24
S011,6,1,John Wall,154.0,155.0,NAME,Jeff Teague,"John Wall is a Wizard, not a Hawk; Jeff Teague is the correct player for the Hawks.",qwen_medium,p0c_sent,14441.24
S011,6,2,Bradley Beal,157.0,158.0,NAME,Kyle Korver,"Bradley Beal is a Wizard, not a Hawk; Kyle Korver is mentioned as part of the Hawks' lineup.",qwen_medium,p0c_sent,14441.24
S011,7,1,seven,199.0,199.0,NUMBER,5,"John Wall had 5 rebounds, not 7.",qwen_medium,p0c_sent,14441.24
S011,8,1,54,218.0,218.0,NUMBER,41,Incorrect total points over the last two games.,qwen_medium,p0c_sent,14441.24
S011,8,2,14,135.0,135.0,NUMBER,13,Incorrect total rebounds over the last two games.,qwen_medium,p0c_sent,14441.24
S011,9,1,11,242.0,242.0,NUMBER,11,"Correct, but the box score shows 11 points, which matches the text.",qwen_medium,p0c_sent,14441.24
S011,9,2,4 - 7,245.0,247.0,NUMBER,4-7,"Correct, but the box score shows 4-7 FG, which matches the text.",qwen_medium,p0c_sent,14441.24
S011,9,3,2 - 3,250.0,252.0,NUMBER,2-3,"Correct, but the box score shows 2-3 3PT, which matches the text.",qwen_medium,p0c_sent,14441.24
S011,9,4,1 - 2,255.0,257.0,NUMBER,1-2,"Correct, but the box score shows 1-2 FT, which matches the text.",qwen_medium,p0c_sent,14441.24
S011,9,5,11,242.0,242.0,NUMBER,11,"Correct, but the box score shows 11 rebounds, which matches the text.",qwen_medium,p0c_sent,14441.24
S011,10,1,21,281.0,281.0,NUMBER,20,"Al Horford averaged 20 points, not 21, in his last two games.",qwen_medium,p0c_sent,14441.24
S011,10,2,12,141.0,141.0,NUMBER,10,"Al Horford averaged 10 rebounds, not 12, in his last two games.",qwen_medium,p0c_sent,14441.24
S011,11,1,8,303.0,303.0,NUMBER,9,"Bradley Beal made 9 field goals, not 8.",qwen_medium,p0c_sent,14441.24
S011,11,2,19,16.0,16.0,NUMBER,13,"Bradley Beal attempted 13 field goals, not 19.",qwen_medium,p0c_sent,14441.24
