TEXT_ID,SENTENCE_ID,ANNOTATION_ID,TOKENS,DOC_TOKEN_START,DOC_TOKEN_END,TYPE,CORRECTION,COMMENT,MODEL,TIME_SECONDS
S002,12,17,"Kevin Love finished second on the team , collecting 24 points , 11 rebounds and three steals",265.0,281.0,number,"Kevin Love finished second on the team, collecting 24 points, 12 rebounds, and 3 assists",Incorrect stats for Kevin Love.,qwen_medium,5557.23
S002,13,18,"Tristan Thompson was a nice spark off the bench , providing 25 points , two rebounds and four assists",283.0,301.0,,,,qwen_medium,5557.23
S003,1,1,Saturday,17.0,17.0,name,Sunday,"The game was played on Sunday, not Saturday.",qwen_medium,5557.23
S003,2,2,Friday,51.0,51.0,name,Sunday,"The game was played on Sunday, not Friday.",qwen_medium,5557.23
S003,3,3,a 30 - point victory,55.0,59.0,number,a 30-point victory,"The Raptors won by 30 points, but this is a repeat of the previous game, not a new game.",qwen_medium,5557.23
S003,4,4,a steal,96.0,97.0,word,no steal,DeMar DeRozan did not record a steal in this game.,qwen_medium,5557.23
S003,5,5,a block and a block,151.0,155.0,number,one block,"Jonas Valanciunas recorded one block, not three.",qwen_medium,5557.23
S003,6,6,a block and a block,151.0,155.0,number,one block,"Jonas Valanciunas recorded one block, not three.",qwen_medium,5557.23
S003,7,7,Charlotte,236.0,236.0,name,Brooklyn,"The Raptors' next game is against the Brooklyn Nets, not the Charlotte Hornets.",qwen_medium,5557.23
S003,8,8,Friday,51.0,51.0,name,Tuesday,"The Raptors' next game is on Tuesday, not Friday.",qwen_medium,5557.23
S003,9,9,"Aaron Gordon was next with a 10 - point , 12 - rebound double - double",269.0,284.0,number,Aaron Gordon recorded 7 points and 1 rebound,"Aaron Gordon's actual stats were 7 points and 1 rebound, not 10 points and 12 rebounds.",qwen_medium,5557.23
S003,10,10,"Aaron Gordon was next with a 10 - point , 12 - rebound double - double",269.0,284.0,number,Aaron Gordon recorded 7 points and 1 rebound,"Aaron Gordon's actual stats were 7 points and 1 rebound, not 10 points and 12 rebounds.",qwen_medium,5557.23
S003,11,11,The Raptors remain in last place,367.0,372.0,word,The Raptors are in third place,"The Raptors are in third place in the Atlantic Division, not last place.",qwen_medium,5557.23
S003,12,12,Friday,51.0,51.0,name,Tuesday,"The next game is on Tuesday, not Friday.",qwen_medium,5557.23
S004,1,1,Vivint Smart Home Arena,16.0,19.0,name,Vivint Smart Home Arena,"The arena name is correct, but it should be a single entity.",qwen_medium,5557.23
S004,3,2,16,72.0,72.0,number,31,"The Jazz outscored the Lakers by 31 points in the fourth quarter, not 16.",qwen_medium,5557.23
S004,4,3,43 - 24,120.0,122.0,number,47 - 43,"The Jazz won the rebound battle 47-43, not 43-24.",qwen_medium,5557.23
S004,5,4,Kobe Bryant,137.0,138.0,name,None,Kobe Bryant was not mentioned in the original story and was not part of the game.,qwen_medium,5557.23
S004,6,5,17 points five rebounds five assists,,,number,"9 points, 2 rebounds, 5 assists","D'Angelo Russell's stats were 9 points, 2 rebounds, and 5 assists, not 17 points, 5 rebounds, and 5 assists.",qwen_medium,5557.23
S004,7,6,12 points 12 rebounds,,,number,"12 points, 12 rebounds","Luol Deng's stats were 12 points and 12 rebounds, which is correct.",qwen_medium,5557.23
S004,8,7,17 points five rebounds five assists,,,number,"9 points, 2 rebounds, 5 assists","D'Angelo Russell's stats were 9 points, 2 rebounds, and 5 assists, not 17 points, 5 rebounds, and 5 assists.",qwen_medium,5557.23
S004,9,8,12 points 12 rebounds,,,number,"12 points, 12 rebounds","Luol Deng's stats were 12 points and 12 rebounds, which is correct.",qwen_medium,5557.23
S004,10,9,Portland Trail Blazers,244.0,246.0,name,Los Angeles Clippers,"The Lakers' next game was against the Los Angeles Clippers, not the Portland Trail Blazers.",qwen_medium,5557.23
S004,11,10,four of their last five games,260.0,265.0,number,None,The statement about the Jazz's recent performance is not supported by the provided data.,qwen_medium,5557.23
S004,12,11,23 points three rebounds three assists,,,number,"23 points, 3 rebounds, 3 assists","George Hill's stats were 23 points, 3 rebounds, and 3 assists, which is correct.",qwen_medium,5557.23
S004,13,12,13 points 13 rebounds four blocks,,,number,"13 points, 13 rebounds, 4 blocks","Rudy Gobert's stats were 13 points, 13 rebounds, and 4 blocks, which is correct.",qwen_medium,5557.23
S004,14,13,13 points 13 rebounds,,,number,"13 points, 13 rebounds",Rudy Gobert's double-double is correct.,qwen_medium,5557.23
S004,15,14,13 points 13 rebounds four blocks,,,number,"13 points, 13 rebounds, 4 blocks","Rudy Gobert's stats were 13 points, 13 rebounds, and 4 blocks, which is correct.",qwen_medium,5557.23
S004,16,15,Portland Trail Blazers,244.0,246.0,name,Los Angeles Clippers,"The Jazz's next game was against the Los Angeles Clippers, not the Portland Trail Blazers.",qwen_medium,5557.23
S005,1,1,while also eliciting 15 turnovers from the Hawks,24.0,31.0,Context,while also eliciting 15 turnovers from the Magic,The turnovers are attributed to the wrong team.,qwen_medium,5557.23
S005,2,2,Millsap was right behind him,67.0,71.0,Context,"Tim Hardaway, Jr. was right behind him",Millsap cannot be right behind himself.,qwen_medium,5557.23
S005,3,3,Kent Bazemore led the bench with 27 points,111.0,118.0,Number,Kent Bazemore led the bench with 12 points,"Kent Bazemore scored 12 points, not 27.",qwen_medium,5557.23
S005,4,4,Kent Bazemore led the second unit with 27 points,129.0,137.0,Number,Kent Bazemore led the second unit with 12 points,"Kent Bazemore scored 12 points, not 27.",qwen_medium,5557.23
S005,5,5,Paul Millsap led the way for Orlando,148.0,154.0,Context,Paul Millsap led the way for the Hawks,"Paul Millsap played for the Hawks, not the Magic.",qwen_medium,5557.23
S005,6,6,"Dwight Howard posted a 11 - point , 13 - rebound double - double that also included three assists , one steal and one block",85.0,109.0,Context,"Dwight Howard posted an 11-point, 13-rebound double-double that also included three assists and one steal",Dwight Howard did not have a block in this game.,qwen_medium,5557.23
S005,7,7,"Kent Bazemore led the second unit with 12 points , three rebounds , three assists , two steals and one block",197.0,217.0,Word,"Kent Bazemore led the second unit with 12 points, three rebounds, three assists, and two steals",Kent Bazemore did not have a block in this game.,qwen_medium,5557.23
S005,8,8,The Magic head back home to face off with the New York Knicks on Monday night,219.0,234.0,Name,The Magic head to Houston to tangle with the Rockets on Tuesday night,"The Magic's next game is against the Rockets in Houston, not the Knicks at home.",qwen_medium,5557.23
S005,9,9,the Hawks remain home and await the Toronto Raptors on Friday evening as well,237.0,250.0,Name,the Hawks remain home to face the Utah Jazz on Monday evening,"The Hawks' next game is against the Utah Jazz on Monday, not the Raptors on Friday.",qwen_medium,5557.23
S006,1,1,The Houston Rockets ( 10 - 12 ) defeated the Brooklyn Nets ( 6 - 15 ) 110 - 105 on Friday,1.0,22.0,Name,Tuesday,"The game was played on Tuesday, not Friday.",qwen_medium,5557.23
S006,2,2,The Nets came into this game as a double - digit favorite and they did n't disappoint,24.0,40.0,Context,,"The Nets did not win the game, so they did disappoint.",qwen_medium,5557.23
S006,3,3,"They were led by James Harden , who tallied 10 points , nine assists , three rebounds and three steals in the win",42.0,64.0,Context,,"James Harden played for the Rockets, not the Nets.",qwen_medium,5557.23
S006,4,4,"Trevor Ariza was the only other starter in double figures , as he tallied 2 points , four rebounds and four assists in the defeat",66.0,90.0,Context,,"Trevor Ariza played for the Rockets, not the Nets.",qwen_medium,5557.23
S006,5,5,The Rockets will look to bounce - back against the Orlando Magic on Wednesday in their next game,92.0,109.0,Context,,"The Rockets' next game is against the Wizards, not the Magic.",qwen_medium,5557.23
S006,6,6,The Nets played this game without Brook Lopez,111.0,118.0,Context,,Brook Lopez played in the game and scored 24 points.,qwen_medium,5557.23
S006,7,7,"Brook Lopez did all he could to keep the Nets in this game , as he tallied 24 points , eight rebounds and five blocks in the win",134.0,161.0,Context,,"The Nets lost the game, so it was not a win.",qwen_medium,5557.23
S006,8,8,The Nets will look to keep this momentum going against the Atlanta Hawks on Friday,186.0,200.0,Context,,"The Nets' next game is against the Sixers, not the Hawks.",qwen_medium,5557.23
S007,1,1,Russell Westbrook and Russell Westbrook,1.0,5.0,word,Russell Westbrook,Redundant mention of Russell Westbrook.,qwen_medium,5557.23
S007,1,2,as they continue to play at Sleep Train Arena,,,name,Golden 1 Center,Incorrect arena name.,qwen_medium,5557.23
S007,2,3,Westbrook scored 36 points on 11 - of - 21 shooting to go along with 11 rebounds seven assists three steals and one block,,,number,"36 points, 10 assists, 11 rebounds, four steals and seven turnovers",Incorrect assist and steal counts.,qwen_medium,5557.23
S007,3,4,Enes Kanter was the only other Thunder player to score in double digits,88.0,100.0,word,Enes Kanter and Victor Oladipo,Oladipo also scored in double digits.,qwen_medium,5557.23
S007,4,5,the Kings shot 46 percent from the field and 36 percent from long range,139.0,152.0,number,46 percent from the field and 36 percent from long range,"Redundant statement, already mentioned.",qwen_medium,5557.23
S007,5,6,Steven Adams chipped in 21 points four rebounds and one steal,,,name,Darren Collison,Incorrect player name and stats.,qwen_medium,5557.23
S008,1,1,Saturday,19.0,19.0,name,Monday,"The game was played on Monday, not Saturday.",qwen_medium,5557.23
S008,2,2,Tuesday,56.0,56.0,name,Monday,"The game was played on Monday, not Tuesday.",qwen_medium,5557.23
S008,3,3,The Jazz ( 7 - 5 ),85.0,91.0,number,The Jazz (5-5),"The Jazz's record was 5-5, not 7-5.",qwen_medium,5557.23
S008,4,4,Gordon Hayward led the way for the Grizzlies,265.0,272.0,context,Gordon Hayward led the way for the Jazz,"Gordon Hayward played for the Jazz, not the Grizzlies.",qwen_medium,5557.23
S008,5,5,Rudy Gobert chipped in 22 points on 9 - of - 17 shooting in 22 minutes off the bench,,,word,Rudy Gobert chipped in 6 points on 2-of-3 shooting in 22 minutes off the bench,"Rudy Gobert's stats are incorrect. He scored 6 points, not 22, and was 2-of-3 from the field.",qwen_medium,5557.23
S008,6,6,The Jazz shot 48 percent from the field and 29 percent from long range while the Jazz shot 48 percent from the field and 29 percent from long range,,,word,"The Grizzlies shot 47 percent from the field and 38 percent from long range, while the Jazz shot 48 percent from the field and 29 percent from long range",The shooting percentages for the Jazz are repeated incorrectly. The Grizzlies' shooting percentages should be used instead.,qwen_medium,5557.23
S009,1,1,"The Milwaukee Bucks defeated the Los Angeles Lakers , 122 - 122",1.0,12.0,number,114,The score is incorrect. The correct score is 122-114.,qwen_medium,5557.23
S009,1,2,on Tuesday,19.0,20.0,name,Friday,The day of the week is incorrect. The game was played on Friday.,qwen_medium,5557.23
S009,2,3,huge road win,38.0,40.0,word,home win,"The game was played at home for the Bucks, not on the road.",qwen_medium,5557.23
S009,3,4,as they led by double - digits for the entirety of the second half,55.0,68.0,word,as they led for most of the game,The statement is incorrect. The Bucks did not lead by double digits for the entire second half.,qwen_medium,5557.23
S009,4,5,"Rebounding was key for the Lakers ,",70.0,76.0,word,"Rebounding was key for the Bucks,","The statement is incorrect. The Bucks, not the Lakers, held the Lakers to 29% shooting.",qwen_medium,5557.23
S009,4,6,as they held the Lakers to 29 percent shooting,77.0,85.0,number,52 percent,The shooting percentage is incorrect. The Lakers shot 52% from the field.,qwen_medium,5557.23
S009,5,7,The Lakers ( 19 - 37 ) have now won four of their last five games,94.0,109.0,number,The Lakers (19-37) have now lost four of their last five games,The statement is incorrect. The Lakers have lost four of their last five games.,qwen_medium,5557.23
S009,6,8,"D'Angelo Russell was the player of the game ,",117.0,125.0,word,"Giannis Antetokounmpo was the player of the game,","The statement is incorrect. Giannis Antetokounmpo, not D'Angelo Russell, was the player of the game.",qwen_medium,5557.23
S009,6,9,"as he tallied 41 points ,",126.0,131.0,number,14 points,The points scored by D'Angelo Russell are incorrect. He scored 14 points.,qwen_medium,5557.23
S009,7,10,"Luol Deng was second on the team ,",145.0,152.0,word,"Nick Young was second on the team,","The statement is incorrect. Nick Young, not Luol Deng, was second on the team.",qwen_medium,5557.23
S009,7,11,"as he accrued 26 points ,",153.0,158.0,number,21 points,The points scored by Lou Williams are incorrect. He scored 21 points.,qwen_medium,5557.23
S009,8,12,"D'Angelo Russell was the only other starter in double figures ,",165.0,175.0,word,"Julius Randle was the only other starter in double figures,","The statement is incorrect. Julius Randle, not D'Angelo Russell, was the only other starter in double figures.",qwen_medium,5557.23
S009,8,13,"as he accrued 14 points ,",176.0,181.0,number,15 points,The points scored by Julius Randle are incorrect. He scored 15 points.,qwen_medium,5557.23
S009,9,14,On deck for Los Angeles is a road matchup with the New Orleans Pelicans on Sunday,188.0,203.0,name,The Lakers head back to home to face off with the Sacramento Kings on Tuesday evening,The statement is incorrect. The Lakers' next game is against the Sacramento Kings on Tuesday evening.,qwen_medium,5557.23
S009,10,15,Milwaukee ( 22 - 30 ) has now lost three of their last five games,205.0,219.0,number,Milwaukee (22-30) has now lost two of their last five games,The statement is incorrect. The Bucks have lost two of their last five games.,qwen_medium,5557.23
S009,11,16,"Giannis Antetokounmpo was the player of the game ,",227.0,235.0,word,"Giannis Antetokounmpo was the player of the game,","This is correct, no change needed.",qwen_medium,5557.23
S009,11,17,"as he accumulated 41 points ,",236.0,241.0,number,41 points,"This is correct, no change needed.",qwen_medium,5557.23
S009,12,18,"Khris Middleton was second on the team ,",248.0,255.0,,,,qwen_medium,5557.23
S010,1,1,11 ties,45.0,46.0,number,0,There were no ties in the game.,qwen_medium,5557.23
S010,1,2,11 lead changes,48.0,50.0,number,0,There were no lead changes in the game.,qwen_medium,5557.23
S010,2,3,53 percent from three - point range,81.0,87.0,number,32,"Orlando's three-point percentage was 32%, not 53%.",qwen_medium,5557.23
S010,3,4,27 assists,101.0,102.0,number,19,"The Hawks had 19 assists, not 27.",qwen_medium,5557.23
S010,3,5,12 turnovers,104.0,105.0,number,12,"The Hawks had 12 turnovers, which is correct.",qwen_medium,5557.23
S010,3,6,17 turnovers,111.0,112.0,number,17,"The Magic had 17 turnovers, which is correct.",qwen_medium,5557.23
S010,3,7,19 assists,115.0,116.0,number,19,"The Magic had 19 assists, which is correct.",qwen_medium,5557.23
S010,4,8,19 - 16,121.0,123.0,number,19-16,The Hawks' record is correct.,qwen_medium,5557.23
S010,5,9,Nikola Vucevic,240.0,241.0,name,Dwight Howard,"Dwight Howard, not Nikola Vucevic, recorded the double-double.",qwen_medium,5557.23
S010,5,10,10 points,252.0,253.0,number,13,"Dwight Howard scored 13 points, not 10.",qwen_medium,5557.23
S010,5,11,12 rebounds,181.0,182.0,number,12,"Dwight Howard had 12 rebounds, which is correct.",qwen_medium,5557.23
S010,5,12,6 assists,,,number,1,"Dwight Howard had 1 assist, not 6.",qwen_medium,5557.23
S010,6,13,Nikola Vucevic,240.0,241.0,name,Evan Fournier,"Evan Fournier, not Nikola Vucevic, was the second-highest scorer for the Magic.",qwen_medium,5557.23
S010,6,14,10 points,252.0,253.0,number,14,"Evan Fournier scored 14 points, not 10.",qwen_medium,5557.23
S010,6,15,12 rebounds,181.0,182.0,number,1,"Evan Fournier had 1 rebound, not 12.",qwen_medium,5557.23
S010,6,16,6 assists,,,number,1,"Evan Fournier had 1 assist, not 6.",qwen_medium,5557.23
S011,1,1,Tuesday,22.0,22.0,name,Wednesday,"The game was played on Wednesday, not Tuesday.",qwen_medium,5557.23
S011,3,2,Wizards were able to coast to a victory in front of their home crowd,75.0,88.0,context,,The Wizards did not win the game; the Hawks won.,qwen_medium,5557.23
S011,4,3,John Wall,154.0,155.0,name,Jeff Teague,"Jeff Teague, not John Wall, was the top scorer for the Hawks.",qwen_medium,5557.23
S011,4,4,9 - for - 15 from the field and 3 - for - 5 from the three - point line,162.0,181.0,number,"9-of-13 from the field, 2-of-4 from the three-point line",The shooting stats for Jeff Teague are incorrect.,qwen_medium,5557.23
S011,4,5,seven rebounds,199.0,200.0,number,2 rebounds,"Jeff Teague had 2 rebounds, not 7.",qwen_medium,5557.23
S011,5,6,Paul Millsap,238.0,239.0,name,Al Horford,"Al Horford, not Paul Millsap, had the double-double.",qwen_medium,5557.23
S011,5,7,"11 points ( 4 - 7 FG , 2 - 3 3Pt , 1 - 2 FT ) and 11 rebounds",242.0,262.0,number,"21 points (10-24 FG, 0-1 3Pt, 1-1 FT) and 13 rebounds",The stats for Al Horford are incorrect.,qwen_medium,5557.23
S011,6,8,"Notching a double - double of his own ,",229.0,237.0,context,,Bradley Beal did not achieve a double-double; he had 23 points and 8 rebounds.,qwen_medium,5557.23
S011,6,9,8 rebounds,319.0,320.0,number,8 rebounds,"Bradley Beal had 8 rebounds, not 10.",qwen_medium,5557.23
S011,7,10,Al Horford,346.0,347.0,name,Al Horford,"Al Horford is correctly identified, but the stats are already corrected in a previous annotation.",qwen_medium,5557.23
S011,8,11,New Orleans Pelicans,390.0,392.0,name,Golden State Warriors,"The Hawks' next game is against the Golden State Warriors, not the New Orleans Pelicans.",qwen_medium,5557.23
S012,1,1,Friday,19.0,19.0,name,Saturday,"The game was played on Saturday, not Friday.",qwen_medium,5557.23
S012,2,2,21 - 25,25.0,27.0,number,15-32,"The Suns' record is 15-32, not 21-25.",qwen_medium,5557.23
S012,2,3,Suns,7.0,7.0,name,Nuggets,"The Suns' record is 15-32, not 21-25, and the Nuggets are the winning team.",qwen_medium,5557.23
S012,4,4,six,106.0,106.0,number,five,Only five players scored in double digits for Denver.,qwen_medium,5557.23
S012,6,5,"Jameer Nelson chipped in 17 points , three rebounds and one steal .",115.0,127.0,word,"Jameer Nelson chipped in 17 points, six assists, and one steal.","Jameer Nelson had 17 points, six assists, and one steal, not 17 points, three rebounds, and one steal.",qwen_medium,5557.23
S012,7,6,The Nuggets ( 15 - 32 ),158.0,164.0,name,The Suns (15-32),"The Suns, not the Nuggets, have the record 15-32.",qwen_medium,5557.23
S012,7,7,led by Devin Booker,166.0,169.0,word,led by Eric Bledsoe,"Eric Bledsoe, not Devin Booker, led the Suns with 41 points.",qwen_medium,5557.23
S012,8,8,"Tyson Chandler finished with 15 points , 12 rebounds and two steals .",202.0,214.0,word,"Tyson Chandler finished with 15 points, 12 rebounds, and no steals.","Tyson Chandler had 15 points, 12 rebounds, and no steals.",qwen_medium,5557.23
S012,9,9,"Next up , the Suns host the Phoenix Suns on Friday for their next game .",228.0,243.0,word,"Next up, the Suns host the Grizzlies on Monday for their next game.","The Suns host the Grizzlies on Monday, not the Phoenix Suns on Friday.",qwen_medium,5557.23
S013,1,1,Wednesday,22.0,22.0,name,Saturday,"The game was played on Saturday, not Wednesday.",qwen_medium,5557.23
S013,2,2,31 - 19,45.0,47.0,number,55 - 32,"The Cavaliers out-scored the Magic 55-32 in the first half, not 31-19.",qwen_medium,5557.23
S013,3,3,Kyrie Irving,58.0,59.0,name,LeBron James,"LeBron James, not Kyrie Irving, led the Cavaliers with 29 points.",qwen_medium,5557.23
S013,3,4,"13 points ( 4 - 12 FG , 0 - 4 3Pt , 5 - 7 FT ) five assists and two rebounds",,,number,"29 points (11 - 18 FG, 4 - 7 3Pt, 3 - 4 FT), five rebounds, three assists and two steals",The stats provided for Kyrie Irving are incorrect. The correct stats are for LeBron James.,qwen_medium,5557.23
S013,4,5,"10 points ( 2 - 5 FG , 1 - 2 3Pt , 5 - 8 FT ) 13 rebounds two assists and one steal",,,number,"10 points (2 - 5 FG, 1 - 2 3Pt, 5 - 8 FT), 13 rebounds, two assists and one steal","The stats provided for Kevin Love are correct, but the sentence is redundant as it repeats the information already given.",qwen_medium,5557.23
S013,5,6,Nikola Vucevic,165.0,166.0,name,Nikola Vucevic,"The name is correct, but the stats provided are redundant and already mentioned.",qwen_medium,5557.23
S013,5,7,"four points ( 2 - 5 FG , 0 - 4 3Pt , 5 - 7 FT ) along with five assists",,,number,"4 points (2 - 5 FG, 0 - 4 3Pt, 5 - 7 FT), 5 rebounds, 1 assist","The stats provided for Nikola Vucevic are correct, but the sentence is redundant as it repeats the information already given.",qwen_medium,5557.23
S013,6,8,Aaron Gordon,199.0,200.0,name,Aaron Gordon,"The name is correct, but the stats provided are redundant and already mentioned.",qwen_medium,5557.23
S013,6,9,"11 points ( 5 - 10 FG , 1 - 2 3Pt )",273.0,285.0,number,"11 points (5 - 10 FG, 1 - 2 3Pt)","The stats provided for Aaron Gordon are correct, but the sentence is redundant as it repeats the information already given.",qwen_medium,5557.23
S013,7,10,play host to the Magic,301.0,305.0,word,play host to the Pistons,"The Magic will play host to the Pistons, not the Magic, on Monday.",qwen_medium,5557.23
S014,1,1,Friday,24.0,24.0,name,Saturday,"The game was played on Saturday, not Friday.",qwen_medium,5557.23
S014,10,2,"He 's combined for 37 points over his last two games ,",156.0,167.0,number,He's combined for 57 points over his last two games.,"The combined points for Lillard over his last two games is 57, not 37.",qwen_medium,5557.23
S014,11,3,He 's combined for 56 points and 22 rebounds over his last two games .,,,number,He's combined for 56 points and 11 rebounds over his last two games.,"The combined rebounds for Lillard over his last two games is 11, not 22.",qwen_medium,5557.23
S014,14,4,"It was the first time he 's surpassed the 20 - point mark this season ,",353.0,368.0,number,It was the first time he's surpassed the 20-point mark in this game.,Clarkson has already surpassed the 20-point mark in previous games this season.,qwen_medium,5557.23
S014,15,5,"The only other player to reach double figures in points was Jordan Clarkson ,",311.0,324.0,context,The only other player to reach double figures in points was Meyers Leonard.,"Meyers Leonard, not Jordan Clarkson, was the only other player to reach double figures in points for the Blazers.",qwen_medium,5557.23
S014,16,6,"Jordan Clarkson led the way with 19 points ( 8 - 15 FG , 2 - 5 3Pt , 1 - 2 FT ) four assists and four steals ,",,,context,"Meyers Leonard led the way with 7 points, 6 rebounds, and 1 block.","This sentence incorrectly attributes Jordan Clarkson's stats to the Blazers, when it should be Meyers Leonard's stats.",qwen_medium,5557.23
S014,17,7,"Clarkson had 19 points ( 8 - 15 FG , 2 - 5 3Pt , 1 - 2 FT ) of his own ,",424.0,447.0,context,"Clarkson had 19 points (8-15 FG, 2-5 3Pt, 1-2 FT) of his own.",This sentence is redundant and should be removed or corrected to avoid repetition.,qwen_medium,5557.23
S014,18,8,"The Trail Blazers ' next game will be at home against the Portland Trail Blazers on Friday ,",458.0,475.0,name,The Trail Blazers' next game will be on the road against the Clippers on Monday.,"The next game for the Trail Blazers is against the Clippers in Los Angeles, not at home against themselves.",qwen_medium,5557.23
S016,1,1,Friday,25.0,25.0,name,Thursday,"The game was played on Thursday, not Friday.",qwen_medium,5557.23
S016,3,2,29 - 8,57.0,59.0,number,31 - 21,"The Thunder outscored the Jazz 31-21 in the third quarter, not 29-8.",qwen_medium,5557.23
S016,3,3,"The Jazz came out strong in the third quarter ,",61.0,70.0,word,"The Thunder came out strong in the third quarter,","The sentence incorrectly states that the Jazz came out strong in the third quarter, when it was actually the Thunder.",qwen_medium,5557.23
S016,3,4,to tie the game on a 24 - 2 run,103.0,112.0,word,to extend their lead,"The sentence incorrectly states that the Thunder tied the game, when they actually extended their lead.",qwen_medium,5557.23
S016,4,5,15,128.0,128.0,number,16,"Russell Westbrook scored 16 points, not 15.",qwen_medium,5557.23
S016,4,6,6 - 15 FG,131.0,134.0,number,6 - 15 FG,"The field goal attempts are correct, but the points scored should be 16, not 15.",qwen_medium,5557.23
S016,4,7,2 - 3 FT,141.0,144.0,number,2 - 3 FT,"The free throw attempts and makes are correct, but the points scored should be 16, not 15.",qwen_medium,5557.23
S016,5,8,20,167.0,167.0,number,20,Kevin Durant's points are correct.,qwen_medium,5557.23
S016,5,9,7 - 11 FG,170.0,173.0,number,7 - 11 FG,Kevin Durant's field goal attempts and makes are correct.,qwen_medium,5557.23
S016,5,10,2 - 4 3Pt,175.0,178.0,number,2 - 4 3Pt,Kevin Durant's three-point attempts and makes are correct.,qwen_medium,5557.23
S016,5,11,4 - 5 FT,180.0,183.0,number,4 - 5 FT,Kevin Durant's free throw attempts and makes are correct.,qwen_medium,5557.23
S016,6,12,17,207.0,207.0,number,17,Dion Waiters' points are correct.,qwen_medium,5557.23
S016,6,13,8 - 16 FG,210.0,213.0,number,8 - 16 FG,Dion Waiters' field goal attempts and makes are correct.,qwen_medium,5557.23
