TEXT_ID,SENTENCE_ID,ANNOTATION_ID,TOKENS,DOC_TOKEN_START,DOC_TOKEN_END,TYPE,CORRECTION,COMMENT,MODEL,PROMPT_KEY,TIME_SECONDS
S002,9,1,Sunday,188.0,188.0,WORD,Wednesday,"The box score indicates the next game is on Wednesday, not Sunday.",qwen_medium,p3_sent,16327.22
S002,10,1,have now won,99.0,101.0,CONTEXT,,"The sentence implies recent improvement, but the box score shows they lost this game.",qwen_medium,p3_sent,16327.22
S002,11,1,23,236.0,236.0,NUMBER,29,"LeBron James scored 29 points, not 23.",qwen_medium,p3_sent,16327.22
S002,12,1,second,248.0,248.0,WORD,leading,"Kyrie Irving had the most points, not the second most.",qwen_medium,p3_sent,16327.22
S002,13,1,11,277.0,277.0,NUMBER,12,"Kevin Love actually had 12 rebounds, not 11.",qwen_medium,p3_sent,16327.22
S002,14,1,25 points,151.0,152.0,NUMBER,0 points,Tristan Thompson scored 0 points according to the box score.,qwen_medium,p3_sent,16327.22
S002,14,2,off the bench,289.0,291.0,WORD,as a starter,"Tristan Thompson started the game, not coming off the bench.",qwen_medium,p3_sent,16327.22
S002,15,1,Sunday,188.0,188.0,WORD,Friday,"The box score indicates the next game for the Cavaliers is on Friday, not Sunday.",qwen_medium,p3_sent,16327.22
S003,1,1,Saturday,17.0,17.0,WORD,Sunday,"The game was played on Sunday, not Saturday.",qwen_medium,p3_sent,16327.22
S003,2,1,Friday,51.0,51.0,WORD,Sunday,"The game was played on Sunday, not Friday.",qwen_medium,p3_sent,16327.22
S003,3,1,a steal,96.0,97.0,NUMBER,1 steal,"DeMar DeRozan had 1 steal, not just a steal mentioned without a number.",qwen_medium,p3_sent,16327.22
S003,4,1,16 - 10,,,NUMBER,"16 points, 10 assists","The number of assists is correct, but the points should be 16, not 16 - 10.",qwen_medium,p3_sent,16327.22
S003,5,1,a block and a block,151.0,155.0,NUMBER,1 block,The sentence incorrectly states three blocks when the box score shows only one block.,qwen_medium,p3_sent,16327.22
S003,6,1,a block and a block,151.0,155.0,NUMBER,3 blocks,"The sentence incorrectly states 'a block, a block and a block' instead of the correct number of blocks.",qwen_medium,p3_sent,16327.22
S003,7,1,a steal,96.0,97.0,NUMBER,1 steal,"Terrence Ross had 1 steal, not a steal.",qwen_medium,p3_sent,16327.22
S003,7,2,a block,126.0,127.0,NUMBER,1 block,"Terrence Ross had 1 block, not a block.",qwen_medium,p3_sent,16327.22
S003,8,1,seventh,225.0,225.0,NUMBER,third,"The Raptors are in third place in the Eastern Conference, not seventh.",qwen_medium,p3_sent,16327.22
S003,9,1,Charlotte to take on the,236.0,240.0,NAME,Orlando to play the,"The game mentioned is in Orlando, not Charlotte.",qwen_medium,p3_sent,16327.22
S003,9,2,Hornets,241.0,241.0,NAME,Heat,"The team mentioned is the Miami Heat, not the Charlotte Hornets.",qwen_medium,p3_sent,16327.22
S003,9,3,Friday night,243.0,244.0,WORD,Tuesday,"The game is scheduled for Tuesday, not Friday.",qwen_medium,p3_sent,16327.22
S003,10,1,Elfrid Payton,,,NAME,Evan Fournier,Elfrid Payton did not lead the team in scoring; Evan Fournier did.,qwen_medium,p3_sent,16327.22
S003,10,2,13 points,,,NUMBER,15 points,"Elfrid Payton scored 13 points, but the story incorrectly attributes this to the leading scorer.",qwen_medium,p3_sent,16327.22
S003,10,3,three assists,,,NUMBER,3 assists,"Elfrid Payton had 3 assists, but the story incorrectly attributes this to the leading scorer.",qwen_medium,p3_sent,16327.22
S003,10,4,two rebounds,,,NUMBER,3 rebounds,"Elfrid Payton had 2 rebounds, but the story incorrectly attributes this to the leading scorer.",qwen_medium,p3_sent,16327.22
S003,10,5,a steal,,,NUMBER,1 steal,"Elfrid Payton had 1 steal, but the story incorrectly attributes this to the leading scorer.",qwen_medium,p3_sent,16327.22
S003,11,1,10 - point,275.0,277.0,NUMBER,7 points,"Aaron Gordon scored 7 points, not 10.",qwen_medium,p3_sent,16327.22
S003,11,2,12 - rebound,279.0,281.0,NUMBER,1 rebound,"Aaron Gordon had 1 rebound, not 12.",qwen_medium,p3_sent,16327.22
S003,12,1,13,139.0,139.0,NUMBER,13 points,"The box score shows Elfrid Payton scored 13 points, which is correct.",qwen_medium,p3_sent,16327.22
S003,12,2,two,197.0,197.0,NUMBER,3 assists,"The box score shows Elfrid Payton had 3 assists, not two.",qwen_medium,p3_sent,16327.22
S003,12,3,two,197.0,197.0,NUMBER,2 rebounds,"The box score shows Elfrid Payton had 2 rebounds, which is correct.",qwen_medium,p3_sent,16327.22
S003,12,4,a,55.0,55.0,NUMBER,1 steal,"The box score shows Elfrid Payton had 1 steal, not a single steal.",qwen_medium,p3_sent,16327.22
S003,13,1,10 - 12,,,NUMBER,"7 points, 1 rebound","Aaron Gordon scored 7 points and had 1 rebound, not 10 points and 12 rebounds.",qwen_medium,p3_sent,16327.22
S003,14,1,11 points,194.0,195.0,NUMBER,0 points,D.J. Augustin scored 0 points according to the box score.,qwen_medium,p3_sent,16327.22
S003,14,2,three rebounds,120.0,121.0,NUMBER,3 rebounds,"D.J. Augustin had 3 rebounds, which is correct.",qwen_medium,p3_sent,16327.22
S003,14,3,two assists,305.0,306.0,NUMBER,2 assists,"D.J. Augustin had 2 assists, which is correct.",qwen_medium,p3_sent,16327.22
S003,14,4,a pair of steals,362.0,365.0,NUMBER,2 steals,"D.J. Augustin had 2 steals, which is correct.",qwen_medium,p3_sent,16327.22
S003,15,1,last place,371.0,372.0,CONTEXT,not last place,The Raptors are not in last place in the Southeast Division according to the provided box score.,qwen_medium,p3_sent,16327.22
S003,16,1,Friday,51.0,51.0,WORD,Sunday,"The game was played on Sunday, not Friday.",qwen_medium,p3_sent,16327.22
S004,1,1,Vivint Smart Home Arena,,,NAME,"Vivint Smart Home Arena is not mentioned in the box score, but the home team is the Utah Jazz, so the venue can be inferred.","The venue is not provided in the box score, but it is implied to be the home arena of the Utah Jazz.",qwen_medium,p3_sent,16327.22
S004,2,1,one of the best,32.0,35.0,CONTEXT,,The statement about the Jazz being one of the best teams in the NBA this season is not supported by the box score.,qwen_medium,p3_sent,16327.22
S004,3,1,16,72.0,72.0,NUMBER,31,"The Jazz outscored the Lakers by 31-24 in the fourth quarter, not by 16.",qwen_medium,p3_sent,16327.22
S004,4,1,24 percent,,,NUMBER,24,The story correctly states the Jazz held the Lakers to 24 percent from three-point range.,qwen_medium,p3_sent,16327.22
S004,5,1,43 - 24,120.0,122.0,NUMBER,47 - 43,"The rebounding numbers are incorrect; the Jazz had 47 rebounds, and the Lakers had 43.",qwen_medium,p3_sent,16327.22
S004,6,1,Kobe Bryant,137.0,138.0,NAME,None,"Kobe Bryant is not mentioned in the box score, and there is no indication he was absent from the game.",qwen_medium,p3_sent,16327.22
S004,7,1,D'Angelo Russell,153.0,154.0,NUMBER,Lou Williams,D'Angelo Russell did not lead the team in scoring; Lou Williams did.,qwen_medium,p3_sent,16327.22
S004,7,2,17 points,164.0,165.0,NUMBER,9 points,"D'Angelo Russell scored 9 points, not 17.",qwen_medium,p3_sent,16327.22
S004,7,3,five rebounds,167.0,168.0,NUMBER,5 rebounds,"D'Angelo Russell had 5 rebounds, which is correct, but this is part of the incorrect statement about him leading the team.",qwen_medium,p3_sent,16327.22
S004,7,4,five assists,170.0,171.0,NUMBER,4 assists,"D'Angelo Russell had 4 assists, not 5.",qwen_medium,p3_sent,16327.22
S004,8,1,12 rebounds,190.0,191.0,NUMBER,10 rebounds,"Luol Deng actually had 10 rebounds, not 12.",qwen_medium,p3_sent,16327.22
S004,9,1,D'Angelo Russell,,,NAME,Lou Williams,D'Angelo Russell did not lead the Lakers in scoring; Lou Williams did.,qwen_medium,p3_sent,16327.22
S004,9,2,17 points,,,NUMBER,9 points,"D'Angelo Russell scored 9 points, not 17.",qwen_medium,p3_sent,16327.22
S004,9,3,five rebounds,,,NUMBER,5 rebounds,"D'Angelo Russell had 5 rebounds, which is correct.",qwen_medium,p3_sent,16327.22
S004,9,4,five assists,,,NUMBER,4 assists,"D'Angelo Russell had 4 assists, not 5.",qwen_medium,p3_sent,16327.22
S004,10,1,12 rebounds,190.0,191.0,NUMBER,10 rebounds,"Luol Deng actually had 10 rebounds, not 12.",qwen_medium,p3_sent,16327.22
S004,11,1,Portland Trail Blazers,244.0,246.0,NAME,Los Angeles Clippers,"The box score indicates the Lakers are playing the Clippers, not the Trail Blazers.",qwen_medium,p3_sent,16327.22
S004,12,1,have now won four of,257.0,261.0,NUMBER,have now won one of,"The Jazz have only won one game, not four.",qwen_medium,p3_sent,16327.22
S004,12,2,their last five games,262.0,265.0,NUMBER,their last one game,"The Jazz have only played two games, not five.",qwen_medium,p3_sent,16327.22
S004,13,1,three rebounds,291.0,292.0,NUMBER,3 rebounds,"The number of rebounds is correct, but the story incorrectly states 'three' instead of '3'.",qwen_medium,p3_sent,16327.22
S004,14,1,13,313.0,313.0,NUMBER,15,"Rudy Gobert scored 15 points, not 13.",qwen_medium,p3_sent,16327.22
S004,15,1,13 rebounds,316.0,317.0,NUMBER,13 points and 13 rebounds,"The number of rebounds is correct, but the number of points is incorrect.",qwen_medium,p3_sent,16327.22
S004,16,1,13 points,,,NUMBER,"13 points, 13 rebounds and 4 blocks","Rudy Gobert actually scored 13 points, had 13 rebounds, and 4 blocks.",qwen_medium,p3_sent,16327.22
S004,17,1,Portland Trail Blazers,244.0,246.0,NAME,Los Angeles Clippers,"The Jazz are playing the Los Angeles Clippers, not the Portland Trail Blazers.",qwen_medium,p3_sent,16327.22
S005,1,1,15,27.0,27.0,NUMBER,13,"The box score shows the Magic had 13 turnovers, not 15.",qwen_medium,p3_sent,16327.22
S005,1,2,from the Hawks,29.0,31.0,WORD,from the Magic,"The turnovers were from the Magic, not the Hawks.",qwen_medium,p3_sent,16327.22
S005,2,1,one steal,64.0,65.0,NUMBER,two steals,"Paul Millsap had two steals, not one.",qwen_medium,p3_sent,16327.22
S005,3,1,one steal,64.0,65.0,NUMBER,no steals,Paul Millsap did not record any steals according to the box score.,qwen_medium,p3_sent,16327.22
S005,4,1,one block,108.0,109.0,NUMBER,1 block,"The box score shows Dwight Howard had 1 block, not 'one block'.",qwen_medium,p3_sent,16327.22
S005,5,1,27,117.0,117.0,NUMBER,8,"Kent Bazemore scored 8 points, not 27.",qwen_medium,p3_sent,16327.22
S005,6,1,27,117.0,117.0,NUMBER,8,"Kent Bazemore scored 8 points, not 27.",qwen_medium,p3_sent,16327.22
S005,7,1,Paul Millsap,38.0,39.0,NAME,"Tim Hardaway, Jr.","Paul Millsap did score 21 points, but he played for the Hawks, not Orlando.",qwen_medium,p3_sent,16327.22
S005,7,2,Orlando,154.0,154.0,NAME,Atlanta,"Paul Millsap played for the Hawks, not Orlando.",qwen_medium,p3_sent,16327.22
S005,8,1,one block,108.0,109.0,NUMBER,1 block,"The box score shows Dwight Howard had 1 block, not 'one block'.",qwen_medium,p3_sent,16327.22
S005,9,1,Kent Bazemore,111.0,112.0,NUMBER,Malcolm Delaney,"Malcolm Delaney, not Kent Bazemore, led the second unit with 12 points.",qwen_medium,p3_sent,16327.22
S005,9,2,three rebounds,120.0,121.0,NUMBER,1 rebound,"Malcolm Delaney had 1 rebound, not three.",qwen_medium,p3_sent,16327.22
S005,9,3,three assists,102.0,103.0,NUMBER,1 assist,"Malcolm Delaney had 1 assist, not three.",qwen_medium,p3_sent,16327.22
S005,9,4,two steals,126.0,127.0,NUMBER,0 steals,"Malcolm Delaney had 0 steals, not two.",qwen_medium,p3_sent,16327.22
S005,9,5,one block,108.0,109.0,NUMBER,0 blocks,"Malcolm Delaney had 0 blocks, not one.",qwen_medium,p3_sent,16327.22
S005,10,1,New York Knicks,229.0,231.0,NAME,Houston Rockets,"The Magic are scheduled to play the Houston Rockets, not the New York Knicks.",qwen_medium,p3_sent,16327.22
S005,10,2,Toronto Raptors,244.0,245.0,NAME,Utah Jazz,"The Hawks are scheduled to play the Utah Jazz, not the Toronto Raptors.",qwen_medium,p3_sent,16327.22
S006,1,1,defeated,9.0,9.0,WORD,were defeated by,"The sentence incorrectly states that the Rockets defeated the Nets, when the Nets actually won.",qwen_medium,p3_sent,16327.22
S006,1,2,Friday,22.0,22.0,WORD,Tuesday,"The day of the game is incorrect; the game was played on Tuesday, not Friday.",qwen_medium,p3_sent,16327.22
S006,2,1,double - digit,,,NUMBER,not specified in the box score,The box score does not provide information about the betting line or the Nets being favorites.,qwen_medium,p3_sent,16327.22
S006,3,1,10 points,,,NUMBER,10 points,"The number of points is correct, but the context is misleading as it implies a win, which is not supported by the box score.",qwen_medium,p3_sent,16327.22
S006,3,2,in the win,,,CONTEXT,in the loss,"The sentence incorrectly states that James Harden's performance was in a win, when the box score shows the Rockets lost the game.",qwen_medium,p3_sent,16327.22
S006,4,1,Trevor Ariza,,,NAME,Clint Capela,Trevor Ariza did not start the game; Clint Capela did.,qwen_medium,p3_sent,16327.22
S006,4,2,2 points,,,NUMBER,6 points,"Trevor Ariza scored 2 points, but the sentence incorrectly attributes this to a starter who did not play as much.",qwen_medium,p3_sent,16327.22
S006,4,3,four rebounds,,,NUMBER,9 rebounds,"Clint Capela, the actual starter, had 9 rebounds, not 4.",qwen_medium,p3_sent,16327.22
S006,4,4,four assists,,,NUMBER,0 assists,"Clint Capela had 0 assists, not 4.",qwen_medium,p3_sent,16327.22
S006,5,1,Orlando Magic,102.0,103.0,NAME,Wizards,"The Rockets are playing the Wizards, not the Orlando Magic, on Wednesday.",qwen_medium,p3_sent,16327.22
S006,6,1,Brook Lopez,,,NAME,Brook Lopez did play in this game,"The sentence incorrectly states that the Nets played without Brook Lopez, but the box score shows he played and scored 24 points.",qwen_medium,p3_sent,16327.22
S006,7,1,Brook Lopez,,,NAME,Brook Lopez,"The name is correct, but the context suggests a potential issue.",qwen_medium,p3_sent,16327.22
S006,8,1,Thaddeus Young,163.0,164.0,CONTEXT,,"Thaddeus Young was indeed one of the starters in double figures, but the sentence implies he was the only one, which is misleading.",qwen_medium,p3_sent,16327.22
S006,9,1,Friday,22.0,22.0,WORD,Thursday,"The Nets are playing against the Sixers on Thursday, not Friday.",qwen_medium,p3_sent,16327.22
S007,1,1,Russell Westbrook and Russell Westbrook,,,WORD,Russell Westbrook,Redundant mention of Russell Westbrook.,qwen_medium,p3_sent,16327.22
S007,1,2,Sleep Train Arena,,,NAME,Golden 1 Center,Incorrect arena name.,qwen_medium,p3_sent,16327.22
S007,2,1,seven assists,39.0,40.0,NUMBER,10 assists,"The box score shows Westbrook had 10 assists, not seven.",qwen_medium,p3_sent,16327.22
S007,2,2,three steals,78.0,79.0,NUMBER,4 steals,"The box score shows Westbrook had 4 steals, not three.",qwen_medium,p3_sent,16327.22
S007,3,1,10 - of - 18,,,NUMBER,11 - of - 18,Kanter's shooting percentage is incorrectly stated.,qwen_medium,p3_sent,16327.22
S007,4,1,while the Kings,138.0,140.0,CONTEXT,,"The sentence is redundant, mentioning the Kings' shooting percentages twice.",qwen_medium,p3_sent,16327.22
S007,5,1,four,42.0,42.0,NUMBER,3,"Cousins had 3 steals, not 4.",qwen_medium,p3_sent,16327.22
S007,6,1,21 points,213.0,214.0,NUMBER,6 points,"Steven Adams scored 6 points, not 21.",qwen_medium,p3_sent,16327.22
S007,6,2,four rebounds,216.0,217.0,NUMBER,4 rebounds,"Steven Adams had 4 rebounds, which is correct, but the points are incorrect.",qwen_medium,p3_sent,16327.22
S007,6,3,one steal,219.0,220.0,NUMBER,1 steal,"Steven Adams had 1 steal, which is correct, but the points are incorrect.",qwen_medium,p3_sent,16327.22
S008,1,1,Saturday,19.0,19.0,WORD,Monday,"The game was played on Monday, not Saturday.",qwen_medium,p3_sent,16327.22
S008,2,1,only six road wins,,,NUMBER,no road wins,The box score does not show any road wins for the Grizzlies.,qwen_medium,p3_sent,16327.22
S008,3,1,Marc Gasol,,,NAME,Joe Ingles,Marc Gasol did not play for the Jazz; Joe Ingles scored 20 points.,qwen_medium,p3_sent,16327.22
S008,3,2,22 points,,,NUMBER,20 points,"Joe Ingles scored 20 points, not 22.",qwen_medium,p3_sent,16327.22
S008,3,3,five assists,,,NUMBER,2 assists,"Joe Ingles had 2 assists, not five.",qwen_medium,p3_sent,16327.22
S008,4,1,seven,160.0,160.0,NUMBER,2,"Mike Conley had 2 assists, not seven.",qwen_medium,p3_sent,16327.22
S008,5,1,off the bench,200.0,202.0,WORD,as a starter,Zach Randolph started the game according to the box score.,qwen_medium,p3_sent,16327.22
S008,6,1,while the Jazz shot,219.0,222.0,CONTEXT,,The sentence is redundant and confusing as it repeats the same information about the Jazz's shooting percentages.,qwen_medium,p3_sent,16327.22
S008,7,1,top seed,259.0,260.0,CONTEXT,,The Grizzlies are not battling for the top seed in the West based on their 5-5 record.,qwen_medium,p3_sent,16327.22
S008,8,1,Gordon Hayward led the way for the Grizzlies,,,NAME,Gordon Hayward led the way for the Jazz,"Gordon Hayward played for the Jazz, not the Grizzlies.",qwen_medium,p3_sent,16327.22
S008,8,2,13 points,,,NUMBER,20 points,"Gordon Hayward scored 20 points, not 13.",qwen_medium,p3_sent,16327.22
S008,8,3,4 - of - 14 shooting,,,NUMBER,4 - of - 14 shooting,"Gordon Hayward shot 4-of-14, which is correct.",qwen_medium,p3_sent,16327.22
S008,8,4,four rebounds,,,NUMBER,4 rebounds,"Gordon Hayward had 4 rebounds, which is correct.",qwen_medium,p3_sent,16327.22
S008,8,5,three assists,,,NUMBER,3 assists,"Gordon Hayward had 3 assists, which is correct.",qwen_medium,p3_sent,16327.22
S008,8,6,one steal,,,NUMBER,0 steals,"Gordon Hayward had 0 steals, not 1.",qwen_medium,p3_sent,16327.22
S008,8,7,36 minutes,,,NUMBER,36 minutes,"Gordon Hayward played 36 minutes, which is correct.",qwen_medium,p3_sent,16327.22
S008,9,1,22 points,,,NUMBER,6 points,"Rudy Gobert scored 6 points, not 22.",qwen_medium,p3_sent,16327.22
S008,9,2,9 - of - 17,,,NUMBER,2 - of - 3,"Rudy Gobert made 2 of 3 field goals, not 9 of 17.",qwen_medium,p3_sent,16327.22
S008,9,3,in 22 minutes,,,NUMBER,in 22 minutes,"Rudy Gobert played 22 minutes, which is correct.",qwen_medium,p3_sent,16327.22
S008,9,4,off the bench,,,WORD,as a starter,"Rudy Gobert started the game, not coming off the bench.",qwen_medium,p3_sent,16327.22
S008,10,1,while the Jazz shot,219.0,222.0,CONTEXT,,The sentence is redundant and confusing as it repeats the same information about the Jazz's shooting percentages.,qwen_medium,p3_sent,16327.22
S008,11,1,Trail Blazers,376.0,377.0,NAME,Grizzlies,The opponent mentioned is incorrect according to the box score.,qwen_medium,p3_sent,16327.22
S009,1,1,defeated,4.0,4.0,WORD,lost to,"The Bucks lost to the Lakers, not defeated them.",qwen_medium,p3_sent,16327.22
S009,1,2,122 - 122,10.0,12.0,NUMBER,114 - 122,"The final score was 114 - 122, not 122 - 122.",qwen_medium,p3_sent,16327.22
S009,1,3,Tuesday,20.0,20.0,WORD,Friday,"The game was played on Friday, not Tuesday.",qwen_medium,p3_sent,16327.22
S009,2,1,prevail with a huge,35.0,38.0,CONTEXT,,"The sentence suggests the Bucks won, but the box score shows the Lakers won.",qwen_medium,p3_sent,16327.22
S009,2,2,road,39.0,39.0,WORD,home,"The game was played at BMO Harris Bradley Center, which is the Bucks' home court.",qwen_medium,p3_sent,16327.22
S009,3,1,led for the majority,47.0,50.0,CONTEXT,fell behind early and struggled to catch up,The Bucks did not lead for the majority of the game according to the box score.,qwen_medium,p3_sent,16327.22
S009,3,2,led by double - digits,57.0,61.0,CONTEXT,were down by double digits,The Bucks did not lead by double digits in the second half; they were trailing.,qwen_medium,p3_sent,16327.22
S009,4,1,held the Lakers,79.0,81.0,CONTEXT,held the Bucks,The sentence incorrectly states that the Lakers held the Lakers to 29 percent shooting.,qwen_medium,p3_sent,16327.22
S009,4,2,29 percent,83.0,84.0,NUMBER,53 percent,"The box score shows the Bucks shot 53 percent from the field, not 29 percent.",qwen_medium,p3_sent,16327.22
S009,5,1,have now won,101.0,103.0,CONTEXT,,The statement about winning four of their last five games is not supported by the box score.,qwen_medium,p3_sent,16327.22
S009,6,1,D'Angelo Russell,117.0,118.0,NAME,Giannis Antetokounmpo,D'Angelo Russell did not score 41 points; Giannis Antetokounmpo did.,qwen_medium,p3_sent,16327.22
S009,6,2,41 points,129.0,130.0,NUMBER,14 points,"D'Angelo Russell scored 14 points, not 41.",qwen_medium,p3_sent,16327.22
S009,6,3,11 - of - 20,138.0,142.0,NUMBER,6 of 9,"D'Angelo Russell shot 6 of 9, not 11 of 20.",qwen_medium,p3_sent,16327.22
S009,7,1,Luol Deng,145.0,146.0,NAME,Nick Young,Luol Deng did not play in this game; Nick Young scored 26 points.,qwen_medium,p3_sent,16327.22
S009,7,2,26 points,156.0,157.0,NUMBER,0 points,Luol Deng did not score any points in this game.,qwen_medium,p3_sent,16327.22
S009,7,3,three rebounds,132.0,133.0,NUMBER,3 rebounds,"This is correct, but since Luol Deng did not play, this is misleading.",qwen_medium,p3_sent,16327.22
S009,7,4,two assists,162.0,163.0,NUMBER,0 assists,Luol Deng did not record any assists in this game.,qwen_medium,p3_sent,16327.22
S009,8,1,D'Angelo Russell,117.0,118.0,NAME,Giannis Antetokounmpo,"Giannis Antetokounmpo was the only starter in double figures, not D'Angelo Russell.",qwen_medium,p3_sent,16327.22
S009,8,2,14 points,179.0,180.0,NUMBER,41 points,"Giannis Antetokounmpo scored 41 points, not 14 points.",qwen_medium,p3_sent,16327.22
S009,8,3,three rebounds,132.0,133.0,NUMBER,8 rebounds,"Giannis Antetokounmpo had 8 rebounds, not 3 rebounds.",qwen_medium,p3_sent,16327.22
S009,8,4,five assists,135.0,136.0,NUMBER,6 assists,"Giannis Antetokounmpo had 6 assists, not 5 assists.",qwen_medium,p3_sent,16327.22
S009,9,1,New Orleans Pelicans,199.0,201.0,NAME,Sacramento Kings,"The next game for the Lakers is against the Sacramento Kings, not the New Orleans Pelicans.",qwen_medium,p3_sent,16327.22
S009,9,2,Sunday,203.0,203.0,WORD,Tuesday,"The next game for the Lakers is on Tuesday, not Sunday.",qwen_medium,p3_sent,16327.22
S009,10,1,has now lost,211.0,213.0,CONTEXT,,"The sentence implies a recent losing streak, but the box score does not provide information about the team's recent performance.",qwen_medium,p3_sent,16327.22
S009,11,1,six assists,,,NUMBER,"six assists, three blocks and two steals",The sentence omits the blocks and steals.,qwen_medium,p3_sent,16327.22
S009,12,1,18,259.0,259.0,NUMBER,6,"Khris Middleton scored 6 points, not 18.",qwen_medium,p3_sent,16327.22
S009,12,2,six rebounds,262.0,263.0,NUMBER,1 rebound,"Khris Middleton had 1 rebound, not six.",qwen_medium,p3_sent,16327.22
S009,12,3,six assists,245.0,246.0,NUMBER,6 assists,"Khris Middleton had 6 assists, which is correct, but the points and rebounds were incorrect.",qwen_medium,p3_sent,16327.22
