TEXT_ID,SENTENCE_ID,ANNOTATION_ID,TOKENS,DOC_TOKEN_START,DOC_TOKEN_END,TYPE,CORRECTION,COMMENT,MODEL,PROMPT_KEY,TIME_SECONDS
S003,4,1,16 - point,,,NUMBER,16-point,hyphen is not present in the box score data.,llama_medium,p0b_sent,11418.13
S003,4,2,10 - assist,,,NUMBER,10-assist,hyphen is not present in the box score data.,llama_medium,p0b_sent,11418.13
S003,5,1,16 - point,,,NUMBER,16-point,"The phrase '16 - point' is not a number, but a phrase that contains a number.",llama_medium,p0b_sent,11418.13
S003,6,1,16,107.0,107.0,NUMBER,double,"Jonas Valanciunas posted a double-double, not a 16-point, 13-rebound double-double.",llama_medium,p0b_sent,11418.13
S003,7,1,11,194.0,194.0,NUMBER,11,Terrence Ross scored 11 points.,llama_medium,p0b_sent,11418.13
S003,10,1,Elfrid,252.0,252.0,NAME,Evan,Incorrect player name.,llama_medium,p0b_sent,11418.13
S003,11,1,12,64.0,64.0,NUMBER,1,,llama_medium,p0b_sent,11418.13
S003,12,1,N/A,,,NUMBER,13,"The sentence claims Elfrid Payton had N/A rebounds, but the box score data says he had 2 rebounds.",llama_medium,p0b_sent,11418.13
S003,13,1,12,64.0,64.0,NUMBER,1,,llama_medium,p0b_sent,11418.13
S003,14,1,DJ,342.0,342.0,NAME,D.J.,Wrong first name.,llama_medium,p0b_sent,11418.13
S004,1,1,Vivint Smart Home Arena,,,NOT_CHECKABLE,,Arena name is not present in the data.,llama_medium,p0b_sent,11418.13
S004,3,1,fourth,75.0,75.0,NUMBER,four,Incorrect quarter number.,llama_medium,p0b_sent,11418.13
S004,4,1,38,91.0,91.0,NUMBER,43,The Jazz held the Lakers to 43 percent from the field.,llama_medium,p0b_sent,11418.13
S004,4,2,24,97.0,97.0,NUMBER,39,The Jazz held the Lakers to 39 percent from three-point range.,llama_medium,p0b_sent,11418.13
S004,5,1,43 - 24,120.0,122.0,NUMBER,47-43,Incorrect rebounding numbers.,llama_medium,p0b_sent,11418.13
S004,6,1,1,26.0,26.0,NUMBER,0,The Lakers record is actually 0-1.,llama_medium,p0b_sent,11418.13
S004,7,1,17,164.0,164.0,NUMBER,9,"D'Angelo Russell scored 9 points, not 17.",llama_medium,p0b_sent,11418.13
S004,8,1,12,187.0,187.0,NUMBER,12,"Luol Deng had 12 rebounds, not 12 points and 12 rebounds.",llama_medium,p0b_sent,11418.13
S004,9,1,17,164.0,164.0,NUMBER,9,"D'Angelo Russell scored 9 points, not 17.",llama_medium,p0b_sent,11418.13
S004,10,1,12,187.0,187.0,NUMBER,12,"Luol Deng had 12 rebounds, not 12 points and 12 rebounds.",llama_medium,p0b_sent,11418.13
S004,12,1,four,260.0,260.0,NUMBER,three,Incorrect number of games won.,llama_medium,p0b_sent,11418.13
S004,13,1,George,273.0,273.0,NAME,Derrick Favors,Incorrect player name.,llama_medium,p0b_sent,11418.13
S004,14,1,second,307.0,307.0,NUMBER,first,Rudy Gobert was first on the team in rebounds.,llama_medium,p0b_sent,11418.13
S004,15,1,13,313.0,313.0,NUMBER,9,"Rudy Gobert had 9 rebounds, not 13.",llama_medium,p0b_sent,11418.13
S004,16,1,double - double,,,WORD,double-double,Incorrect phrase.,llama_medium,p0b_sent,11418.13
S005,1,1,35,8.0,8.0,NUMBER,53,The Hawks held the Magic to a 53 percent success rate from the floor.,llama_medium,p0b_sent,11418.13
S005,1,2,26,16.0,16.0,NUMBER,36,The Hawks held the Magic to a 36 percent success rate from three-point range.,llama_medium,p0b_sent,11418.13
S005,2,1,game - high,,,WORD,game-high,hyphenated compound adjective,llama_medium,p0b_sent,11418.13
S005,3,1,Millsap,39.0,39.0,NAME,"Millsap is correct, but the sentence is referring to Paul Millsap, so the correct answer is 'Paul Millsap'","The sentence is referring to Paul Millsap, not just Milsap.",llama_medium,p0b_sent,11418.13
S005,4,1,one,64.0,64.0,NUMBER,a,"The sentence says one block, but the box score says none.",llama_medium,p0b_sent,11418.13
S005,5,1,27,117.0,117.0,NUMBER,8,"Kent Bazemore scored 8 points, not 27.",llama_medium,p0b_sent,11418.13
S005,6,1,27,117.0,117.0,NUMBER,12,"Kent Bazemore scored 12 points, not 27.",llama_medium,p0b_sent,11418.13
S005,7,1,Paul Millsap,,,NAME,Paul Millsap is not the player who led the way for Orlando,The text does not specify who led the way for Orlando.,llama_medium,p0b_sent,11418.13
S005,8,1,one,64.0,64.0,NUMBER,a,The sentence says 'one block' but the box score data says 'no blocks'.,llama_medium,p0b_sent,11418.13
S005,9,1,one,64.0,64.0,NUMBER,two,"Kent Bazemore led the second unit with 12 points, three rebounds, three assists, two steals and one block, but the text says one block instead of two.",llama_medium,p0b_sent,11418.13
S006,1,1,Friday,22.0,22.0,NAME,Tuesday,Incorrect day of the week.,llama_medium,p0b_sent,11418.13
S006,2,1,double,32.0,32.0,NUMBER,single,The Nets were not double-digit favorites.,llama_medium,p0b_sent,11418.13
S006,3,1,10,5.0,5.0,NUMBER,22,"James Harden scored 22 points, not 10.",llama_medium,p0b_sent,11418.13
S006,4,1,2,80.0,80.0,NUMBER,3,"Trevor Ariza scored 3 points, not 2.",llama_medium,p0b_sent,11418.13
S006,6,1,Brook,117.0,117.0,NAME,Brooklyn,"The sentence claims Brook Lopez did not play, but the box score data does not support this.",llama_medium,p0b_sent,11418.13
S006,7,1,24,151.0,151.0,NUMBER,20,"Brook Lopez scored 20 points, not 24.",llama_medium,p0b_sent,11418.13
S006,8,1,20,177.0,177.0,NUMBER,22,Incorrect points for Thaddeus Young.,llama_medium,p0b_sent,11418.13
S007,1,1,Russell Westbrook and Russell Westbrook,,,NAME,Russell Westbrook,Repeated name,llama_medium,p0b_sent,11418.13
S007,2,1,11,36.0,36.0,NUMBER,7,Incorrect number of rebounds.,llama_medium,p0b_sent,11418.13
S007,2,2,seven,39.0,39.0,NUMBER,three,Incorrect number of steals.,llama_medium,p0b_sent,11418.13
S007,2,3,one,45.0,45.0,NUMBER,three,Incorrect number of blocks.,llama_medium,p0b_sent,11418.13
S007,3,1,10 - of - 18,,,NUMBER,10-of-18,Incorrect shooting stats.,llama_medium,p0b_sent,11418.13
S007,4,1,46,126.0,126.0,NUMBER,44,Incorrect field goal percentage for the Kings.,llama_medium,p0b_sent,11418.13
S007,4,2,36,33.0,33.0,NUMBER,36,Incorrect three-point percentage for the Kings.,llama_medium,p0b_sent,11418.13
S007,5,1,11 - of - 20,,,NUMBER,11-of-20,Incorrect shooting percentage.,llama_medium,p0b_sent,11418.13
S007,6,1,29,106.0,106.0,NUMBER,29,Incorrect number of points scored by Enes Kanter.,llama_medium,p0b_sent,11418.13
S008,1,1,Saturday,19.0,19.0,NAME,Monday,Incorrect day of the week.,llama_medium,p0b_sent,11418.13
S008,2,1,six,36.0,36.0,NUMBER,five,"The Grizzlies had five road wins, not six.",llama_medium,p0b_sent,11418.13
S008,3,1,game - high,,,WORD,game-high,hyphenate game-high,llama_medium,p0b_sent,11418.13
S008,4,1,7,88.0,88.0,NUMBER,7,Incorrect number of field goals made.,llama_medium,p0b_sent,11418.13
S008,4,2,14,143.0,143.0,NUMBER,14,Incorrect number of field goal attempts.,llama_medium,p0b_sent,11418.13
S008,4,3,2,147.0,147.0,NUMBER,2,Incorrect number of three-pointers made.,llama_medium,p0b_sent,11418.13
S008,4,4,5,24.0,24.0,NUMBER,5,Incorrect number of three-point attempts.,llama_medium,p0b_sent,11418.13
S008,5,1,23,198.0,198.0,NUMBER,13,Incorrect number of minutes played.,llama_medium,p0b_sent,11418.13
S008,6,1,48,207.0,207.0,NUMBER,82,Jazz shot 82 percent from the field.,llama_medium,p0b_sent,11418.13
S008,6,2,29,213.0,213.0,NUMBER,29,Jazz shot 29 percent from long range.,llama_medium,p0b_sent,11418.13
S008,7,1,four,245.0,245.0,NUMBER,three,Incorrect number of games lost.,llama_medium,p0b_sent,11418.13
S008,8,1,4-of-14,,,NUMBER,4-14,Incorrect shooting percentage.,llama_medium,p0b_sent,11418.13
S008,9,1,22,104.0,104.0,NUMBER,22,"The sentence says 22 minutes, but the box score data says 22 is the number of points scored by Rudy Gobert, not the minutes played.",llama_medium,p0b_sent,11418.13
S008,10,1,48,207.0,207.0,NUMBER,82,Jazz shot 82 percent from the field.,llama_medium,p0b_sent,11418.13
S008,10,2,29,213.0,213.0,NUMBER,29,Jazz shot 29 percent from long range.,llama_medium,p0b_sent,11418.13
S008,11,1,Monday,379.0,379.0,NAME,Wednesday,Day of the week is incorrect.,llama_medium,p0b_sent,11418.13
S009,1,1,Milwaukee,2.0,2.0,NAME,Los Angeles,Incorrect team name.,llama_medium,p0b_sent,11418.13
S009,1,2,122,10.0,10.0,NUMBER,114,Incorrect score.,llama_medium,p0b_sent,11418.13
S009,1,3,Tuesday,20.0,20.0,NAME,Friday,Incorrect day of the week.,llama_medium,p0b_sent,11418.13
S009,2,1,huge,38.0,38.0,WORD,narrow,The Bucks did not have a huge road win.,llama_medium,p0b_sent,11418.13
S009,3,1,majority,50.0,50.0,WORD,most,"The Bucks led for most of the game, not the majority.",llama_medium,p0b_sent,11418.13
S009,4,1,29,83.0,83.0,NUMBER,53,"The Bucks shot 53 percent, not 29 percent.",llama_medium,p0b_sent,11418.13
S009,5,1,four,104.0,104.0,NUMBER,three,The Lakers have won three of their last five games.,llama_medium,p0b_sent,11418.13
S009,6,1,D'Angelo,117.0,117.0,NAME,Giannis,"Giannis Antetokounmpo was the player of the game, not D'Angelo Russell.",llama_medium,p0b_sent,11418.13
S009,7,1,Luol,145.0,145.0,NAME,Giannis,Incorrect player name.,llama_medium,p0b_sent,11418.13
S009,8,1,D'Angelo,117.0,117.0,NAME,D'Angelo Russell,Incorrect first name.,llama_medium,p0b_sent,11418.13
S009,10,1,three,132.0,132.0,NUMBER,four,The Bucks have lost four of their last five games.,llama_medium,p0b_sent,11418.13
S009,11,1,Giannis Antetokounmpo,,,CONTEXT,Giannis Antetokounmpo was not the player of the game,Giannis Antetokounmpo was the only Bucks starter to manage double-digit scoring.,llama_medium,p0b_sent,11418.13
S009,12,1,second,67.0,67.0,WORD,first,Khris Middleton was first on the team in scoring.,llama_medium,p0b_sent,11418.13
S009,13,1,Greg,268.0,268.0,NAME,Giannis,Incorrect player name.,llama_medium,p0b_sent,11418.13
S009,14,1,Friday,300.0,300.0,NOT_CHECKABLE,,No schedule data is provided.,llama_medium,p0b_sent,11418.13
S010,1,1,Friday,18.0,18.0,NAME,Wednesday,Day of the week is incorrect.,llama_medium,p0b_sent,11418.13
S010,2,1,huge,36.0,36.0,WORD,narrow,"The Hawks won by 19 points, which is not a narrow margin.",llama_medium,p0b_sent,11418.13
S010,3,1,11,45.0,45.0,NUMBER,10,Number of ties and lead changes is incorrect.,llama_medium,p0b_sent,11418.13
S010,4,1,43,75.0,75.0,NUMBER,39,Atlanta held Orlando to 39 percent from the field.,llama_medium,p0b_sent,11418.13
S010,5,1,27,101.0,101.0,NUMBER,39,"Hawks recorded 39 assists, not 27.",llama_medium,p0b_sent,11418.13
S010,5,2,12,104.0,104.0,NUMBER,17,"Hawks committed 17 turnovers, not 12.",llama_medium,p0b_sent,11418.13
S010,6,1,four,128.0,128.0,NUMBER,three,Incorrect number of games lost.,llama_medium,p0b_sent,11418.13
S010,7,1,7 - of - 13,162.0,166.0,NUMBER,13,Incorrect shooting percentage.,llama_medium,p0b_sent,11418.13
S010,8,1,double - double,,,WORD,double-double,"The phrase 'double - double' is incorrect, it should be 'double-double'.",llama_medium,p0b_sent,11418.13
S010,9,1,17,111.0,111.0,NUMBER,17,Kent Bazemore scored 17 points.,llama_medium,p0b_sent,11418.13
S010,11,1,16,123.0,123.0,NUMBER,17,"The Magic have been struggling mightily recently, but this was a huge win.",llama_medium,p0b_sent,11418.13
S010,12,1,12,104.0,104.0,NUMBER,6,"Nikola Vucevic had 6 rebounds, not 12.",llama_medium,p0b_sent,11418.13
S010,13,1,second,264.0,264.0,NUMBER,first,Evan Fournier was first on the team in points.,llama_medium,p0b_sent,11418.13
S010,14,1,10,252.0,252.0,NUMBER,10,"Nikola Vucevic recorded a double-double, totaling 10 points and 6 rebounds.",llama_medium,p0b_sent,11418.13
S010,15,1,double,173.0,173.0,WORD,double,"Evan Fournier was the only other Magic player in double figures is correct, but the word double is used incorrectly.",llama_medium,p0b_sent,11418.13
S011,1,1,Tuesday,22.0,22.0,NAME,Wednesday,Incorrect day of the week.,llama_medium,p0b_sent,11418.13
S011,2,1,29,46.0,46.0,NUMBER,30,"The Hawks scored 30 points in the first quarter, not 29.",llama_medium,p0b_sent,11418.13
S011,3,1,28,65.0,65.0,NUMBER,30,"The Hawks scored 30 points in the third quarter, not 28.",llama_medium,p0b_sent,11418.13
S011,4,1,44,99.0,99.0,NUMBER,25,The Wizards finished at 25 percent from deep.,llama_medium,p0b_sent,11418.13
S011,5,1,14,135.0,135.0,NUMBER,12,"The Hawks forced the Wizards into 12 turnovers, not 14.",llama_medium,p0b_sent,11418.13
S011,6,1,John,154.0,154.0,NAME,Jeff,Incorrect player name.,llama_medium,p0b_sent,11418.13
S011,6,2,Wall,155.0,155.0,NAME,Teague,Incorrect player name.,llama_medium,p0b_sent,11418.13
S011,6,3,Bradley,157.0,157.0,NAME,Kyle,Incorrect player name.,llama_medium,p0b_sent,11418.13
S011,6,4,Beal,158.0,158.0,NAME,Korver,Incorrect player name.,llama_medium,p0b_sent,11418.13
S011,7,1,9 - 15,,,NUMBER,9-15,Incorrect shooting stats for Wall.,llama_medium,p0b_sent,11418.13
S011,7,2,3 - 5,,,NUMBER,3-5,Incorrect three-point shooting stats for Wall.,llama_medium,p0b_sent,11418.13
S011,8,1,double,206.0,206.0,WORD,consecutive,double-double is not a word,llama_medium,p0b_sent,11418.13
S011,9,1,double,206.0,206.0,WORD,double-double,Incorrect phrase 'double - double' should be 'double-double'.,llama_medium,p0b_sent,11418.13
S011,10,1,second,205.0,205.0,NUMBER,first,"The sentence says it was his second double-double in a row, but the box score data does not support this claim.",llama_medium,p0b_sent,11418.13
S011,11,1,8,303.0,303.0,NUMBER,7,"FG made was 7, not 8.",llama_medium,p0b_sent,11418.13
S011,11,2,0,308.0,308.0,NUMBER,4,"3Pt made was 4, not 0.",llama_medium,p0b_sent,11418.13
S011,11,3,10,315.0,315.0,NUMBER,3,"FT made was 3, not 10.",llama_medium,p0b_sent,11418.13
S011,12,1,16,326.0,326.0,NUMBER,17,The player is averaging 17 points and 6 rebounds on the year.,llama_medium,p0b_sent,11418.13
S011,13,1,21,281.0,281.0,NUMBER,20,"Al Horford scored 20 points, not 21.",llama_medium,p0b_sent,11418.13
S012,1,1,Friday,19.0,19.0,NAME,Saturday,Incorrect day of the week.,llama_medium,p0b_sent,11418.13
S012,2,1,21 - 25,25.0,27.0,NUMBER,15,The Suns' record is actually 15-32.,llama_medium,p0b_sent,11418.13
S012,3,1,Six,57.0,57.0,NUMBER,Five,Incorrect number of players who scored in double digits.,llama_medium,p0b_sent,11418.13
S012,4,1,Gary,84.0,84.0,NAME,Eric,Incorrect player name.,llama_medium,p0b_sent,11418.13
S012,5,1,Jameer,115.0,115.0,NAME,Jameer Nelson,Incorrect first name.,llama_medium,p0b_sent,11418.13
S012,6,1,Jameer,115.0,115.0,NAME,Jameer Nelson,Incorrect first name.,llama_medium,p0b_sent,11418.13
S012,6,2,three,109.0,109.0,NUMBER,six,Incorrect number of rebounds.,llama_medium,p0b_sent,11418.13
S012,6,3,one,81.0,81.0,NUMBER,six,Incorrect number of assists.,llama_medium,p0b_sent,11418.13
S012,7,1,15 - 32,161.0,163.0,NUMBER,21,Incorrect score for the Nuggets.,llama_medium,p0b_sent,11418.13
S012,8,1,Tyson Chandler,,,NAME,Devin Booker,Incorrect player name.,llama_medium,p0b_sent,11418.13
S012,9,1,12,195.0,195.0,NUMBER,13,"Tyson Chandler had 13 rebounds, not 12.",llama_medium,p0b_sent,11418.13
S012,10,1,Friday,19.0,19.0,WORD,Monday,"The Suns host the Grizzlies on Monday, not Friday.",llama_medium,p0b_sent,11418.13
S013,1,1,Wednesday,22.0,22.0,NAME,Saturday,Incorrect day of the week.,llama_medium,p0b_sent,11418.13
S013,2,1,strong,35.0,35.0,WORD,dominant,The Cavaliers did not have a strong first half.,llama_medium,p0b_sent,11418.13
S013,3,1,4,67.0,67.0,NUMBER,4,"FGM is 4, not 4-12.",llama_medium,p0b_sent,11418.13
S013,3,2,0,72.0,72.0,NUMBER,0,"FG3M is 0, not 0-4.",llama_medium,p0b_sent,11418.13
S013,3,3,5,77.0,77.0,NUMBER,7,"FTM is 7, not 5-7.",llama_medium,p0b_sent,11418.13
S013,4,1,11,98.0,98.0,NUMBER,4,"FGM is 4, not 11.",llama_medium,p0b_sent,11418.13
S013,4,2,18,100.0,100.0,NUMBER,7,"FGA is 7, not 18.",llama_medium,p0b_sent,11418.13
S013,4,3,4,67.0,67.0,NUMBER,3,"FTM is 3, not 4.",llama_medium,p0b_sent,11418.13
S013,5,1,2,136.0,136.0,NUMBER,1,"FG made is 1, not 2.",llama_medium,p0b_sent,11418.13
S013,5,2,5,77.0,77.0,NUMBER,2,"FT made is 2, not 5.",llama_medium,p0b_sent,11418.13
S013,6,1,4,67.0,67.0,NUMBER,2,"Nikola Vucevic scored 2 points, not 4.",llama_medium,p0b_sent,11418.13
S013,7,1,5,77.0,77.0,NUMBER,0,"FG made is 0, not 5.",llama_medium,p0b_sent,11418.13
S013,7,2,1,141.0,141.0,NUMBER,0,"3Pt made is 0, not 1.",llama_medium,p0b_sent,11418.13
S013,7,3,2,136.0,136.0,NUMBER,0,"FT made is 0, not 2.",llama_medium,p0b_sent,11418.13
S013,8,1,four,171.0,171.0,NUMBER,2,"Nikola Vucevic scored 2 points, not 4.",llama_medium,p0b_sent,11418.13
S013,8,2,5,77.0,77.0,NUMBER,10,"Nikola Vucevic shot 10 FG, not 5.",llama_medium,p0b_sent,11418.13
S013,8,3,0,72.0,72.0,NUMBER,1,"Nikola Vucevic shot 1 3Pt, not 0.",llama_medium,p0b_sent,11418.13
S013,8,4,4,67.0,67.0,NUMBER,2,"Nikola Vucevic shot 2 3Pt, not 4.",llama_medium,p0b_sent,11418.13
S013,8,5,7,79.0,79.0,NUMBER,2,"Nikola Vucevic shot 2 FT, not 7.",llama_medium,p0b_sent,11418.13
S013,8,6,five,83.0,83.0,NUMBER,3,"Nikola Vucevic had 3 assists, not 5.",llama_medium,p0b_sent,11418.13
S013,9,1,Monday,307.0,307.0,NAME,Friday,"The Magic will play host to the Magic on Friday, not Monday.",llama_medium,p0b_sent,11418.13
S014,1,1,Friday,24.0,24.0,NAME,Saturday,Incorrect day of the week.,llama_medium,p0b_sent,11418.13
S014,2,1,34,50.0,50.0,NUMBER,21,The Trail Blazers outscored the Lakers 21-34 in the first quarter.,llama_medium,p0b_sent,11418.13
S014,3,1,49,72.0,72.0,NUMBER,48,The Trail Blazers shot 48 percent from the field.,llama_medium,p0b_sent,11418.13
S014,3,2,40,78.0,78.0,NUMBER,46,The Trail Blazers shot 46 percent from the three-point line.,llama_medium,p0b_sent,11418.13
S014,3,3,44,91.0,91.0,NUMBER,35,The Lakers shot 35 percent from the floor.,llama_medium,p0b_sent,11418.13
S014,3,4,30,98.0,98.0,NUMBER,20,The Lakers shot 20 percent from deep.,llama_medium,p0b_sent,11418.13
S014,4,1,duo,110.0,110.0,WORD,duet,"The Trail Blazers were led by the duo of CJ McCollum and Damian Lillard, but duo is not the correct word to use here.",llama_medium,p0b_sent,11418.13
S014,5,1,9 - 19,,,NUMBER,9-19,Lillard went 9-19 from the field.,llama_medium,p0b_sent,11418.13
S014,5,2,5 - 11,,,NUMBER,5-11,Lillard went 5-11 from the three-point line.,llama_medium,p0b_sent,11418.13
S014,6,1,37,160.0,160.0,NUMBER,57,"The correct total is 57, not 37.",llama_medium,p0b_sent,11418.13
S014,7,1,12 - for - 20,,,NUMBER,12-20,Incorrect shooting stats.,llama_medium,p0b_sent,11418.13
S014,7,2,4 - for - 7,,,NUMBER,4-7,Incorrect three-point shooting stats.,llama_medium,p0b_sent,11418.13
S014,7,3,28,207.0,207.0,NUMBER,28,Incorrect total points.,llama_medium,p0b_sent,11418.13
S014,8,1,56,225.0,225.0,NUMBER,57,The correct total points is 57.,llama_medium,p0b_sent,11418.13
S014,9,1,Kobe Bryant,,,NAME,"Kobe Bryant started the game, not came off the bench","Kobe Bryant started the game, not came off the bench",llama_medium,p0b_sent,11418.13
S014,10,1,his,163.0,163.0,WORD,his,"The sentence is referring to a female player, so the pronoun should be 'her'.",llama_medium,p0b_sent,11418.13
S014,11,1,Jordan Clarkson,,,NAME,Julius Randle,Incorrect player name.,llama_medium,p0b_sent,11418.13
S014,12,1,20,189.0,189.0,NUMBER,30,"The sentence claims he surpassed the 20-point mark for the first time this season, but the box score data does not support this claim.",llama_medium,p0b_sent,11418.13
S014,13,1,bench,254.0,254.0,WORD,court,The Lakers saw some strong contributions off their court.,llama_medium,p0b_sent,11418.13
S014,14,1,Jordan Clarkson,,,CONTEXT,Jordan Clarkson had 19 points,The sentence is comparing two different players.,llama_medium,p0b_sent,11418.13
S015,1,1,Wednesday,22.0,22.0,NAME,Friday,Incorrect day of the week.,llama_medium,p0b_sent,11418.13
S015,1,2,American Airlines Arena,,,NAME,N/A,Arena name is not provided in the box score data.,llama_medium,p0b_sent,11418.13
S015,4,1,8,103.0,103.0,NUMBER,8,"FG made is 8, not 8-18.",llama_medium,p0b_sent,11418.13
S015,4,2,1,108.0,108.0,NUMBER,1,"3Pt made is 1, not 1-4.",llama_medium,p0b_sent,11418.13
S015,4,3,4,110.0,110.0,NUMBER,4,"FT made is 4, not 4-4.",llama_medium,p0b_sent,11418.13
S015,5,1,0,140.0,140.0,NUMBER,10,,llama_medium,p0b_sent,11418.13
S015,6,1,13,147.0,147.0,NUMBER,11,"DeMarre Carroll scored 11 points, not 13.",llama_medium,p0b_sent,11418.13
S015,6,2,5 - 9,168.0,170.0,NUMBER,5-8,"DeMarre Carroll shot 5-8 FG, not 5-9.",llama_medium,p0b_sent,11418.13
S015,6,3,1 - 2,173.0,175.0,NUMBER,3-4,"DeMarre Carroll shot 3-4 FT, not 1-2.",llama_medium,p0b_sent,11418.13
S015,6,4,20,196.0,196.0,NUMBER,7,"Gerald Green scored 7-15 FG, not 20.",llama_medium,p0b_sent,11418.13
S015,6,5,5 - 10,204.0,206.0,NUMBER,5-10,"Gerald Green shot 5-10 3Pt, not 5-10.",llama_medium,p0b_sent,11418.13
S015,6,6,1 - 1,209.0,211.0,NUMBER,1-1,"Gerald Green shot 1-1 FT, not 1-1.",llama_medium,p0b_sent,11418.13
S015,7,1,some,228.0,228.0,WORD,several,The sentence should be 'The Heat also saw several solid contributions off their bench.',llama_medium,p0b_sent,11418.13
S015,9,1,back,269.0,269.0,WORD,back-to-back,back-to-back is the correct phrase,llama_medium,p0b_sent,11418.13
S015,10,1,three,301.0,301.0,NUMBER,four,"The sentence claims Miami has lost three straight games, but the box score data does not provide information about the number of games lost.",llama_medium,p0b_sent,11418.13
S015,11,1,20,196.0,196.0,NUMBER,8,"Hassan Whiteside scored 8 points, not 20.",llama_medium,p0b_sent,11418.13
S015,12,1,37,345.0,345.0,NUMBER,38,"The player has combined for 38 points in the last two games, not 37.",llama_medium,p0b_sent,11418.13
S015,13,1,Timberwolves,380.0,380.0,NAME,Trail Blazers,Wrong team name.,llama_medium,p0b_sent,11418.13
S016,1,1,Friday,25.0,25.0,NAME,Thursday,Incorrect day of the week.,llama_medium,p0b_sent,11418.13
S016,2,1,29,57.0,57.0,NUMBER,32,The Thunder outscored the Jazz 32-8 in the third quarter.,llama_medium,p0b_sent,11418.13
S016,3,1,29,57.0,57.0,NUMBER,22,"Jazz scored 22 in the third quarter, not 29.",llama_medium,p0b_sent,11418.13
S016,3,2,59,99.0,99.0,NUMBER,55,"Thunder scored 55 in the second and third quarters, not 59.",llama_medium,p0b_sent,11418.13
S016,4,1,Russell,119.0,119.0,NAME,Russell Westbrook,Incorrect first name.,llama_medium,p0b_sent,11418.13
S016,4,2,15,128.0,128.0,NUMBER,15,Incorrect number of points.,llama_medium,p0b_sent,11418.13
